,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,road_temp_set_2,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1136,32.5,2018-08-13 08:53:00,,20.8,20.7,1.81,,,50.0,0.0,0.56,12.0,CTFPE,4695,-120.79,40.39
1137,32.2,2018-08-13 09:08:00,,20.5,20.5,2.09,,,50.0,0.0,0.56,12.3,CTFPE,4695,-120.79,40.39
1138,32.0,2018-08-13 09:23:00,NNE,20.3,20.2,1.8,,20.0,49.0,0.28,0.83,12.3,CTFPE,4695,-120.79,40.39
1139,31.8,2018-08-13 09:38:00,NW,20.1,20.1,1.62,,320.0,49.0,0.56,0.83,12.1,CTFPE,4695,-120.79,40.39
1140,31.5,2018-08-13 09:53:00,,19.8,19.9,1.43,,,49.0,0.0,0.56,11.9,CTFPE,4695,-120.79,40.39
1141,31.4,2018-08-13 10:08:00,,19.5,19.7,1.06,,,49.0,0.0,0.83,11.5,CTFPE,4695,-120.79,40.39
1142,31.1,2018-08-13 10:23:00,WNW,19.4,19.5,0.6,,300.0,49.0,0.28,0.56,11.0,CTFPE,4695,-120.79,40.39
1143,30.9,2018-08-13 10:38:00,,19.1,19.4,0.32,,,49.0,0.0,0.56,10.7,CTFPE,4695,-120.79,40.39
1144,30.8,2018-08-13 10:53:00,,18.9,19.2,0.33,,,50.0,0.0,0.56,10.4,CTFPE,4695,-120.79,40.39
1145,30.6,2018-08-13 11:08:00,,18.5,19.0,0.42,,,51.0,0.0,0.56,10.2,CTFPE,4695,-120.79,40.39
1146,30.3,2018-08-13 11:23:00,,18.3,18.8,0.14,,,51.0,0.0,0.56,9.9,CTFPE,4695,-120.79,40.39
1147,30.2,2018-08-13 11:38:00,,18.1,18.6,0.14,,,51.0,0.0,1.11,9.9,CTFPE,4695,-120.79,40.39
1148,30.0,2018-08-13 11:53:00,,17.9,18.4,0.22,,,52.0,0.0,0.83,9.7,CTFPE,4695,-120.79,40.39
1149,29.8,2018-08-13 12:09:00,,17.7,18.2,0.04,,,52.0,0.0,0.56,9.5,CTFPE,4695,-120.79,40.39
1150,29.7,2018-08-13 12:23:00,,17.5,18.1,-0.05,,,52.0,0.0,0.0,9.4,CTFPE,4695,-120.79,40.39
1151,29.5,2018-08-13 12:38:00,,17.2,17.9,0.12,,,53.0,0.0,0.28,9.3,CTFPE,4695,-120.79,40.39
1152,29.3,2018-08-13 12:53:00,,17.0,17.7,-0.07,,,53.0,0.0,0.56,9.1,CTFPE,4695,-120.79,40.39
1153,29.2,2018-08-13 13:08:00,,16.8,17.5,0.19,,,54.0,0.0,0.56,9.1,CTFPE,4695,-120.79,40.39
1154,28.9,2018-08-13 13:23:00,NNW,16.8,17.5,0.19,,330.0,54.0,0.28,0.83,9.1,CTFPE,4695,-120.79,40.39
1155,28.8,2018-08-13 13:39:00,,16.7,17.5,0.28,,,54.0,0.0,0.83,9.2,CTFPE,4695,-120.79,40.39
1156,28.6,2018-08-13 13:53:00,,16.8,17.6,0.19,,,54.0,0.0,0.28,9.1,CTFPE,4695,-120.79,40.39
1157,28.5,2018-08-13 14:09:00,,17.0,17.8,0.66,,,54.0,0.0,0.56,9.6,CTFPE,4695,-120.79,40.39
1158,28.3,2018-08-13 14:23:00,,17.2,18.1,1.1,,,55.0,0.0,0.0,9.8,CTFPE,4695,-120.79,40.39
1159,28.2,2018-08-13 14:38:00,,17.4,18.8,2.22,,,55.0,0.0,0.56,11.0,CTFPE,4695,-120.79,40.39
1160,28.1,2018-08-13 14:53:00,SE,18.6,18.8,3.36,,130.0,54.0,0.56,0.83,12.5,CTFPE,4695,-120.79,40.39
1161,27.9,2018-08-13 15:08:00,NE,22.1,19.1,4.96,,35.0,53.0,0.28,1.94,14.5,CTFPE,4695,-120.79,40.39
1162,27.8,2018-08-13 15:23:00,SSE,25.4,21.4,6.82,,160.0,51.0,0.56,0.83,17.1,CTFPE,4695,-120.79,40.39
1163,27.7,2018-08-13 15:38:00,,28.3,23.2,7.34,,,49.0,0.0,1.94,18.3,CTFPE,4695,-120.79,40.39
1164,27.6,2018-08-13 15:53:00,S,30.9,27.1,7.83,,170.0,47.0,0.83,1.67,19.5,CTFPE,4695,-120.79,40.39
1165,27.6,2018-08-13 16:08:00,NE,33.4,26.4,8.23,,45.0,44.0,0.56,1.94,21.0,CTFPE,4695,-120.79,40.39
1166,27.6,2018-08-13 16:24:00,E,36.0,25.6,8.73,,85.0,41.0,0.83,1.94,22.7,CTFPE,4695,-120.79,40.39
1167,27.7,2018-08-13 16:38:00,E,37.8,25.9,9.35,,80.0,39.0,0.56,1.94,24.2,CTFPE,4695,-120.79,40.39
1168,27.8,2018-08-13 16:53:00,SSE,40.3,25.6,10.07,,155.0,39.0,1.39,2.5,25.0,CTFPE,4695,-120.79,40.39
1169,28.0,2018-08-13 17:08:00,E,42.2,26.6,10.09,,80.0,37.0,0.83,2.5,25.9,CTFPE,4695,-120.79,40.39
1170,28.1,2018-08-13 17:23:00,SW,45.5,30.1,10.42,26.76,215.0,35.0,0.83,4.44,27.2,CTFPE,4695,-120.79,40.39
1171,28.3,2018-08-13 17:38:00,SW,47.2,28.4,9.63,26.74,220.0,33.0,1.39,5.28,27.3,CTFPE,4695,-120.79,40.39
1172,28.6,2018-08-13 17:53:00,W,49.1,28.5,9.71,26.81,265.0,33.0,3.06,5.83,27.4,CTFPE,4695,-120.79,40.39
1173,28.9,2018-08-13 18:08:00,SW,50.8,38.3,8.79,26.72,235.0,31.0,1.39,5.83,27.4,CTFPE,4695,-120.79,40.39
1174,29.2,2018-08-13 18:23:00,ESE,51.7,43.2,8.79,26.72,120.0,31.0,3.06,8.06,27.4,CTFPE,4695,-120.79,40.39
1175,29.5,2018-08-13 18:38:00,S,53.3,46.3,9.05,26.93,185.0,31.0,2.78,6.94,27.7,CTFPE,4695,-120.79,40.39
1176,29.8,2018-08-13 18:53:00,S,54.2,48.7,9.4,27.22,170.0,31.0,1.67,6.94,28.1,CTFPE,4695,-120.79,40.39
1177,30.3,2018-08-13 19:08:00,S,55.3,50.3,9.93,27.68,175.0,31.0,3.33,7.78,28.7,CTFPE,4695,-120.79,40.39
1178,30.6,2018-08-13 19:23:00,SSE,55.7,52.8,10.1,27.85,155.0,31.0,2.5,5.83,28.9,CTFPE,4695,-120.79,40.39
1179,31.0,2018-08-13 19:38:00,S,58.1,53.9,10.37,28.1,170.0,31.0,1.39,5.83,29.2,CTFPE,4695,-120.79,40.39
1180,31.4,2018-08-13 19:53:00,SSE,58.8,55.4,10.72,28.46,160.0,31.0,2.78,5.28,29.6,CTFPE,4695,-120.79,40.39
1181,31.8,2018-08-13 20:08:00,SW,60.3,56.4,11.07,28.83,215.0,31.0,1.11,5.56,30.0,CTFPE,4695,-120.79,40.39
1182,32.6,2018-08-13 20:38:00,W,61.5,58.2,11.07,28.83,270.0,31.0,2.78,6.67,30.0,CTFPE,4695,-120.79,40.39
1183,33.0,2018-08-13 20:54:00,WSW,61.6,58.5,11.33,29.12,250.0,31.0,3.33,6.67,30.3,CTFPE,4695,-120.79,40.39
1184,33.5,2018-08-13 21:08:00,SSE,61.3,58.5,11.68,29.52,150.0,31.0,2.78,6.94,30.7,CTFPE,4695,-120.79,40.39
1185,33.9,2018-08-13 21:23:00,SSW,61.3,58.4,11.51,29.31,200.0,31.0,3.33,6.39,30.5,CTFPE,4695,-120.79,40.39
1186,34.3,2018-08-13 21:38:00,NW,61.6,59.2,10.67,28.85,325.0,30.0,4.17,8.06,30.1,CTFPE,4695,-120.79,40.39
1187,34.8,2018-08-13 21:53:00,WSW,61.1,59.0,11.28,29.53,245.0,30.0,2.5,6.67,30.8,CTFPE,4695,-120.79,40.39
1188,35.2,2018-08-13 22:08:00,WNW,60.3,59.0,10.77,29.44,300.0,29.0,3.33,5.83,30.8,CTFPE,4695,-120.79,40.39
1189,35.5,2018-08-13 22:23:00,NW,60.6,58.4,11.03,29.75,305.0,29.0,1.94,5.0,31.1,CTFPE,4695,-120.79,40.39
1190,35.9,2018-08-13 22:38:00,SSW,59.1,58.0,10.68,29.35,205.0,29.0,3.61,7.5,30.7,CTFPE,4695,-120.79,40.39
1191,36.2,2018-08-13 22:53:00,W,59.0,57.3,10.68,29.35,260.0,29.0,3.06,7.5,30.7,CTFPE,4695,-120.79,40.39
1192,36.5,2018-08-13 23:09:00,S,57.3,56.5,10.68,29.35,180.0,29.0,1.94,6.39,30.7,CTFPE,4695,-120.79,40.39
1193,36.9,2018-08-13 23:23:00,SSE,57.5,55.3,10.68,29.35,160.0,29.0,2.5,5.28,30.7,CTFPE,4695,-120.79,40.39
1194,37.1,2018-08-13 23:38:00,S,55.7,53.9,10.42,29.06,170.0,29.0,1.39,6.67,30.4,CTFPE,4695,-120.79,40.39
1195,37.4,2018-08-13 23:53:00,SSE,53.8,52.9,10.33,28.96,165.0,29.0,4.17,8.33,30.3,CTFPE,4695,-120.79,40.39
1196,37.6,2018-08-14 00:08:00,WNW,53.4,51.5,11.03,29.75,285.0,29.0,2.22,5.83,31.1,CTFPE,4695,-120.79,40.39
1197,37.8,2018-08-14 00:23:00,W,51.9,48.5,11.12,29.85,275.0,29.0,0.83,3.89,31.2,CTFPE,4695,-120.79,40.39
1198,38.0,2018-08-14 00:38:00,SSE,49.7,43.1,10.42,29.06,160.0,29.0,2.78,6.94,30.4,CTFPE,4695,-120.79,40.39
1199,38.3,2018-08-14 01:09:00,SSE,47.0,38.7,10.14,28.3,165.0,30.0,2.5,4.44,29.5,CTFPE,4695,-120.79,40.39
1200,38.4,2018-08-14 01:23:00,WNW,43.2,37.3,10.14,28.3,285.0,30.0,1.67,3.89,29.5,CTFPE,4695,-120.79,40.39
1201,38.4,2018-08-14 01:40:00,SW,40.8,35.9,9.36,27.55,235.0,30.0,1.39,4.17,28.6,CTFPE,4695,-120.79,40.39
1202,38.5,2018-08-14 01:53:00,WSW,39.2,34.8,8.88,26.79,255.0,31.0,1.39,3.33,27.5,CTFPE,4695,-120.79,40.39
1203,38.4,2018-08-14 02:08:00,W,37.7,33.9,8.09,,275.0,31.0,1.11,3.61,26.6,CTFPE,4695,-120.79,40.39
1204,38.4,2018-08-14 02:23:00,WSW,36.2,33.0,7.59,,250.0,32.0,0.56,2.5,25.5,CTFPE,4695,-120.79,40.39
1205,38.3,2018-08-14 02:38:00,W,35.1,32.0,6.8,,270.0,33.0,0.83,1.67,24.1,CTFPE,4695,-120.79,40.39
1206,38.0,2018-08-14 03:08:00,WNW,32.7,30.5,5.35,,290.0,35.0,0.56,1.39,21.5,CTFPE,4695,-120.79,40.39
1207,37.8,2018-08-14 03:23:00,N,31.9,29.7,5.13,,350.0,36.0,0.28,1.94,20.8,CTFPE,4695,-120.79,40.39
1208,37.5,2018-08-14 03:39:00,,30.7,28.9,4.99,,,37.0,0.0,1.39,20.2,CTFPE,4695,-120.79,40.39
1209,37.4,2018-08-14 03:53:00,,30.3,28.4,4.18,,,37.0,0.0,0.56,19.3,CTFPE,4695,-120.79,40.39
1210,37.1,2018-08-14 04:08:00,NW,29.6,27.9,3.75,,320.0,38.0,0.28,0.56,18.4,CTFPE,4695,-120.79,40.39
1211,36.9,2018-08-14 04:23:00,,28.9,27.3,3.49,,,39.0,0.0,0.56,17.7,CTFPE,4695,-120.79,40.39
1212,36.6,2018-08-14 04:38:00,,28.2,26.7,3.22,,,40.0,0.0,0.56,17.0,CTFPE,4695,-120.79,40.39
1213,36.4,2018-08-14 04:53:00,,27.7,26.2,3.03,,,41.0,0.0,0.0,16.4,CTFPE,4695,-120.79,40.39
1214,36.1,2018-08-14 05:08:00,,27.0,25.7,2.74,,,42.0,0.0,0.0,15.7,CTFPE,4695,-120.79,40.39
1215,35.9,2018-08-14 05:23:00,NW,26.6,25.3,2.85,,305.0,44.0,0.28,0.56,15.1,CTFPE,4695,-120.79,40.39
1216,35.6,2018-08-14 05:38:00,,26.1,25.0,2.9,,,45.0,0.0,0.56,14.8,CTFPE,4695,-120.79,40.39
1217,35.3,2018-08-14 05:54:00,NW,25.7,24.6,3.24,,315.0,47.0,0.56,0.83,14.5,CTFPE,4695,-120.79,40.39
1218,35.1,2018-08-14 06:08:00,NW,25.3,24.3,3.24,,325.0,47.0,0.28,1.11,14.5,CTFPE,4695,-120.79,40.39
1219,34.8,2018-08-14 06:24:00,,24.8,23.9,3.26,,,48.0,0.0,0.56,14.2,CTFPE,4695,-120.79,40.39
1220,34.6,2018-08-14 06:38:00,,24.5,23.6,3.19,,,49.0,0.0,0.28,13.8,CTFPE,4695,-120.79,40.39
1221,34.3,2018-08-14 06:53:00,WNW,24.0,23.2,3.1,,300.0,50.0,0.28,0.56,13.4,CTFPE,4695,-120.79,40.39
1222,34.1,2018-08-14 07:08:00,WNW,23.7,22.9,2.92,,295.0,50.0,0.56,0.83,13.2,CTFPE,4695,-120.79,40.39
1223,33.8,2018-08-14 07:23:00,NW,23.4,22.6,3.2,,325.0,51.0,0.28,0.56,13.2,CTFPE,4695,-120.79,40.39
1224,33.6,2018-08-14 07:38:00,WSW,23.1,22.5,3.2,,250.0,51.0,0.28,0.83,13.2,CTFPE,4695,-120.79,40.39
1225,33.4,2018-08-14 07:53:00,WNW,22.8,22.2,3.48,,300.0,52.0,0.28,0.83,13.2,CTFPE,4695,-120.79,40.39
1226,33.1,2018-08-14 08:09:00,WNW,22.4,21.9,3.48,,295.0,52.0,0.56,1.11,13.2,CTFPE,4695,-120.79,40.39
1227,32.9,2018-08-14 08:23:00,,22.2,21.9,3.38,,,52.0,0.0,0.83,13.1,CTFPE,4695,-120.79,40.39
1228,32.7,2018-08-14 08:38:00,,22.0,21.5,3.47,,,53.0,0.0,0.83,12.9,CTFPE,4695,-120.79,40.39
1229,32.5,2018-08-14 08:53:00,NW,21.6,21.3,3.28,,305.0,53.0,0.56,1.11,12.7,CTFPE,4695,-120.79,40.39
1230,32.3,2018-08-14 09:08:00,,21.4,21.2,3.36,,,54.0,0.0,0.83,12.5,CTFPE,4695,-120.79,40.39
1231,32.0,2018-08-14 09:23:00,,21.1,20.9,2.9,,,54.0,0.0,0.56,12.0,CTFPE,4695,-120.79,40.39
1232,31.9,2018-08-14 09:38:00,,20.8,20.7,2.97,,,55.0,0.0,0.56,11.8,CTFPE,4695,-120.79,40.39
1233,31.7,2018-08-14 09:53:00,,20.5,20.5,3.04,,,56.0,0.0,0.56,11.6,CTFPE,4695,-120.79,40.39
1234,31.5,2018-08-14 10:08:00,,20.3,20.2,3.2,,,57.0,0.0,0.56,11.5,CTFPE,4695,-120.79,40.39
1235,31.3,2018-08-14 10:24:00,WNW,19.9,19.9,3.2,,300.0,57.0,0.28,0.83,11.5,CTFPE,4695,-120.79,40.39
1236,31.1,2018-08-14 10:38:00,W,19.8,19.8,3.29,,275.0,57.0,0.28,0.56,11.6,CTFPE,4695,-120.79,40.39
1237,30.9,2018-08-14 10:53:00,NNW,19.5,19.6,3.26,,335.0,58.0,0.28,0.83,11.3,CTFPE,4695,-120.79,40.39
1238,30.7,2018-08-14 11:09:00,NW,19.2,19.4,2.92,,320.0,57.0,0.28,0.56,11.2,CTFPE,4695,-120.79,40.39
1239,30.6,2018-08-14 11:23:00,,19.0,19.2,2.63,,,57.0,0.0,0.28,10.9,CTFPE,4695,-120.79,40.39
1240,30.3,2018-08-14 11:38:00,,18.9,19.1,2.35,,,57.0,0.0,0.56,10.6,CTFPE,4695,-120.79,40.39
1241,30.2,2018-08-14 11:53:00,,18.6,18.9,2.41,,,58.0,0.0,0.0,10.4,CTFPE,4695,-120.79,40.39
1242,30.0,2018-08-14 12:08:00,,18.4,18.6,2.22,,,58.0,0.0,0.28,10.2,CTFPE,4695,-120.79,40.39
1243,29.8,2018-08-14 12:23:00,,18.1,18.5,2.04,,,58.0,0.0,0.56,10.0,CTFPE,4695,-120.79,40.39
1244,29.7,2018-08-14 12:38:00,,17.9,18.2,2.28,,,59.0,0.0,0.56,10.0,CTFPE,4695,-120.79,40.39
1245,29.5,2018-08-14 12:53:00,,17.8,18.2,1.99,,,59.0,0.0,0.0,9.7,CTFPE,4695,-120.79,40.39
1246,29.4,2018-08-14 13:08:00,WNW,17.7,18.1,1.9,,300.0,59.0,0.56,0.56,9.6,CTFPE,4695,-120.79,40.39
1247,29.2,2018-08-14 13:23:00,,17.5,17.9,1.99,,,59.0,0.0,0.56,9.7,CTFPE,4695,-120.79,40.39
1248,29.0,2018-08-14 13:38:00,N,17.5,17.9,2.33,,350.0,60.0,0.28,0.83,9.8,CTFPE,4695,-120.79,40.39
1249,28.8,2018-08-14 13:53:00,,17.8,18.1,2.7,,,60.0,0.0,0.0,10.2,CTFPE,4695,-120.79,40.39
1250,28.6,2018-08-14 14:08:00,,17.8,18.2,2.89,,,60.0,0.0,0.0,10.4,CTFPE,4695,-120.79,40.39
1251,28.6,2018-08-14 14:23:00,,18.2,18.6,3.27,,,60.0,0.0,0.0,10.8,CTFPE,4695,-120.79,40.39
1252,28.4,2018-08-14 14:38:00,,18.8,19.1,4.22,,,60.0,0.0,0.0,11.8,CTFPE,4695,-120.79,40.39
1253,28.2,2018-08-14 14:53:00,,19.8,19.6,5.25,,,60.0,0.0,0.28,12.9,CTFPE,4695,-120.79,40.39
1254,28.1,2018-08-14 15:08:00,SE,22.8,19.8,6.24,,130.0,59.0,0.28,0.56,14.2,CTFPE,4695,-120.79,40.39
1255,27.9,2018-08-14 15:38:00,,28.3,22.8,8.47,,,50.0,0.0,0.56,19.2,CTFPE,4695,-120.79,40.39
1256,27.9,2018-08-14 15:53:00,S,26.9,23.6,8.47,,175.0,50.0,0.83,1.67,19.2,CTFPE,4695,-120.79,40.39
1257,27.8,2018-08-14 16:08:00,,31.9,25.8,9.37,,,49.0,0.0,0.56,20.5,CTFPE,4695,-120.79,40.39
1258,27.9,2018-08-14 16:38:00,ESE,37.2,26.2,10.53,,115.0,43.0,1.39,2.5,23.9,CTFPE,4695,-120.79,40.39
1259,28.0,2018-08-14 16:53:00,E,39.6,26.2,10.53,,100.0,40.0,0.56,2.5,25.1,CTFPE,4695,-120.79,40.39
1260,28.1,2018-08-14 17:08:00,SE,42.1,26.7,10.7,,145.0,39.0,0.83,2.5,25.7,CTFPE,4695,-120.79,40.39
1261,28.2,2018-08-14 17:23:00,NNE,43.9,30.5,11.16,26.79,25.0,37.0,0.56,1.94,27.1,CTFPE,4695,-120.79,40.39
1262,28.4,2018-08-14 17:39:00,E,46.4,29.0,11.37,27.25,80.0,36.0,0.83,2.78,27.8,CTFPE,4695,-120.79,40.39
1263,28.6,2018-08-14 17:53:00,E,47.6,28.9,11.93,28.11,100.0,35.0,1.39,3.33,28.9,CTFPE,4695,-120.79,40.39
1264,28.9,2018-08-14 18:08:00,NW,50.9,39.0,11.84,28.4,320.0,34.0,0.56,2.78,29.3,CTFPE,4695,-120.79,40.39
1265,29.2,2018-08-14 18:23:00,S,51.9,43.5,11.02,28.35,190.0,32.0,1.67,3.89,29.4,CTFPE,4695,-120.79,40.39
1266,29.8,2018-08-14 18:53:00,NNW,56.0,49.5,10.98,28.73,340.0,31.0,1.67,4.17,29.9,CTFPE,4695,-120.79,40.39
1267,30.2,2018-08-14 19:08:00,SSW,57.6,51.4,11.16,28.92,195.0,31.0,2.22,4.44,30.1,CTFPE,4695,-120.79,40.39
1268,30.6,2018-08-14 19:23:00,W,58.3,53.1,11.33,29.12,265.0,31.0,2.22,5.0,30.3,CTFPE,4695,-120.79,40.39
1269,31.0,2018-08-14 19:38:00,SW,58.5,53.6,11.51,29.31,220.0,31.0,2.5,5.83,30.5,CTFPE,4695,-120.79,40.39
1270,31.4,2018-08-14 19:53:00,NNW,59.8,54.9,11.68,29.52,340.0,31.0,1.67,6.67,30.7,CTFPE,4695,-120.79,40.39
1271,31.9,2018-08-14 20:08:00,S,58.9,54.6,11.95,29.83,185.0,31.0,1.39,6.39,31.0,CTFPE,4695,-120.79,40.39
1272,32.3,2018-08-14 20:23:00,W,61.1,57.1,11.86,29.72,275.0,31.0,1.67,5.28,30.9,CTFPE,4695,-120.79,40.39
1273,32.7,2018-08-14 20:38:00,SW,60.0,56.1,11.95,29.83,235.0,31.0,0.83,5.0,31.0,CTFPE,4695,-120.79,40.39
1274,33.1,2018-08-14 20:53:00,SE,59.5,56.5,11.77,29.62,145.0,31.0,2.78,6.11,30.8,CTFPE,4695,-120.79,40.39
1275,33.6,2018-08-14 21:08:00,SE,60.7,57.5,13.13,30.82,140.0,32.0,1.67,4.44,31.8,CTFPE,4695,-120.79,40.39
1276,34.4,2018-08-14 21:38:00,SE,60.5,58.5,12.65,30.7,145.0,31.0,2.22,5.0,31.8,CTFPE,4695,-120.79,40.39
1277,34.8,2018-08-14 21:53:00,NNW,61.1,57.8,12.39,30.37,330.0,31.0,3.33,6.39,31.5,CTFPE,4695,-120.79,40.39
1278,35.2,2018-08-14 22:08:00,W,60.6,57.9,13.09,31.29,280.0,31.0,1.94,4.17,32.3,CTFPE,4695,-120.79,40.39
1279,35.5,2018-08-14 22:23:00,SW,60.5,57.1,12.47,30.48,215.0,31.0,2.78,6.39,31.6,CTFPE,4695,-120.79,40.39
1280,35.9,2018-08-14 22:39:00,W,59.9,56.6,12.65,30.7,270.0,31.0,2.5,5.83,31.8,CTFPE,4695,-120.79,40.39
1281,36.2,2018-08-14 22:53:00,NW,59.2,55.8,13.18,31.41,315.0,31.0,1.94,5.0,32.4,CTFPE,4695,-120.79,40.39
1282,36.5,2018-08-14 23:09:00,SSE,58.4,55.7,13.09,31.29,155.0,31.0,2.78,5.28,32.3,CTFPE,4695,-120.79,40.39
1283,36.9,2018-08-14 23:23:00,NW,57.7,54.5,12.65,30.7,315.0,31.0,3.89,6.11,31.8,CTFPE,4695,-120.79,40.39
1284,37.1,2018-08-14 23:38:00,SW,56.0,54.4,13.0,31.17,220.0,31.0,2.22,5.0,32.2,CTFPE,4695,-120.79,40.39
1285,37.4,2018-08-14 23:53:00,W,53.0,49.7,12.87,30.48,280.0,32.0,1.39,4.44,31.5,CTFPE,4695,-120.79,40.39
1286,37.6,2018-08-15 00:08:00,SW,49.1,46.1,11.81,29.2,230.0,32.0,1.39,3.61,30.3,CTFPE,4695,-120.79,40.39
1287,37.8,2018-08-15 00:23:00,WSW,46.7,44.1,12.01,28.99,240.0,33.0,0.28,2.5,30.0,CTFPE,4695,-120.79,40.39
1288,38.1,2018-08-15 00:38:00,SSE,45.2,42.6,11.66,28.6,160.0,33.0,1.39,4.44,29.6,CTFPE,4695,-120.79,40.39
1289,38.2,2018-08-15 01:10:00,WNW,42.8,40.4,11.67,28.22,300.0,34.0,2.5,3.89,29.1,CTFPE,4695,-120.79,40.39
1290,38.2,2018-08-15 01:38:00,SW,39.8,37.7,11.39,27.59,235.0,35.0,1.67,5.0,28.3,CTFPE,4695,-120.79,40.39
1291,38.1,2018-08-15 01:53:00,W,38.7,36.9,10.95,27.2,265.0,35.0,1.39,3.06,27.8,CTFPE,4695,-120.79,40.39
1292,38.1,2018-08-15 02:08:00,SSW,37.8,35.9,11.11,27.03,210.0,36.0,1.39,3.61,27.5,CTFPE,4695,-120.79,40.39
1293,38.0,2018-08-15 02:23:00,WSW,36.6,35.0,10.89,26.5,245.0,37.0,0.83,3.89,26.8,CTFPE,4695,-120.79,40.39
1294,37.9,2018-08-15 02:38:00,SW,35.9,34.1,10.75,,225.0,38.0,1.67,3.06,26.2,CTFPE,4695,-120.79,40.39
1295,37.7,2018-08-15 02:53:00,W,35.1,33.4,10.88,,280.0,39.0,0.56,2.78,25.9,CTFPE,4695,-120.79,40.39
1296,37.5,2018-08-15 03:08:00,SSW,34.4,32.8,10.61,,205.0,39.0,0.83,3.33,25.6,CTFPE,4695,-120.79,40.39
1297,37.4,2018-08-15 03:23:00,WSW,33.6,32.2,10.53,,245.0,40.0,0.28,2.5,25.1,CTFPE,4695,-120.79,40.39
1298,37.2,2018-08-15 03:38:00,ENE,32.9,31.5,10.35,,65.0,40.0,0.28,3.33,24.9,CTFPE,4695,-120.79,40.39
1299,37.0,2018-08-15 03:53:00,S,32.5,30.9,9.9,,175.0,40.0,0.28,1.67,24.4,CTFPE,4695,-120.79,40.39
1300,36.8,2018-08-15 04:09:00,NNW,31.7,30.3,9.91,,330.0,41.0,0.56,1.67,24.0,CTFPE,4695,-120.79,40.39
1301,36.6,2018-08-15 04:23:00,WSW,31.0,29.6,10.18,,250.0,42.0,1.11,2.22,23.9,CTFPE,4695,-120.79,40.39
1302,36.4,2018-08-15 04:38:00,SW,30.6,29.2,10.17,,215.0,43.0,0.83,2.22,23.5,CTFPE,4695,-120.79,40.39
1303,36.2,2018-08-15 04:53:00,SSE,30.3,28.8,9.99,,160.0,43.0,1.39,2.5,23.3,CTFPE,4695,-120.79,40.39
1304,36.0,2018-08-15 05:08:00,,29.7,28.4,9.33,,,44.0,0.0,1.39,22.2,CTFPE,4695,-120.79,40.39
1305,35.8,2018-08-15 05:23:00,S,29.0,27.8,8.84,,175.0,45.0,0.83,1.94,21.3,CTFPE,4695,-120.79,40.39
1306,35.6,2018-08-15 05:38:00,,28.6,27.4,8.84,,,47.0,0.0,1.39,20.6,CTFPE,4695,-120.79,40.39
1307,35.4,2018-08-15 05:53:00,SSW,28.4,27.1,8.48,,205.0,47.0,0.28,1.67,20.2,CTFPE,4695,-120.79,40.39
1308,35.2,2018-08-15 06:08:00,WNW,28.3,27.1,8.42,,295.0,48.0,0.83,1.94,19.8,CTFPE,4695,-120.79,40.39
1309,35.0,2018-08-15 06:23:00,WSW,28.1,27.0,8.63,,250.0,49.0,0.28,0.56,19.7,CTFPE,4695,-120.79,40.39
1310,34.8,2018-08-15 06:38:00,SSW,28.0,26.9,9.0,,200.0,49.0,1.67,2.22,20.1,CTFPE,4695,-120.79,40.39
1311,34.6,2018-08-15 06:53:00,S,27.8,26.7,8.91,,190.0,49.0,1.11,1.94,20.0,CTFPE,4695,-120.79,40.39
1312,34.4,2018-08-15 07:08:00,SSE,27.5,26.5,8.73,,150.0,49.0,0.56,1.39,19.8,CTFPE,4695,-120.79,40.39
1313,34.2,2018-08-15 07:23:00,SW,27.2,26.2,9.4,,225.0,50.0,1.39,2.5,20.2,CTFPE,4695,-120.79,40.39
1314,34.0,2018-08-15 07:38:00,SSW,26.8,25.9,9.46,,210.0,49.0,0.56,2.78,20.6,CTFPE,4695,-120.79,40.39
1315,33.8,2018-08-15 07:53:00,,26.4,25.6,8.84,,,50.0,0.0,0.56,19.6,CTFPE,4695,-120.79,40.39
1316,33.6,2018-08-15 08:09:00,SSE,26.1,25.3,8.39,,160.0,51.0,0.28,0.83,18.8,CTFPE,4695,-120.79,40.39
1317,33.5,2018-08-15 08:23:00,NW,25.7,24.9,8.12,,310.0,52.0,0.83,1.11,18.2,CTFPE,4695,-120.79,40.39
1318,33.3,2018-08-15 08:38:00,SW,25.4,24.7,7.75,,225.0,52.0,0.28,0.83,17.8,CTFPE,4695,-120.79,40.39
1319,33.2,2018-08-15 08:53:00,SSW,25.2,24.5,7.75,,200.0,53.0,0.56,0.83,17.5,CTFPE,4695,-120.79,40.39
1320,33.0,2018-08-15 09:08:00,,24.8,24.2,7.38,,,53.0,0.0,0.56,17.1,CTFPE,4695,-120.79,40.39
1321,32.8,2018-08-15 09:23:00,WNW,24.5,23.8,7.28,,295.0,54.0,0.28,0.56,16.7,CTFPE,4695,-120.79,40.39
1322,32.6,2018-08-15 09:38:00,,24.2,23.6,6.91,,,54.0,0.0,0.0,16.3,CTFPE,4695,-120.79,40.39
