,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,weather_condition_set_1d,wind_gust_set_1,metar_set_1,ceiling_set_1,dew_point_temperature_set_1,cloud_layer_2_code_set_1,cloud_layer_3_code_set_1,dew_point_temperature_set_1d,visibility_set_1,cloud_layer_1_code_set_1,heat_index_set_1d,wind_direction_set_1,metar_origin_set_1,pressure_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1045,2018-08-17 11:15:00,102099.57,N,Mostly Cloudy,,KO54 171115Z AUTO 00000KT 10SM BKN024 12/03 A3015 RMK AO1,731.52,3.0,,,2.92,10.0,243.0,,0.0,1.0,94084.01,54.08,0.0,102053.05,12.0,KO54,2244,-122.92230,40.74600
1046,2018-08-17 11:35:00,102133.43,N,Overcast,,KO54 171135Z AUTO 00000KT 10SM OVC024 12/03 A3016 RMK AO1,731.52,3.0,,,2.92,10.0,244.0,,0.0,1.0,94115.21,54.08,0.0,102086.9,12.0,KO54,2244,-122.92230,40.74600
1047,2018-08-17 11:55:00,102133.43,N,Overcast,,KO54 171155Z AUTO 00000KT 10SM OVC024 12/03 A3016 RMK AO1,731.52,3.0,,,2.92,10.0,244.0,,0.0,1.0,94115.21,54.08,0.0,102086.9,12.0,KO54,2244,-122.92230,40.74600
1048,2018-08-17 12:15:00,102133.43,N,Overcast,,KO54 171215Z AUTO 00000KT 10SM OVC024 11/03 A3016 RMK AO1,731.52,3.0,,,2.92,10.0,244.0,,0.0,1.0,94115.21,57.78,0.0,102115.88,11.0,KO54,2244,-122.92230,40.74600
1049,2018-08-17 12:35:00,102133.43,N,Overcast,,KO54 171235Z AUTO 00000KT 10SM OVC024 10/03 A3016 RMK AO1,731.52,3.0,,,2.93,10.0,244.0,,0.0,1.0,94115.21,61.76,0.0,102145.08,10.0,KO54,2244,-122.92230,40.74600
1050,2018-08-17 12:55:00,102133.43,N,Overcast,,KO54 171255Z AUTO 00000KT 10SM OVC024 11/03 A3016 RMK AO1,731.52,3.0,,,2.92,10.0,244.0,,0.0,1.0,94115.21,57.78,0.0,102115.88,11.0,KO54,2244,-122.92230,40.74600
1051,2018-08-17 13:15:00,102133.43,N,Overcast,,KO54 171315Z AUTO 00000KT 10SM OVC024 10/03 A3016 RMK AO1,731.52,3.0,,,2.93,10.0,244.0,,0.0,1.0,94115.21,61.76,0.0,102145.08,10.0,KO54,2244,-122.92230,40.74600
1052,2018-08-17 13:35:00,102167.3,N,Mostly Cloudy,,KO54 171335Z AUTO 00000KT 10SM BKN022 10/03 A3017 RMK AO1,670.56,3.0,,,2.93,10.0,223.0,,0.0,1.0,94146.42,61.76,0.0,102178.95,10.0,KO54,2244,-122.92230,40.74600
1053,2018-08-17 13:55:00,102167.3,N,Mostly Cloudy,,KO54 171355Z AUTO 00000KT 10SM BKN022 10/04 A3017 RMK AO1,670.56,4.0,,,3.93,10.0,223.0,,0.0,1.0,94146.42,66.27,0.0,102178.93,10.0,KO54,2244,-122.92230,40.74600
1054,2018-08-17 14:15:00,102167.3,N,Mostly Cloudy,,KO54 171415Z AUTO 00000KT 9SM BKN022 11/04 A3017 RMK AO1,670.56,4.0,,,3.93,9.0,223.0,,0.0,1.0,94146.42,62.0,0.0,102149.72,11.0,KO54,2244,-122.92230,40.74600
1055,2018-08-17 14:35:00,102201.16,N,Overcast,,KO54 171435Z AUTO 00000KT 9SM OVC022 12/04 A3018 RMK AO1,670.56,4.0,,,3.92,9.0,224.0,,0.0,1.0,94177.62,58.03,0.0,102154.57,12.0,KO54,2244,-122.92230,40.74600
1056,2018-08-17 14:55:00,102201.16,N,Mostly Cloudy,,KO54 171455Z AUTO 00000KT 9SM BKN022 12/05 A3018 RMK AO1,670.56,5.0,,,4.93,9.0,223.0,,0.0,1.0,94177.62,62.24,0.0,102154.54,12.0,KO54,2244,-122.92230,40.74600
1057,2018-08-17 15:15:00,102201.16,N,Partly Cloudy,,KO54 171515Z AUTO 00000KT 10SM SCT024 14/05 A3018 RMK AO1,,5.0,,,4.93,10.0,242.0,,0.0,1.0,94177.62,54.62,0.0,102097.15,14.0,KO54,2244,-122.92230,40.74600
1058,2018-08-17 15:35:00,102235.02,N,Partly Cloudy,,KO54 171535Z AUTO 00000KT 10SM SCT024 15/03 A3019 RMK AO1,,3.0,,,2.92,10.0,242.0,,0.0,1.0,94208.82,44.49,0.0,102102.64,15.0,KO54,2244,-122.92230,40.74600
1059,2018-08-17 15:55:00,102201.16,N,Mostly Clear,,KO54 171555Z AUTO 00000KT 10SM FEW024 17/04 A3018 RMK AO1,,4.0,,,3.93,10.0,246.0,,0.0,1.0,94177.62,42.03,0.0,102012.63,17.0,KO54,2244,-122.92230,40.74600
1060,2018-08-17 16:15:00,102201.16,SSW,Clear,,KO54 171615Z AUTO 21003KT 10SM CLR 18/04 A3018 RMK AO1,,4.0,,,3.93,10.0,1.0,,210.0,1.0,94177.62,39.46,1.54,101984.85,18.0,KO54,2244,-122.92230,40.74600
1061,2018-08-17 16:35:00,102201.16,N,Clear,,KO54 171635Z AUTO 00000KT 10SM CLR 19/03 A3018 RMK AO1,,3.0,,,2.94,10.0,1.0,,0.0,1.0,94177.62,34.54,0.0,101957.29,19.0,KO54,2244,-122.92230,40.74600
1062,2018-08-17 16:55:00,102201.16,N,Clear,,KO54 171655Z AUTO 00000KT 10SM CLR 19/04 A3018 RMK AO1,,4.0,,,3.94,10.0,1.0,,0.0,1.0,94177.62,37.07,0.0,101957.26,19.0,KO54,2244,-122.92230,40.74600
1063,2018-08-17 17:15:00,102201.16,N,Clear,,KO54 171715Z AUTO 00000KT 9SM CLR 20/04 A3018 RMK AO1,,4.0,,,3.95,9.0,1.0,,0.0,1.0,94177.62,34.84,0.0,101929.87,20.0,KO54,2244,-122.92230,40.74600
1064,2018-08-17 17:35:00,102201.16,N,Mostly Clear,,KO54 171735Z AUTO 00000KT 10SM FEW027 22/05 A3018 RMK AO1,,5.0,,,4.97,10.0,276.0,,0.0,1.0,94177.62,33.05,0.0,101875.63,22.0,KO54,2244,-122.92230,40.74600
1065,2018-08-17 17:55:00,102201.16,N,Mostly Clear,,KO54 171755Z AUTO 00000KT 9SM FEW025 23/04 A3018 RMK AO1,,4.0,,,3.98,9.0,256.0,,0.0,1.0,94177.62,29.0,0.0,101848.84,23.0,KO54,2244,-122.92230,40.74600
1066,2018-08-17 18:15:00,102167.3,N,Clear,,KO54 171815Z AUTO 00000KT 8SM CLR 24/04 A3017 RMK AO1,,4.0,,,3.99,8.0,1.0,,0.0,1.0,94146.42,27.31,0.0,101788.47,24.0,KO54,2244,-122.92230,40.74600
1067,2018-08-17 18:35:00,102167.3,N,Clear,,KO54 171835Z AUTO 00000KT 8SM CLR 25/04 A3017 RMK AO1,,4.0,,,4.01,8.0,1.0,,0.0,1.0,94146.42,25.73,0.0,101762.02,25.0,KO54,2244,-122.92230,40.74600
1068,2018-08-17 18:55:00,102133.43,N,Clear,,KO54 171855Z AUTO 00000KT 7SM CLR 26/04 A3016 RMK AO1,,4.0,,,4.02,7.0,1.0,,0.0,1.0,94115.21,24.25,0.0,101702.04,26.0,KO54,2244,-122.92230,40.74600
1069,2018-08-17 19:15:00,102099.57,N,Clear,,KO54 171915Z AUTO 00000KT 6SM CLR 27/04 A3015 RMK AO1,,4.0,,,4.04,6.0,1.0,26.35,0.0,1.0,94084.01,22.86,0.0,101642.26,27.0,KO54,2244,-122.92230,40.74600
1070,2018-08-17 19:35:00,102065.7,N,Clear,,KO54 171935Z AUTO 00000KT 5SM CLR 28/05 A3014 RMK AO1,,5.0,,,5.06,5.0,1.0,26.83,0.0,1.0,94052.8,23.13,0.0,101582.64,28.0,KO54,2244,-122.92230,40.74600
1071,2018-08-17 19:55:00,102065.7,N,Clear,,KO54 171955Z AUTO 00000KT 7SM CLR 30/06 A3014 RMK AO1,,6.0,,,6.09,7.0,1.0,28.31,0.0,1.0,94052.8,22.09,0.0,101531.39,30.0,KO54,2244,-122.92230,40.74600
1072,2018-08-17 20:15:00,102031.84,S,Clear,,KO54 172015Z AUTO 17003KT 9SM CLR 30/06 A3013 RMK AO1,,6.0,,,6.09,9.0,1.0,28.31,170.0,1.0,94021.59,22.09,1.54,101497.7,30.0,KO54,2244,-122.92230,40.74600
1073,2018-08-17 20:35:00,101997.98,S,Clear,,KO54 172035Z AUTO 17003KT 9SM CLR 32/04 A3012 RMK AO1,,4.0,,,4.15,9.0,1.0,29.85,170.0,1.0,93990.39,17.15,1.54,101413.57,32.0,KO54,2244,-122.92230,40.74600
1074,2018-08-17 20:55:00,101997.98,NE,Clear,,KO54 172055Z AUTO 04003KT 7SM CLR 33/02 A3012 RMK AO1,,2.0,,,2.19,7.0,1.0,30.65,40.0,1.0,93990.39,14.07,1.54,101388.62,33.0,KO54,2244,-122.92230,40.74600
1075,2018-08-17 21:15:00,101964.11,SSW,Clear,,KO54 172115Z AUTO 21003KT 7SM CLR 33/00 A3011 RMK AO1,,0.0,,,0.21,7.0,1.0,30.51,210.0,1.0,93959.18,12.18,1.54,101354.99,33.0,KO54,2244,-122.92230,40.74600
1076,2018-08-17 21:35:00,101964.11,SSW,Clear,,KO54 172135Z AUTO 21004KT 7SM CLR 34/02 A3011 RMK AO1,,2.0,,,2.23,7.0,1.0,31.53,210.0,1.0,93959.18,13.31,2.06,101330.13,34.0,KO54,2244,-122.92230,40.74600
1077,2018-08-17 21:55:00,101930.25,SSW,Clear,,KO54 172155Z AUTO 20004KT 7SM CLR 34/00 A3010 RMK AO1,,0.0,,,0.24,7.0,1.0,31.29,200.0,1.0,93927.98,11.52,2.06,101296.52,34.0,KO54,2244,-122.92230,40.74600
1078,2018-08-17 22:15:00,101896.38,S,Clear,,KO54 172215Z AUTO 19003KT 7SM CLR 34/00 A3009 RMK AO1,,0.0,,,0.24,7.0,1.0,31.29,190.0,1.0,93896.77,11.52,1.54,101262.86,34.0,KO54,2244,-122.92230,40.74600
1079,2018-08-17 22:35:00,101862.52,SW,Clear,,KO54 172235Z AUTO 22005KT 170V250 8SM CLR 35/M03 A3008 RMK AO1,,-3.0,,,-2.69,8.0,1.0,31.72,220.0,1.0,93865.57,8.74,2.57,101204.64,35.0,KO54,2244,-122.92230,40.74600
1080,2018-08-17 22:55:00,101862.52,W,Clear,,KO54 172255Z AUTO 28006KT 7SM CLR 34/M02 A3008 RMK AO1,,-2.0,,,-1.73,7.0,1.0,31.06,280.0,1.0,93865.57,9.95,3.09,101229.25,34.0,KO54,2244,-122.92230,40.74600
1081,2018-08-17 23:15:00,101828.66,WSW,Clear,,KO54 172315Z AUTO 24004KT 7SM CLR 35/M02 A3007 RMK AO1,,-2.0,,,-1.71,7.0,1.0,31.82,240.0,1.0,93834.36,9.41,2.06,101170.97,35.0,KO54,2244,-122.92230,40.74600
1082,2018-08-17 23:35:00,101828.66,N,Clear,,KO54 172335Z AUTO 00000KT 7SM CLR 35/M03 A3007 RMK AO1,,-3.0,,,-2.69,7.0,1.0,31.72,0.0,1.0,93834.36,8.74,0.0,101170.99,35.0,KO54,2244,-122.92230,40.74600
1083,2018-08-17 23:55:00,101828.66,W,Clear,,KO54 172355Z AUTO 26006KT 220V310 8SM CLR 35/M03 A3007 RMK AO1,,-3.0,,,-2.69,8.0,1.0,31.72,260.0,1.0,93834.36,8.74,3.09,101170.99,35.0,KO54,2244,-122.92230,40.74600
1084,2018-08-18 00:15:00,101828.66,WSW,Clear,,KO54 180015Z AUTO 25008KT 7SM CLR 35/M03 A3007 RMK AO1,,-3.0,,,-2.69,7.0,1.0,31.72,250.0,1.0,93834.36,8.74,4.12,101170.99,35.0,KO54,2244,-122.92230,40.74600
1085,2018-08-18 00:35:00,101794.79,SW,Clear,,KO54 180035Z AUTO 23007KT 190V250 7SM CLR 34/M03 A3006 RMK AO1,,-3.0,,,-2.72,7.0,1.0,30.96,230.0,1.0,93803.15,9.24,3.6,101161.95,34.0,KO54,2244,-122.92230,40.74600
1086,2018-08-18 00:55:00,101794.79,SW,Clear,,KO54 180055Z AUTO 23007KT 7SM CLR 34/M02 A3006 RMK AO1,,-2.0,,,-1.73,7.0,1.0,31.06,230.0,1.0,93803.15,9.95,3.6,101161.93,34.0,KO54,2244,-122.92230,40.74600
1087,2018-08-18 01:15:00,101794.79,SW,Clear,,KO54 180115Z AUTO 22005KT 8SM CLR 34/00 A3006 RMK AO1,,0.0,,,0.24,8.0,1.0,31.29,220.0,1.0,93803.15,11.52,2.57,101161.9,34.0,KO54,2244,-122.92230,40.74600
1088,2018-08-18 01:35:00,101794.79,WNW,Clear,,KO54 180135Z AUTO 30005KT 280V340 8SM CLR 33/00 A3006 RMK AO1,,0.0,,,0.21,8.0,1.0,30.51,300.0,1.0,93803.15,12.18,2.57,101186.68,33.0,KO54,2244,-122.92230,40.74600
1089,2018-08-18 01:55:00,101794.79,SSW,Clear,,KO54 180155Z AUTO 21005KT 8SM CLR 33/00 A3006 RMK AO1,,0.0,,,0.21,8.0,1.0,30.51,210.0,1.0,93803.15,12.18,2.57,101186.68,33.0,KO54,2244,-122.92230,40.74600
1090,2018-08-18 02:15:00,101828.66,SSW,Clear,,KO54 180215Z AUTO 21003KT 8SM CLR 32/00 A3007 RMK AO1,,0.0,,,0.19,8.0,1.0,29.75,210.0,1.0,93834.36,12.89,1.54,101245.3,32.0,KO54,2244,-122.92230,40.74600
1091,2018-08-18 02:35:00,101828.66,N,Clear,,KO54 180235Z AUTO 00000KT 8SM CLR 30/03 A3007 RMK AO1,,3.0,,,3.11,8.0,1.0,28.18,0.0,1.0,93834.36,17.91,0.0,101295.65,30.0,KO54,2244,-122.92230,40.74600
1092,2018-08-18 02:55:00,101828.66,N,Clear,,KO54 180255Z AUTO 00000KT 8SM CLR 28/03 A3007 RMK AO1,,3.0,,,3.07,8.0,1.0,26.75,0.0,1.0,93834.36,20.1,0.0,101346.76,28.0,KO54,2244,-122.92230,40.74600
1093,2018-08-18 03:15:00,101862.52,NNE,Clear,,KO54 180315Z AUTO 02004KT 8SM CLR 26/04 A3008 RMK AO1,,4.0,,,4.02,8.0,1.0,,20.0,1.0,93865.57,24.25,2.06,101432.27,26.0,KO54,2244,-122.92230,40.74600
1094,2018-08-18 03:35:00,101896.38,NE,Clear,,KO54 180335Z AUTO 04003KT 10SM CLR 24/04 A3009 RMK AO1,,4.0,,,3.99,10.0,1.0,,40.0,1.0,93896.77,27.31,1.54,101518.55,24.0,KO54,2244,-122.92230,40.74600
1095,2018-08-18 03:55:00,101930.25,NNE,Clear,,KO54 180355Z AUTO 03003KT 10SM CLR 23/04 A3010 RMK AO1,,4.0,,,3.98,10.0,1.0,,30.0,1.0,93927.98,29.0,1.54,101578.86,23.0,KO54,2244,-122.92230,40.74600
1096,2018-08-18 04:15:00,101964.11,N,Clear,,KO54 180415Z AUTO 00000KT 10SM CLR 21/04 A3011 RMK AO1,,4.0,,,3.96,10.0,1.0,,0.0,1.0,93959.18,32.76,0.0,101666.31,21.0,KO54,2244,-122.92230,40.74600
1097,2018-08-18 04:35:00,101997.98,N,Clear,,KO54 180435Z AUTO 00000KT 10SM CLR 21/04 A3012 RMK AO1,,4.0,,,3.96,10.0,1.0,,0.0,1.0,93990.39,32.76,0.0,101700.08,21.0,KO54,2244,-122.92230,40.74600
1098,2018-08-18 04:55:00,101997.98,N,Clear,,KO54 180455Z AUTO 36003KT 10SM CLR 20/03 A3012 RMK AO1,,3.0,,,2.94,10.0,1.0,,360.0,1.0,93990.39,32.46,1.54,101727.25,20.0,KO54,2244,-122.92230,40.74600
1099,2018-08-18 05:15:00,101997.98,N,Clear,,KO54 180515Z AUTO 00000KT 10SM CLR 19/03 A3012 RMK AO1,,3.0,,,2.94,10.0,1.0,,0.0,1.0,93990.39,34.54,0.0,101754.59,19.0,KO54,2244,-122.92230,40.74600
1100,2018-08-18 05:35:00,101997.98,N,Clear,,KO54 180535Z AUTO 00000KT 9SM CLR 18/03 A3012 RMK AO1,,3.0,,,2.93,9.0,1.0,,0.0,1.0,93990.39,36.77,0.0,101782.12,18.0,KO54,2244,-122.92230,40.74600
1101,2018-08-18 05:55:00,101997.98,NNE,Clear,,KO54 180555Z AUTO 02004KT 10SM CLR 19/02 A3012 RMK AO1,,2.0,,,1.94,10.0,1.0,,20.0,1.0,93990.39,32.17,2.06,101754.61,19.0,KO54,2244,-122.92230,40.74600
1102,2018-08-18 06:15:00,102031.84,NE,Clear,,KO54 180615Z AUTO 04005KT 10SM CLR 18/03 A3013 RMK AO1,,3.0,,,2.93,10.0,1.0,,40.0,1.0,94021.59,36.77,2.57,101815.91,18.0,KO54,2244,-122.92230,40.74600
1103,2018-08-18 06:35:00,102031.84,NNE,Clear,,KO54 180635Z AUTO 03004KT 10SM CLR 17/03 A3013 RMK AO1,,3.0,,,2.92,10.0,1.0,,30.0,1.0,94021.59,39.16,2.06,101843.65,17.0,KO54,2244,-122.92230,40.74600
1104,2018-08-18 06:55:00,102065.7,N,Clear,,KO54 180655Z AUTO 00000KT 10SM CLR 17/03 A3014 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94052.8,39.16,0.0,101877.45,17.0,KO54,2244,-122.92230,40.74600
1105,2018-08-18 07:15:00,102065.7,NNE,Clear,,KO54 180715Z AUTO 02003KT 10SM CLR 16/03 A3014 RMK AO1,,3.0,,,2.92,10.0,1.0,,20.0,1.0,94052.8,41.73,1.54,101905.4,16.0,KO54,2244,-122.92230,40.74600
1106,2018-08-18 07:35:00,102099.57,NE,Clear,,KO54 180735Z AUTO 04003KT 10SM CLR 16/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,40.0,1.0,94084.01,41.73,1.54,101939.21,16.0,KO54,2244,-122.92230,40.74600
1107,2018-08-18 07:55:00,102099.57,NNE,Clear,,KO54 180755Z AUTO 02003KT 10SM CLR 16/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,20.0,1.0,94084.01,41.73,1.54,101939.21,16.0,KO54,2244,-122.92230,40.74600
1108,2018-08-18 08:15:00,102099.57,N,Clear,,KO54 180815Z AUTO 00000KT 10SM CLR 15/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94084.01,44.49,0.0,101967.37,15.0,KO54,2244,-122.92230,40.74600
1109,2018-08-18 08:35:00,102099.57,N,Clear,,KO54 180835Z AUTO 00000KT 10SM CLR 14/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94084.01,47.46,0.0,101995.72,14.0,KO54,2244,-122.92230,40.74600
1110,2018-08-18 08:55:00,102099.57,N,Clear,,KO54 180855Z AUTO 00000KT 10SM CLR 14/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94084.01,47.46,0.0,101995.72,14.0,KO54,2244,-122.92230,40.74600
1111,2018-08-18 09:15:00,102099.57,N,Clear,,KO54 180915Z AUTO 00000KT 10SM CLR 14/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94084.01,47.46,0.0,101995.72,14.0,KO54,2244,-122.92230,40.74600
1112,2018-08-18 09:35:00,102099.57,N,Clear,,KO54 180935Z AUTO 00000KT 10SM CLR 13/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94084.01,50.65,0.0,102024.28,13.0,KO54,2244,-122.92230,40.74600
1113,2018-08-18 09:55:00,102099.57,N,Clear,,KO54 180955Z AUTO 00000KT 10SM CLR 13/03 A3015 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,94084.01,50.65,0.0,102024.28,13.0,KO54,2244,-122.92230,40.74600
1114,2018-08-18 10:15:00,102099.57,N,Clear,,KO54 181015Z AUTO 00000KT 9SM CLR 13/03 A3015 RMK AO1,,3.0,,,2.92,9.0,1.0,,0.0,1.0,94084.01,50.65,0.0,102024.28,13.0,KO54,2244,-122.92230,40.74600
1115,2018-08-18 10:35:00,102133.43,N,Mostly Clear,,KO54 181035Z AUTO 01003KT 9SM FEW025 13/03 A3016 RMK AO1,,3.0,,,2.92,9.0,256.0,,10.0,1.0,94115.21,50.65,1.54,102058.12,13.0,KO54,2244,-122.92230,40.74600
1116,2018-08-18 10:55:00,102133.43,NNE,Mostly Clear,,KO54 181055Z AUTO 02003KT 8SM FEW028 13/03 A3016 RMK AO1,,3.0,,,2.92,8.0,286.0,,20.0,1.0,94115.21,50.65,1.54,102058.12,13.0,KO54,2244,-122.92230,40.74600
1117,2018-08-18 11:15:00,102099.57,N,Partly Cloudy,,KO54 181115Z AUTO 00000KT 9SM SCT026 12/03 A3015 RMK AO1,,3.0,,,2.92,9.0,262.0,,0.0,1.0,94084.01,54.08,0.0,102053.05,12.0,KO54,2244,-122.92230,40.74600
1118,2018-08-18 11:35:00,102099.57,N,Partly Cloudy,,KO54 181135Z AUTO 00000KT 8SM FEW024 SCT029 SCT050 12/03 A3015 RMK AO1,,3.0,292.0,502.0,2.92,8.0,246.0,,0.0,1.0,94084.01,54.08,0.0,102053.05,12.0,KO54,2244,-122.92230,40.74600
1119,2018-08-18 11:55:00,102099.57,N,Mostly Cloudy,,KO54 181155Z AUTO 00000KT 8SM SCT027 BKN046 12/03 A3015 RMK AO1,1402.08,3.0,463.0,,2.92,8.0,272.0,,0.0,1.0,94084.01,54.08,0.0,102053.05,12.0,KO54,2244,-122.92230,40.74600
1120,2018-08-18 12:15:00,102099.57,N,Mostly Cloudy,,KO54 181215Z AUTO 00000KT 8SM SCT027 BKN046 11/03 A3015 RMK AO1,1402.08,3.0,463.0,,2.92,8.0,272.0,,0.0,1.0,94084.01,57.78,0.0,102082.03,11.0,KO54,2244,-122.92230,40.74600
1121,2018-08-18 12:35:00,102133.43,N,Mostly Cloudy,,KO54 181235Z AUTO 00000KT 8SM FEW025 FEW030 BKN046 12/03 A3016 RMK AO1,1402.08,3.0,306.0,463.0,2.92,8.0,256.0,,0.0,1.0,94115.21,54.08,0.0,102086.9,12.0,KO54,2244,-122.92230,40.74600
1122,2018-08-18 12:55:00,102133.43,N,Overcast,,KO54 181255Z AUTO 00000KT 8SM FEW024 OVC046 11/03 A3016 RMK AO1,1402.08,3.0,464.0,,2.92,8.0,246.0,,0.0,1.0,94115.21,57.78,0.0,102115.88,11.0,KO54,2244,-122.92230,40.74600
1123,2018-08-18 13:15:00,102133.43,N,Overcast,,KO54 181315Z AUTO 00000KT 8SM SCT024 BKN046 OVC055 10/03 A3016 RMK AO1,1402.08,3.0,463.0,554.0,2.93,8.0,242.0,,0.0,1.0,94115.21,61.76,0.0,102145.08,10.0,KO54,2244,-122.92230,40.74600
1124,2018-08-18 13:35:00,102167.3,N,,,KO54 181335Z AUTO 00000KT 8SM SCT024 BKN050 10/03 A3017 RMK AO1,1524.0,3.0,503.0,,2.93,8.0,242.0,,0.0,1.0,94146.42,61.76,0.0,102178.95,10.0,KO54,2244,-122.92230,40.74600
1125,2018-08-18 13:55:00,102167.3,N,,,KO54 181355Z AUTO 00000KT 6SM FEW024 11/03 A3017 RMK AO1,,3.0,,,2.92,6.0,246.0,,0.0,1.0,94146.42,57.78,0.0,102149.75,11.0,KO54,2244,-122.92230,40.74600
1126,2018-08-18 14:15:00,102201.16,N,,,KO54 181415Z AUTO 00000KT 7SM CLR 11/03 A3018 RMK AO1,,3.0,,,2.92,7.0,1.0,,0.0,1.0,94177.62,57.78,0.0,102183.6,11.0,KO54,2244,-122.92230,40.74600
1127,2018-08-18 14:35:00,102201.16,N,,,KO54 181435Z AUTO 00000KT 7SM CLR 12/04 A3018 RMK AO1,,4.0,,,3.92,7.0,1.0,,0.0,1.0,94177.62,58.03,0.0,102154.57,12.0,KO54,2244,-122.92230,40.74600
1128,2018-08-18 14:55:00,102201.16,N,,,KO54 181455Z AUTO 00000KT 6SM CLR 12/04 A3018 RMK AO1,,4.0,,,3.92,6.0,1.0,,0.0,1.0,94177.62,58.03,0.0,102154.57,12.0,KO54,2244,-122.92230,40.74600
1129,2018-08-18 15:15:00,102235.02,N,,,KO54 181515Z AUTO 00000KT 7SM CLR 13/03 A3019 RMK AO1,,3.0,,,2.92,7.0,1.0,,0.0,1.0,94208.82,50.65,0.0,102159.63,13.0,KO54,2244,-122.92230,40.74600
1130,2018-08-18 15:35:00,102235.02,N,,,KO54 181535Z AUTO 00000KT 7SM CLR 14/04 A3019 RMK AO1,,4.0,,,3.92,7.0,1.0,,0.0,1.0,94208.82,50.93,0.0,102131.0,14.0,KO54,2244,-122.92230,40.74600
1131,2018-08-18 15:55:00,102235.02,N,,,KO54 181555Z AUTO 00000KT 7SM CLR 15/04 A3019 RMK AO1,,4.0,,,3.92,7.0,1.0,,0.0,1.0,94208.82,47.75,0.0,102102.61,15.0,KO54,2244,-122.92230,40.74600
1132,2018-08-18 16:15:00,102235.02,N,,,KO54 181615Z AUTO 00000KT 7SM CLR 16/04 A3019 RMK AO1,,4.0,,,3.92,7.0,1.0,,0.0,1.0,94208.82,44.78,0.0,102074.42,16.0,KO54,2244,-122.92230,40.74600
1133,2018-08-18 16:35:00,102235.02,N,,,KO54 181635Z AUTO 00000KT 7SM CLR 18/04 A3019 RMK AO1,,4.0,,,3.93,7.0,1.0,,0.0,1.0,94208.82,39.46,0.0,102018.64,18.0,KO54,2244,-122.92230,40.74600
1134,2018-08-18 16:55:00,102235.02,N,,,KO54 181655Z AUTO 00000KT 7SM CLR 18/04 A3019 RMK AO1,,4.0,,,3.93,7.0,1.0,,0.0,1.0,94208.82,39.46,0.0,102018.64,18.0,KO54,2244,-122.92230,40.74600
1135,2018-08-18 17:15:00,102201.16,N,,,KO54 181715Z AUTO 00000KT 7SM CLR 19/04 A3018 RMK AO1,,4.0,,,3.94,7.0,1.0,,0.0,1.0,94177.62,37.07,0.0,101957.26,19.0,KO54,2244,-122.92230,40.74600
1136,2018-08-18 17:35:00,102201.16,S,,,KO54 181735Z AUTO 19003KT 7SM CLR 21/04 A3018 RMK AO1,,4.0,,,3.96,7.0,1.0,,190.0,1.0,94177.62,32.76,1.54,101902.67,21.0,KO54,2244,-122.92230,40.74600
1137,2018-08-18 17:55:00,102201.16,SW,,,KO54 181755Z AUTO 22003KT 7SM CLR 22/04 A3018 RMK AO1,,4.0,,,3.97,7.0,1.0,,220.0,1.0,94177.62,30.82,1.54,101875.66,22.0,KO54,2244,-122.92230,40.74600
1138,2018-08-18 18:15:00,102167.3,N,,,KO54 181815Z AUTO 00000KT 6SM CLR 23/04 A3017 RMK AO1,,4.0,,,3.98,6.0,1.0,,0.0,1.0,94146.42,29.0,0.0,101815.09,23.0,KO54,2244,-122.92230,40.74600
1139,2018-08-18 18:35:00,102167.3,SSW,,,KO54 181835Z AUTO 20003KT 6SM CLR 24/05 A3017 RMK AO1,,5.0,,,4.99,6.0,1.0,,200.0,1.0,94146.42,29.29,1.54,101788.44,24.0,KO54,2244,-122.92230,40.74600
1140,2018-08-18 18:55:00,102133.43,N,,,KO54 181855Z AUTO 00000KT 6SM CLR 26/05 A3016 RMK AO1,,5.0,,,5.02,6.0,1.0,,0.0,1.0,94115.21,26.0,0.0,101702.01,26.0,KO54,2244,-122.92230,40.74600
1141,2018-08-18 19:15:00,102099.57,N,,,KO54 181915Z AUTO 00000KT 6SM CLR 27/06 A3015 RMK AO1,,6.0,,,6.03,6.0,1.0,26.44,0.0,1.0,94084.01,26.28,0.0,101642.21,27.0,KO54,2244,-122.92230,40.74600
1142,2018-08-18 19:35:00,102065.7,N,,,KO54 181935Z AUTO 00000KT 5SM CLR 28/07 A3014 RMK AO1,,7.0,,,7.05,5.0,1.0,26.95,0.0,1.0,94052.8,26.56,0.0,101582.58,28.0,KO54,2244,-122.92230,40.74600
