,road_freezing_temp_set_2,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,road_freezing_temp_set_4,road_freezing_temp_set_3,road_temp_set_4,road_temp_set_2,road_temp_set_3,dew_point_temperature_set_1d,road_surface_condition_set_4,heat_index_set_1d,road_surface_condition_set_1,road_surface_condition_set_2,road_surface_condition_set_3,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
527,0.0,2018-08-06 11:50:00,0.0,N,18.9,,0.0,,19.2,18.6,6.86,,,1.0,1.0,1.0,60.0,0.28,0.56,14.6,352.0,CF089,1821,-122.35573,41.07799
528,0.0,2018-08-06 12:05:00,0.0,,18.8,0.0,0.0,18.9,19.1,18.5,6.71,1.0,,1.0,1.0,1.0,59.0,0.0,0.28,14.7,,CF089,1821,-122.35573,41.07799
529,0.0,2018-08-06 12:20:00,0.0,,18.7,0.0,0.0,18.9,19.0,18.4,6.86,1.0,,1.0,1.0,1.0,60.0,0.0,0.0,14.6,,CF089,1821,-122.35573,41.07799
530,0.0,2018-08-06 12:35:00,0.0,SSW,18.5,0.0,0.0,18.8,18.9,18.2,7.01,1.0,,1.0,1.0,1.0,61.0,0.28,0.28,14.5,193.0,CF089,1821,-122.35573,41.07799
531,0.0,2018-08-06 12:50:00,0.0,SW,18.4,0.0,0.0,18.6,18.8,18.1,6.86,1.0,,1.0,1.0,1.0,60.0,0.28,0.28,14.6,229.0,CF089,1821,-122.35573,41.07799
532,0.0,2018-08-06 13:05:00,0.0,,18.3,0.0,0.0,18.6,18.7,18.1,6.76,1.0,,1.0,1.0,1.0,60.0,0.0,0.83,14.5,,CF089,1821,-122.35573,41.07799
533,0.0,2018-08-06 13:20:00,0.0,,18.2,0.0,0.0,18.5,18.7,18.0,6.91,1.0,,1.0,1.0,1.0,61.0,0.0,0.28,14.4,,CF089,1821,-122.35573,41.07799
534,0.0,2018-08-06 13:35:00,0.0,,18.2,0.0,0.0,18.4,18.7,18.0,6.91,1.0,,1.0,1.0,1.0,61.0,0.0,0.28,14.4,,CF089,1821,-122.35573,41.07799
535,0.0,2018-08-06 13:50:00,0.0,SSE,18.3,0.0,0.0,18.5,18.7,18.0,7.01,1.0,,1.0,1.0,1.0,61.0,0.28,0.28,14.5,150.0,CF089,1821,-122.35573,41.07799
536,0.0,2018-08-06 14:05:00,0.0,ESE,18.4,0.0,0.0,18.7,18.9,18.2,7.34,1.0,,1.0,1.0,1.0,62.0,0.28,1.11,14.6,123.0,CF089,1821,-122.35573,41.07799
537,0.0,2018-08-06 14:20:00,0.0,ESE,18.7,0.0,0.0,18.9,19.0,18.4,7.39,1.0,,1.0,1.0,1.0,61.0,0.28,0.28,14.9,117.0,CF089,1821,-122.35573,41.07799
538,0.0,2018-08-06 14:35:00,0.0,,18.9,0.0,0.0,19.2,19.3,18.7,8.05,1.0,,1.0,1.0,1.0,63.0,0.0,0.56,15.1,,CF089,1821,-122.35573,41.07799
539,0.0,2018-08-06 14:50:00,0.0,E,19.2,0.0,0.0,19.6,19.7,19.0,8.15,1.0,,1.0,1.0,1.0,63.0,0.28,0.56,15.2,79.0,CF089,1821,-122.35573,41.07799
540,0.0,2018-08-06 15:05:00,0.0,,19.6,0.0,0.0,20.1,20.1,19.5,8.48,1.0,,1.0,1.0,1.0,62.0,0.0,0.83,15.8,,CF089,1821,-122.35573,41.07799
541,0.0,2018-08-06 15:20:00,0.0,NNE,20.2,0.0,0.0,20.8,20.8,20.0,8.56,1.0,,1.0,1.0,1.0,60.0,0.56,1.11,16.4,23.0,CF089,1821,-122.35573,41.07799
542,0.0,2018-08-06 15:35:00,0.0,ENE,20.7,0.0,0.0,21.4,21.2,20.9,8.74,1.0,,1.0,1.0,1.0,57.0,0.28,0.83,17.4,60.0,CF089,1821,-122.35573,41.07799
543,0.0,2018-08-06 15:50:00,0.0,NE,21.8,0.0,0.0,22.8,22.2,22.3,9.32,1.0,,1.0,1.0,1.0,56.0,0.28,0.83,18.3,34.0,CF089,1821,-122.35573,41.07799
544,0.0,2018-08-06 16:05:00,0.0,ENE,23.2,0.0,0.0,24.1,23.9,23.4,9.24,1.0,,1.0,1.0,1.0,53.0,0.28,0.83,19.1,61.0,CF089,1821,-122.35573,41.07799
545,0.0,2018-08-06 16:20:00,0.0,N,24.7,0.0,0.0,25.5,25.5,23.9,9.28,1.0,,1.0,1.0,1.0,49.0,0.56,1.67,20.4,353.0,CF089,1821,-122.35573,41.07799
546,0.0,2018-08-06 16:35:00,0.0,NNW,26.0,0.0,0.0,26.6,26.9,25.7,9.89,1.0,,1.0,1.0,1.0,48.0,0.28,2.22,21.4,332.0,CF089,1821,-122.35573,41.07799
547,0.0,2018-08-06 16:50:00,0.0,,27.5,0.0,0.0,28.1,28.3,27.4,10.59,1.0,,1.0,1.0,1.0,47.0,0.0,0.83,22.5,,CF089,1821,-122.35573,41.07799
548,0.0,2018-08-06 17:05:00,0.0,NNE,28.9,0.0,0.0,29.3,29.6,28.7,10.35,1.0,,1.0,1.0,1.0,43.0,0.28,1.39,23.7,22.0,CF089,1821,-122.35573,41.07799
549,0.0,2018-08-06 17:20:00,0.0,NNE,30.3,0.0,0.0,30.8,31.2,30.2,10.54,1.0,,1.0,1.0,1.0,42.0,0.28,0.83,24.3,24.0,CF089,1821,-122.35573,41.07799
550,0.0,2018-08-06 17:35:00,0.0,NNE,31.7,0.0,0.0,32.0,32.6,31.6,10.04,1.0,,1.0,1.0,1.0,38.0,0.83,1.39,25.4,24.0,CF089,1821,-122.35573,41.07799
551,0.0,2018-08-06 17:50:00,0.0,N,33.2,0.0,0.0,33.6,34.3,33.2,10.21,1.0,,1.0,1.0,1.0,36.0,0.83,1.39,26.5,10.0,CF089,1821,-122.35573,41.07799
552,0.0,2018-08-06 18:05:00,0.0,NNE,34.7,0.0,0.0,34.9,35.9,34.5,9.54,1.0,26.67,1.0,1.0,1.0,33.0,0.83,1.94,27.2,30.0,CF089,1821,-122.35573,41.07799
553,0.0,2018-08-06 18:20:00,0.0,N,36.0,0.0,0.0,36.4,36.9,36.0,10.16,1.0,27.17,1.0,1.0,1.0,33.0,1.39,1.94,27.9,3.0,CF089,1821,-122.35573,41.07799
554,0.0,2018-08-06 18:35:00,0.0,NNE,37.5,0.0,0.0,37.6,38.6,37.2,9.44,1.0,27.63,1.0,1.0,1.0,30.0,1.11,1.67,28.7,16.0,CF089,1821,-122.35573,41.07799
555,0.0,2018-08-06 18:50:00,0.0,NNE,38.7,0.0,0.0,38.9,39.6,38.6,9.55,1.0,28.15,1.0,1.0,1.0,29.0,0.83,1.94,29.4,23.0,CF089,1821,-122.35573,41.07799
556,0.0,2018-08-06 19:05:00,0.0,NE,39.9,0.0,0.0,39.7,40.8,39.3,9.45,1.0,29.01,1.0,1.0,1.0,27.0,0.83,1.67,30.5,38.0,CF089,1821,-122.35573,41.07799
557,0.0,2018-08-06 19:20:00,0.0,NNE,41.1,0.0,0.0,40.8,41.8,40.5,9.62,1.0,29.19,1.0,1.0,1.0,27.0,0.83,1.94,30.7,15.0,CF089,1821,-122.35573,41.07799
558,0.0,2018-08-06 19:35:00,0.0,N,42.1,0.0,0.0,41.8,43.1,41.5,8.57,1.0,29.75,1.0,1.0,1.0,24.0,0.56,1.67,31.5,3.0,CF089,1821,-122.35573,41.07799
559,0.0,2018-08-06 19:50:00,0.0,ENE,43.4,0.0,0.0,43.1,44.2,42.8,6.68,1.0,30.36,1.0,1.0,1.0,20.0,0.56,1.11,32.4,74.0,CF089,1821,-122.35573,41.07799
560,0.0,2018-08-06 20:05:00,0.0,N,44.2,0.0,0.0,44.4,45.1,44.1,6.93,1.0,30.64,1.0,1.0,1.0,20.0,1.67,1.39,32.7,5.0,CF089,1821,-122.35573,41.07799
561,0.0,2018-08-06 20:20:00,0.0,E,45.1,0.0,0.0,45.1,45.8,44.7,6.52,1.0,30.97,1.0,1.0,1.0,19.0,0.28,1.39,33.1,83.0,CF089,1821,-122.35573,41.07799
562,0.0,2018-08-06 20:35:00,0.0,N,46.1,0.0,0.0,45.9,46.8,45.8,5.83,1.0,31.01,1.0,1.0,1.0,18.0,1.11,1.67,33.2,10.0,CF089,1821,-122.35573,41.07799
563,0.0,2018-08-06 20:50:00,0.0,,47.2,0.0,0.0,47.0,47.9,46.8,-2.91,1.0,31.09,1.0,1.0,1.0,9.0,0.0,0.83,34.2,,CF089,1821,-122.35573,41.07799
564,0.0,2018-08-06 21:05:00,0.0,WSW,47.7,0.0,0.0,47.5,48.5,47.4,1.99,1.0,32.73,1.0,1.0,1.0,12.0,0.83,1.11,35.5,258.0,CF089,1821,-122.35573,41.07799
565,0.0,2018-08-06 21:20:00,0.0,S,47.7,0.0,0.0,47.7,48.3,47.5,2.22,1.0,31.89,1.0,1.0,1.0,13.0,1.39,1.94,34.4,178.0,CF089,1821,-122.35573,41.07799
566,0.0,2018-08-06 21:35:00,0.0,,47.9,0.0,0.0,47.7,48.5,47.7,1.59,1.0,32.26,1.0,1.0,1.0,12.0,0.0,1.67,35.0,,CF089,1821,-122.35573,41.07799
567,0.0,2018-08-06 21:50:00,0.0,WNW,48.5,0.0,0.0,47.9,49.0,47.9,0.48,1.0,32.18,1.0,1.0,1.0,11.0,1.39,1.94,35.1,289.0,CF089,1821,-122.35573,41.07799
568,0.0,2018-08-06 22:05:00,0.0,NW,48.9,0.0,0.0,48.5,49.6,48.3,-0.19,1.0,32.74,1.0,1.0,1.0,10.0,0.28,1.39,35.9,305.0,CF089,1821,-122.35573,41.07799
569,0.0,2018-08-06 22:20:00,0.0,ESE,49.0,0.0,0.0,49.0,49.6,48.9,-0.69,1.0,33.67,1.0,1.0,1.0,9.0,0.83,1.39,37.1,121.0,CF089,1821,-122.35573,41.07799
570,0.0,2018-08-06 22:35:00,0.0,SSW,49.4,0.0,0.0,49.2,49.8,49.0,-0.12,1.0,32.83,1.0,1.0,1.0,10.0,0.56,1.39,36.0,199.0,CF089,1821,-122.35573,41.07799
571,0.0,2018-08-06 22:50:00,0.0,SSW,48.7,0.0,0.0,48.3,49.0,48.1,-1.69,1.0,32.48,1.0,1.0,1.0,9.0,1.11,1.39,35.8,199.0,CF089,1821,-122.35573,41.07799
572,0.0,2018-08-06 23:05:00,0.0,SSE,48.1,0.0,0.0,47.7,48.5,47.5,-2.49,1.0,33.22,1.0,1.0,1.0,8.0,0.56,1.39,36.8,166.0,CF089,1821,-122.35573,41.07799
573,0.0,2018-08-06 23:20:00,0.0,SSW,47.5,0.0,0.0,46.8,47.7,46.8,-1.69,1.0,32.48,1.0,1.0,1.0,9.0,1.11,1.94,35.8,203.0,CF089,1821,-122.35573,41.07799
574,0.0,2018-08-06 23:35:00,0.0,SSW,47.0,0.0,0.0,45.2,47.2,46.3,-1.3,1.0,32.94,1.0,1.0,1.0,9.0,1.11,1.39,36.3,204.0,CF089,1821,-122.35573,41.07799
575,0.0,2018-08-06 23:50:00,0.0,ESE,46.3,0.0,0.0,45.2,46.5,45.4,-1.07,1.0,33.21,1.0,1.0,1.0,9.0,0.56,1.39,36.6,116.0,CF089,1821,-122.35573,41.07799
576,0.0,2018-08-07 00:05:00,0.0,SSE,45.1,0.0,0.0,44.4,45.4,43.9,1.42,1.0,33.3,1.0,1.0,1.0,11.0,1.39,1.67,36.3,165.0,CF089,1821,-122.35573,41.07799
577,0.0,2018-08-07 00:20:00,0.0,S,43.7,0.0,0.0,43.1,43.9,42.8,2.94,1.0,32.73,1.0,1.0,1.0,13.0,1.94,3.33,35.3,180.0,CF089,1821,-122.35573,41.07799
578,0.0,2018-08-07 00:35:00,0.0,SE,42.6,0.0,0.0,40.9,43.1,41.1,3.49,1.0,32.22,1.0,1.0,1.0,14.0,1.11,2.22,34.7,137.0,CF089,1821,-122.35573,41.07799
579,0.0,2018-08-07 00:50:00,0.0,SSE,40.5,0.0,0.0,39.3,41.1,39.4,5.13,1.0,32.05,1.0,1.0,1.0,16.0,0.56,1.39,34.4,154.0,CF089,1821,-122.35573,41.07799
580,0.0,2018-08-07 01:05:00,0.0,SSE,39.2,0.0,0.0,38.3,39.7,38.3,5.59,1.0,31.63,1.0,1.0,1.0,17.0,0.56,1.39,33.9,152.0,CF089,1821,-122.35573,41.07799
581,0.0,2018-08-07 01:20:00,0.0,,38.0,0.0,0.0,37.2,38.4,37.3,6.76,1.0,30.45,1.0,1.0,1.0,20.0,0.0,0.28,32.5,,CF089,1821,-122.35573,41.07799
582,0.0,2018-08-07 01:35:00,0.0,NNE,37.1,0.0,0.0,36.4,37.5,36.4,8.4,1.0,29.56,1.0,1.0,1.0,24.0,0.28,0.28,31.3,12.0,CF089,1821,-122.35573,41.07799
583,0.0,2018-08-07 01:50:00,0.0,NNE,36.0,0.0,0.0,35.5,36.4,35.4,9.55,1.0,28.62,1.0,1.0,1.0,28.0,0.56,0.83,30.0,18.0,CF089,1821,-122.35573,41.07799
584,0.0,2018-08-07 02:05:00,0.0,N,35.1,0.0,0.0,34.6,35.5,34.5,9.2,1.0,27.82,1.0,1.0,1.0,29.0,0.56,0.56,29.0,351.0,CF089,1821,-122.35573,41.07799
585,0.0,2018-08-07 02:20:00,0.0,N,34.1,0.0,0.0,33.7,34.5,33.6,9.23,1.0,27.07,1.0,1.0,1.0,31.0,0.28,0.56,27.9,10.0,CF089,1821,-122.35573,41.07799
586,0.0,2018-08-07 02:35:00,0.0,N,33.2,0.0,0.0,33.0,33.6,32.8,10.07,1.0,26.79,1.0,1.0,1.0,34.0,0.56,0.83,27.3,10.0,CF089,1821,-122.35573,41.07799
587,0.0,2018-08-07 02:50:00,0.0,N,32.3,0.0,0.0,32.2,32.6,31.9,10.44,1.0,,1.0,1.0,1.0,37.0,0.56,0.83,26.3,355.0,CF089,1821,-122.35573,41.07799
588,0.0,2018-08-07 03:05:00,0.0,NNE,31.5,0.0,0.0,31.3,31.9,31.1,10.81,1.0,,1.0,1.0,1.0,40.0,0.56,0.83,25.4,15.0,CF089,1821,-122.35573,41.07799
589,0.0,2018-08-07 03:20:00,0.0,N,30.7,0.0,0.0,30.5,31.1,30.3,11.26,1.0,,1.0,1.0,1.0,43.0,0.28,0.83,24.7,7.0,CF089,1821,-122.35573,41.07799
590,0.0,2018-08-07 03:35:00,0.0,NNW,30.0,0.0,0.0,30.0,30.4,29.5,11.24,1.0,,1.0,1.0,1.0,44.0,0.28,0.83,24.3,339.0,CF089,1821,-122.35573,41.07799
591,0.0,2018-08-07 03:50:00,0.0,NNE,29.3,0.0,0.0,29.3,29.6,28.9,11.18,1.0,,1.0,1.0,1.0,46.0,0.56,0.83,23.5,28.0,CF089,1821,-122.35573,41.07799
592,0.0,2018-08-07 04:05:00,0.0,,28.8,0.0,0.0,28.8,29.2,28.4,11.23,1.0,,1.0,1.0,1.0,47.0,0.0,0.83,23.2,,CF089,1821,-122.35573,41.07799
593,0.0,2018-08-07 04:20:00,0.0,NNE,28.1,0.0,0.0,28.2,28.5,27.9,10.87,1.0,,1.0,1.0,1.0,47.0,0.56,1.39,22.8,24.0,CF089,1821,-122.35573,41.07799
594,0.0,2018-08-07 04:35:00,0.0,NNE,27.7,0.0,0.0,27.8,28.1,27.4,10.76,1.0,,1.0,1.0,1.0,49.0,0.28,0.56,22.0,20.0,CF089,1821,-122.35573,41.07799
595,0.0,2018-08-07 04:50:00,0.0,NNE,27.2,0.0,0.0,27.3,27.7,26.9,10.57,1.0,,1.0,1.0,1.0,49.0,0.28,1.11,21.8,24.0,CF089,1821,-122.35573,41.07799
596,0.0,2018-08-07 05:05:00,0.0,,26.8,0.0,0.0,26.9,27.4,26.5,10.6,1.0,,1.0,1.0,1.0,50.0,0.0,0.56,21.5,,CF089,1821,-122.35573,41.07799
597,0.0,2018-08-07 05:20:00,0.0,,26.4,0.0,0.0,26.5,26.8,26.1,10.32,1.0,,1.0,1.0,1.0,50.0,0.0,0.83,21.2,,CF089,1821,-122.35573,41.07799
598,0.0,2018-08-07 05:35:00,0.0,,26.0,0.0,0.0,26.2,26.4,25.7,10.17,1.0,,1.0,1.0,1.0,52.0,0.0,0.56,20.4,,CF089,1821,-122.35573,41.07799
599,0.0,2018-08-07 05:50:00,0.0,N,25.6,0.0,0.0,25.8,26.0,25.4,10.27,1.0,,1.0,1.0,1.0,53.0,0.83,0.83,20.2,1.0,CF089,1821,-122.35573,41.07799
600,0.0,2018-08-07 06:05:00,0.0,NNW,25.4,0.0,0.0,25.5,25.8,25.1,10.08,1.0,,1.0,1.0,1.0,53.0,0.28,0.83,20.0,342.0,CF089,1821,-122.35573,41.07799
601,0.0,2018-08-07 06:20:00,0.0,,25.0,0.0,0.0,25.2,25.4,24.7,10.08,1.0,,1.0,1.0,1.0,55.0,0.0,0.0,19.4,,CF089,1821,-122.35573,41.07799
602,0.0,2018-08-07 06:35:00,0.0,,24.7,0.0,0.0,24.9,25.1,24.4,9.97,1.0,,1.0,1.0,1.0,56.0,0.0,0.28,19.0,,CF089,1821,-122.35573,41.07799
603,0.0,2018-08-07 06:50:00,0.0,,24.3,0.0,0.0,24.5,24.8,24.0,9.96,1.0,,1.0,1.0,1.0,57.0,0.0,0.0,18.7,,CF089,1821,-122.35573,41.07799
604,0.0,2018-08-07 07:05:00,0.0,NNW,24.0,0.0,0.0,24.3,24.5,23.8,9.68,1.0,,1.0,1.0,1.0,57.0,0.28,0.28,18.4,343.0,CF089,1821,-122.35573,41.07799
605,0.0,2018-08-07 07:20:00,0.0,,23.8,0.0,0.0,23.9,24.2,23.5,9.84,1.0,,1.0,1.0,1.0,58.0,0.0,0.28,18.3,,CF089,1821,-122.35573,41.07799
606,0.0,2018-08-07 07:35:00,0.0,,23.5,0.0,0.0,23.6,23.9,23.2,9.63,1.0,,1.0,1.0,1.0,59.0,0.0,0.28,17.8,,CF089,1821,-122.35573,41.07799
607,0.0,2018-08-07 07:50:00,0.0,,23.2,0.0,0.0,23.4,23.6,22.9,9.53,1.0,,1.0,1.0,1.0,59.0,0.0,0.56,17.7,,CF089,1821,-122.35573,41.07799
608,0.0,2018-08-07 08:05:00,0.0,N,22.9,0.0,0.0,23.3,23.4,22.7,9.44,1.0,,1.0,1.0,1.0,59.0,0.28,0.83,17.6,356.0,CF089,1821,-122.35573,41.07799
609,0.0,2018-08-07 08:20:00,0.0,,22.7,0.0,0.0,23.0,23.1,22.5,9.66,1.0,,1.0,1.0,1.0,61.0,0.0,0.56,17.3,,CF089,1821,-122.35573,41.07799
610,0.0,2018-08-07 08:35:00,0.0,,22.6,0.0,0.0,22.8,22.9,22.3,9.62,1.0,,1.0,1.0,1.0,62.0,0.0,0.56,17.0,,CF089,1821,-122.35573,41.07799
611,0.0,2018-08-07 08:50:00,0.0,,22.3,0.0,0.0,22.6,22.7,22.0,9.52,1.0,,1.0,1.0,1.0,62.0,0.0,0.56,16.9,,CF089,1821,-122.35573,41.07799
612,0.0,2018-08-07 09:05:00,0.0,NNW,22.1,0.0,0.0,22.4,22.5,21.8,9.33,1.0,,1.0,1.0,1.0,62.0,0.28,0.56,16.7,344.0,CF089,1821,-122.35573,41.07799
613,0.0,2018-08-07 09:20:00,0.0,,22.0,0.0,0.0,22.2,22.4,21.7,9.43,1.0,,1.0,1.0,1.0,62.0,0.0,0.56,16.8,,CF089,1821,-122.35573,41.07799
614,0.0,2018-08-07 09:35:00,0.0,NNE,21.8,0.0,0.0,22.1,22.2,21.5,9.09,1.0,,1.0,1.0,1.0,61.0,0.28,0.56,16.7,16.0,CF089,1821,-122.35573,41.07799
615,0.0,2018-08-07 09:50:00,0.0,NNW,21.6,0.0,0.0,21.9,22.0,21.4,9.24,1.0,,1.0,1.0,1.0,62.0,0.28,0.56,16.6,344.0,CF089,1821,-122.35573,41.07799
616,0.0,2018-08-07 10:05:00,0.0,NNW,21.4,0.0,0.0,21.8,21.8,21.2,9.14,1.0,,1.0,1.0,1.0,62.0,0.56,0.83,16.5,348.0,CF089,1821,-122.35573,41.07799
617,0.0,2018-08-07 10:20:00,0.0,,21.2,0.0,0.0,21.6,21.6,21.0,9.24,1.0,,1.0,1.0,1.0,64.0,0.0,0.28,16.1,,CF089,1821,-122.35573,41.07799
618,0.0,2018-08-07 10:35:00,0.0,NNE,21.1,0.0,0.0,21.4,21.5,20.9,9.1,1.0,,1.0,1.0,1.0,63.0,0.28,0.56,16.2,15.0,CF089,1821,-122.35573,41.07799
619,0.0,2018-08-07 10:50:00,0.0,,21.0,0.0,0.0,21.2,21.3,20.7,9.18,1.0,,1.0,1.0,1.0,65.0,0.0,0.28,15.8,,CF089,1821,-122.35573,41.07799
620,0.0,2018-08-07 11:05:00,0.0,,20.8,0.0,0.0,21.0,21.1,20.5,9.09,1.0,,1.0,1.0,1.0,65.0,0.0,0.56,15.7,,CF089,1821,-122.35573,41.07799
621,0.0,2018-08-07 11:20:00,0.0,,20.6,0.0,0.0,20.9,21.0,20.3,9.22,1.0,,1.0,1.0,1.0,66.0,0.0,0.28,15.6,,CF089,1821,-122.35573,41.07799
622,0.0,2018-08-07 11:35:00,0.0,,20.5,0.0,0.0,20.8,21.0,20.2,9.09,1.0,,1.0,1.0,1.0,65.0,0.0,0.56,15.7,,CF089,1821,-122.35573,41.07799
623,0.0,2018-08-07 11:50:00,0.0,S,20.3,0.0,0.0,20.6,20.7,20.0,9.16,1.0,,1.0,1.0,1.0,67.0,0.28,0.28,15.3,176.0,CF089,1821,-122.35573,41.07799
624,0.0,2018-08-07 12:05:00,0.0,,20.1,0.0,0.0,20.4,20.6,19.9,9.06,1.0,,1.0,1.0,1.0,67.0,0.0,0.28,15.2,,CF089,1821,-122.35573,41.07799
625,0.0,2018-08-07 12:20:00,0.0,,19.9,0.0,0.0,20.2,20.3,19.7,8.97,1.0,,1.0,1.0,1.0,67.0,0.0,0.28,15.1,,CF089,1821,-122.35573,41.07799
626,0.0,2018-08-07 12:35:00,0.0,,19.9,0.0,0.0,20.1,20.1,19.6,8.97,1.0,,1.0,1.0,1.0,67.0,0.0,0.0,15.1,,CF089,1821,-122.35573,41.07799
627,0.0,2018-08-07 12:50:00,0.0,,19.7,0.0,0.0,20.0,20.1,19.5,9.06,1.0,,1.0,1.0,1.0,67.0,0.0,0.28,15.2,,CF089,1821,-122.35573,41.07799
628,0.0,2018-08-07 13:05:00,0.0,,19.6,0.0,0.0,19.9,19.9,19.3,9.19,1.0,,1.0,1.0,1.0,68.0,0.0,0.0,15.1,,CF089,1821,-122.35573,41.07799
629,0.0,2018-08-07 13:20:00,0.0,N,19.5,0.0,0.0,19.9,19.9,19.3,9.09,1.0,,1.0,1.0,1.0,68.0,0.28,0.28,15.0,5.0,CF089,1821,-122.35573,41.07799
630,0.0,2018-08-07 13:35:00,0.0,,19.5,0.0,0.0,19.9,19.9,19.3,9.19,1.0,,1.0,1.0,1.0,68.0,0.0,0.28,15.1,,CF089,1821,-122.35573,41.07799
631,0.0,2018-08-07 13:50:00,0.0,,19.5,0.0,0.0,19.9,19.9,19.4,9.19,1.0,,1.0,1.0,1.0,68.0,0.0,0.28,15.1,,CF089,1821,-122.35573,41.07799
632,0.0,2018-08-07 14:05:00,0.0,,19.7,0.0,0.0,20.1,20.0,19.5,9.16,1.0,,1.0,1.0,1.0,67.0,0.0,0.28,15.3,,CF089,1821,-122.35573,41.07799
633,0.0,2018-08-07 14:20:00,0.0,,19.7,0.0,0.0,20.1,20.1,19.6,9.28,1.0,,1.0,1.0,1.0,68.0,0.0,0.28,15.2,,CF089,1821,-122.35573,41.07799
634,0.0,2018-08-07 14:35:00,0.0,,19.9,0.0,0.0,20.4,20.4,19.8,9.57,1.0,,1.0,1.0,1.0,68.0,0.0,0.28,15.5,,CF089,1821,-122.35573,41.07799
635,0.0,2018-08-07 14:50:00,0.0,,20.2,0.0,0.0,20.7,20.7,20.0,9.86,1.0,,1.0,1.0,1.0,68.0,0.0,0.0,15.8,,CF089,1821,-122.35573,41.07799
636,0.0,2018-08-07 15:05:00,0.0,,20.5,0.0,0.0,21.0,21.0,20.4,10.34,1.0,,1.0,1.0,1.0,68.0,0.0,0.0,16.3,,CF089,1821,-122.35573,41.07799
637,0.0,2018-08-07 15:20:00,0.0,,21.0,0.0,0.0,21.7,21.5,21.0,10.46,1.0,,1.0,1.0,1.0,66.0,0.0,0.0,16.9,,CF089,1821,-122.35573,41.07799
638,0.0,2018-08-07 15:35:00,0.0,NNE,21.6,0.0,0.0,22.5,22.3,21.9,11.28,1.0,,1.0,1.0,1.0,63.0,0.56,0.56,18.5,19.0,CF089,1821,-122.35573,41.07799
639,0.0,2018-08-07 15:50:00,0.0,NE,22.8,0.0,0.0,24.0,23.2,23.4,11.46,1.0,,1.0,1.0,1.0,57.0,0.56,1.11,20.3,43.0,CF089,1821,-122.35573,41.07799
640,0.0,2018-08-07 16:05:00,0.0,N,24.6,0.0,0.0,25.5,25.3,24.7,11.25,1.0,,1.0,1.0,1.0,50.0,0.83,1.39,22.2,8.0,CF089,1821,-122.35573,41.07799
641,0.0,2018-08-07 16:20:00,0.0,NNE,26.3,0.0,0.0,27.1,27.2,25.3,11.18,1.0,,1.0,1.0,1.0,46.0,0.83,1.39,23.5,23.0,CF089,1821,-122.35573,41.07799
642,0.0,2018-08-07 16:35:00,0.0,NNE,27.7,0.0,0.0,28.4,28.5,27.4,10.91,1.0,,1.0,1.0,1.0,42.0,0.83,1.94,24.7,32.0,CF089,1821,-122.35573,41.07799
643,0.0,2018-08-07 16:50:00,0.0,NNE,29.2,0.0,0.0,30.0,30.2,29.1,10.49,1.0,,1.0,1.0,1.0,38.0,0.83,1.67,25.9,28.0,CF089,1821,-122.35573,41.07799
644,0.0,2018-08-07 17:05:00,0.0,NNE,30.4,0.0,0.0,31.0,31.5,30.3,10.93,1.0,,1.0,1.0,1.0,38.0,1.11,1.67,26.4,20.0,CF089,1821,-122.35573,41.07799
645,0.0,2018-08-07 17:20:00,0.0,NNE,31.8,0.0,0.0,32.5,32.9,31.8,10.84,1.0,26.81,1.0,1.0,1.0,36.0,0.56,1.67,27.2,32.0,CF089,1821,-122.35573,41.07799
646,0.0,2018-08-07 17:35:00,0.0,NNE,33.1,0.0,0.0,33.6,34.1,33.0,10.86,1.0,27.12,1.0,1.0,1.0,35.0,1.39,1.39,27.7,14.0,CF089,1821,-122.35573,41.07799
647,0.0,2018-08-07 17:50:00,0.0,NNE,34.3,0.0,0.0,34.9,35.4,34.3,10.95,1.0,27.89,1.0,1.0,1.0,33.0,1.39,1.67,28.8,13.0,CF089,1821,-122.35573,41.07799
648,0.0,2018-08-07 18:05:00,0.0,N,35.4,0.0,0.0,35.7,36.3,35.4,10.54,1.0,28.28,1.0,1.0,1.0,31.0,1.11,2.22,29.4,2.0,CF089,1821,-122.35573,41.07799
649,0.0,2018-08-07 18:20:00,0.0,N,36.4,0.0,0.0,36.7,37.5,36.3,9.99,1.0,28.59,1.0,1.0,1.0,29.0,1.94,2.22,29.9,6.0,CF089,1821,-122.35573,41.07799
650,0.0,2018-08-07 18:35:00,0.0,ENE,37.5,0.0,0.0,37.9,38.3,37.5,10.93,1.0,29.13,1.0,1.0,1.0,30.0,0.28,2.22,30.4,59.0,CF089,1821,-122.35573,41.07799
651,0.0,2018-08-07 18:50:00,0.0,NNW,38.9,0.0,0.0,39.2,39.7,38.7,10.05,1.0,29.68,1.0,1.0,1.0,27.0,1.67,2.22,31.2,339.0,CF089,1821,-122.35573,41.07799
652,0.0,2018-08-07 19:05:00,0.0,NNE,39.7,0.0,0.0,39.9,40.6,39.6,9.92,1.0,30.1,1.0,1.0,1.0,26.0,1.11,3.06,31.7,13.0,CF089,1821,-122.35573,41.07799
