,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,ceiling_set_1,sea_level_pressure_set_1d,cloud_layer_1_code_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
2421,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091320Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:20:00,11.0,0.24,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2422,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091325Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:25:00,11.0,0.24,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2423,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091330Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:30:00,11.0,0.24,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2424,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091335Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:35:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2425,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091340Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:40:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2426,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091345Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:45:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2427,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091350Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:50:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2428,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091355Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 13:55:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2429,101591.61,N,,,101730.0,60.96,101609.06,24.0,"Light Rain,Fog",,,0.025,99917.7,,KBOK 091356Z AUTO 00000KT M1/4SM -RA FG OVC002 11/11 A3000 RMK AO2  SLP173 P0000 T01110111,,100.0,0.0,,,11.1,,2018-08-09 13:56:00,11.1,-0.25,11.1,,,1.0,733.0,0.0,KBOK,459,-124.29000,42.07444
2430,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091400Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:00:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2431,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091410Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:10:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2432,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091415Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:15:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2433,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091420Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:20:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2434,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091425Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:25:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2435,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091430Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:30:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2436,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091435Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:35:00,11.0,0.13,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2437,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091440Z AUTO 00000KT -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:40:00,11.0,0.24,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2438,101591.61,N,,,,60.96,101609.66,24.0,"Light Rain,Fog",,,,99917.7,,METAR KBOK 091445Z AUTO 00000KT 1/4SM -RA FG OVC002 11/11 A3000,,100.0,0.0,,,11.0,,2018-08-09 14:45:00,11.0,0.25,,,,,733.0,0.0,KBOK,459,-124.29000,42.07444
2439,101591.61,N,,,,60.96,101603.68,24.0,Fog,,,,99917.7,,METAR KBOK 091450Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3000,,100.0,0.0,,,12.0,,2018-08-09 14:50:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2440,101591.61,N,,,,60.96,101603.68,24.0,Fog,,,,99917.7,,METAR KBOK 091455Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3000,,100.0,0.0,,,12.0,,2018-08-09 14:55:00,12.0,0.25,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2441,101591.61,N,,,101740.0,60.96,101605.47,24.0,Fog,,,0.025,99917.7,2002.0,KBOK 091456Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3000 RMK AO2  RAE47 SLP174 P0000 60000 T01170117 52002,,100.0,0.0,,0.025,11.7,,2018-08-09 14:56:00,11.7,0.25,11.7,,,1.0,9.0,0.0,KBOK,459,-124.29000,42.07444
2442,101625.47,N,,,,60.96,101637.54,24.0,Fog,,,,99951.0,,METAR KBOK 091505Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3001,,100.0,0.0,,,12.0,,2018-08-09 15:05:00,12.0,0.25,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2443,101625.47,N,,,,60.96,101637.54,24.0,Fog,,,,99951.0,,METAR KBOK 091510Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3001,,100.0,0.0,,,12.0,,2018-08-09 15:10:00,12.0,0.25,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2444,101625.47,N,,,,60.96,101637.54,24.0,Fog,,,,99951.0,,METAR KBOK 091530Z AUTO 00000KT FG OVC002 12/12 A3001,,100.0,0.0,,,12.0,,2018-08-09 15:30:00,12.0,0.24,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2445,101659.34,SSE,,,,60.96,101671.43,24.0,Fog,,,,99984.32,,METAR KBOK 091535Z AUTO 15003KT FG OVC002 12/12 A3002,,100.0,1.54,,,12.0,,2018-08-09 15:35:00,12.0,0.24,,,,,9.0,150.0,KBOK,459,-124.29000,42.07444
2446,101659.34,N,,,,60.96,101671.43,24.0,Fog,,,,99984.32,,METAR KBOK 091545Z AUTO 00000KT FG OVC002 12/12 A3002,,100.0,0.0,,,12.0,,2018-08-09 15:45:00,12.0,0.24,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2447,101659.34,N,,,,60.96,101671.43,24.0,Fog,,,,99984.32,,METAR KBOK 091550Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3002,,100.0,0.0,,,12.0,,2018-08-09 15:50:00,12.0,0.25,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2448,101659.34,N,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091555Z AUTO 00000KT 1/2SM FG OVC002 13/12 A3002,,93.65,0.0,,,13.0,,2018-08-09 15:55:00,11.99,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2449,101659.34,N,,,101790.0,60.96,101670.23,24.0,Fog,,,,99984.32,,KBOK 091556Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3002 RMK AO2  SLP179 T01220122,,100.0,0.0,,,12.2,,2018-08-09 15:56:00,12.2,0.5,12.2,,,1.0,9.0,0.0,KBOK,459,-124.29000,42.07444
2450,101659.34,N,,,,60.96,101671.43,24.0,Fog,,,,99984.32,,METAR KBOK 091600Z AUTO 00000KT 1/2SM FG OVC002 12/12 A3002,,100.0,0.0,,,12.0,,2018-08-09 16:00:00,12.0,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2451,101659.34,SSE,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091605Z AUTO 15003KT 1/2SM FG OVC002 13/12 A3002,,93.65,1.54,,,13.0,,2018-08-09 16:05:00,11.99,0.5,,,,,9.0,150.0,KBOK,459,-124.29000,42.07444
2452,101659.34,N,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091615Z AUTO 00000KT 1/2SM FG OVC002 13/12 A3002,,93.65,0.0,,,13.0,,2018-08-09 16:15:00,11.99,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2453,101659.34,N,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091625Z AUTO 00000KT 1/2SM FG OVC002 13/12 A3002,,93.65,0.0,,,13.0,,2018-08-09 16:25:00,11.99,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2454,101659.34,S,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091630Z AUTO 19003KT 1/4SM FG OVC002 13/12 A3002,,93.65,1.54,,,13.0,,2018-08-09 16:30:00,11.99,0.25,,,,,9.0,190.0,KBOK,459,-124.29000,42.07444
2455,101659.34,N,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091635Z AUTO 00000KT FG OVC002 13/12 A3002,,93.65,0.0,,,13.0,,2018-08-09 16:35:00,11.99,0.24,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2456,101659.34,N,,,,60.96,101671.43,24.0,Fog,,,,99984.32,,KBOK 091639Z AUTO 00000KT 1/4SM FG OVC002 12/12 A3002 RMK AO2,,100.0,0.0,,,12.0,,2018-08-09 16:39:00,12.0,0.25,12.0,,,1.0,9.0,0.0,KBOK,459,-124.29000,42.07444
2457,101659.34,N,,,,60.96,101671.43,24.0,Fog,,,,99984.32,,METAR KBOK 091640Z AUTO 00000KT FG OVC002 12/12 A3002,,100.0,0.0,,,12.0,,2018-08-09 16:40:00,12.0,0.24,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2458,101659.34,N,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091645Z AUTO 00000KT FG OVC002 13/12 A3002,,93.65,0.0,,,13.0,,2018-08-09 16:45:00,11.99,0.24,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2459,101659.34,SSE,,,,60.96,101671.43,24.0,Fog,,,,99984.32,,METAR KBOK 091650Z AUTO 15003KT FG OVC002 12/12 A3002,,100.0,1.54,,,12.0,,2018-08-09 16:50:00,12.0,0.24,,,,,9.0,150.0,KBOK,459,-124.29000,42.07444
2460,101625.47,N,,,,60.96,101631.61,24.0,Fog,,,,99951.0,,METAR KBOK 091655Z AUTO 00000KT FG OVC002 13/12 A3001,,93.65,0.0,,,13.0,,2018-08-09 16:55:00,11.99,0.24,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2461,101625.47,N,,,101770.0,60.96,101632.79,24.0,Fog,,,,99951.0,,KBOK 091656Z AUTO 00000KT 1/4SM FG OVC002 13/12 A3001 RMK AO2  SLP177 T01280122,,96.14,0.0,,,12.8,,2018-08-09 16:56:00,12.19,0.25,12.2,,,1.0,9.0,0.0,KBOK,459,-124.29000,42.07444
2462,101625.47,S,,,,60.96,101631.61,24.0,Fog,,,,99951.0,,METAR KBOK 091700Z AUTO 19003KT 1/4SM FG OVC002 13/12 A3001,,93.65,1.54,,,13.0,,2018-08-09 17:00:00,11.99,0.25,,,,,9.0,190.0,KBOK,459,-124.29000,42.07444
2463,101659.34,SSW,,,,60.96,101665.49,24.0,Fog,,,,99984.32,,METAR KBOK 091705Z AUTO 20003KT 1/2SM FG OVC002 13/12 A3002,,93.65,1.54,,,13.0,,2018-08-09 17:05:00,11.99,0.5,,,,,9.0,200.0,KBOK,459,-124.29000,42.07444
2464,101625.47,N,,,,60.96,101631.61,24.0,Fog,,,,99951.0,,METAR KBOK 091710Z AUTO 00000KT 1/2SM FG OVC002 13/12 A3001,,93.65,0.0,,,13.0,,2018-08-09 17:10:00,11.99,0.5,,,,,9.0,0.0,KBOK,459,-124.29000,42.07444
2465,101625.47,N,,,,60.96,101631.61,24.0,Fog,,,,99951.0,,KBOK 091713Z AUTO 00000KT 1/2SM FG OVC002 13/12 A3001 RMK AO2,,93.65,0.0,,,13.0,,2018-08-09 17:13:00,11.99,0.5,12.0,,,1.0,9.0,0.0,KBOK,459,-124.29000,42.07444
2466,101625.47,N,,,,60.96,101631.61,24.0,Mist,,,,99951.0,,METAR KBOK 091715Z AUTO 00000KT 3/4SM BR OVC002 13/12 A3001,,93.65,0.0,,,13.0,,2018-08-09 17:15:00,11.99,0.75,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
2467,101625.47,N,,,,60.96,101631.61,24.0,Mist,,,,99951.0,,KBOK 091717Z AUTO 00000KT 1SM BR OVC002 13/12 A3001 RMK AO2,,93.65,0.0,,,13.0,,2018-08-09 17:17:00,11.99,1.0,12.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
2468,101625.47,S,,,,60.96,101631.6,24.0,Mist,,,,99951.0,,METAR KBOK 091720Z AUTO 19003KT 1 1/4SM BR OVC002 13/13 A3001,,100.0,1.54,,,13.0,,2018-08-09 17:20:00,13.0,1.25,,,,,31.0,190.0,KBOK,459,-124.29000,42.07444
2469,101625.47,N,,,,60.96,101625.71,24.0,Mist,,,,99951.0,,KBOK 091723Z AUTO 00000KT 2 1/2SM BR OVC002 14/13 A3001 RMK AO2  VIS 1V5,,93.7,0.0,,,14.0,,2018-08-09 17:23:00,12.99,2.5,13.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
2470,101625.47,N,,,,60.96,101625.71,24.0,Mist,,,,99951.0,,METAR KBOK 091725Z AUTO 00000KT 4SM BR OVC002 14/13 A3001,,93.7,0.0,,,14.0,,2018-08-09 17:25:00,12.99,4.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
2471,101625.47,SE,,,,60.96,101625.71,23.0,Mostly Cloudy,,,,99951.0,,METAR KBOK 091735Z AUTO 14003KT 10SM BKN002 14/13 A3001 RMK AO2,,93.7,1.54,,,14.0,,2018-08-09 17:35:00,12.99,10.0,13.0,,,1.0,,140.0,KBOK,459,-124.29000,42.07444
2472,101625.47,N,,,,,101619.86,22.0,Partly Cloudy,,,,99951.0,,METAR KBOK 091745Z AUTO 00000KT 10SM SCT002 15/13 A3001,,87.85,0.0,,,15.0,,2018-08-09 17:45:00,12.98,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
2473,101625.47,N,,,,,101614.05,26.0,Mostly Clear,,,,99951.0,,METAR KBOK 091750Z AUTO 00000KT 10SM FEW002 16/13 A3001 RMK AO2,,82.4,0.0,,,16.0,,2018-08-09 17:50:00,12.98,10.0,13.0,,,1.0,,0.0,KBOK,459,-124.29000,42.07444
2474,101625.47,WNW,,,,,101614.05,1.0,Clear,,,,99951.0,,METAR KBOK 091755Z AUTO 30004KT 10SM CLR 16/13 A3001,,82.4,2.06,,,16.0,,2018-08-09 17:55:00,12.98,10.0,,,,,,300.0,KBOK,459,-124.29000,42.07444
2475,101591.61,NW,,,101740.0,,101586.0,1.0,Clear,11.1,,,99917.7,6004.0,KBOK 091756Z AUTO 31004KT 10SM CLR 15/13 A3000 RMK AO2 SLP174  60000 T01500133 10156 20111 56004,,89.58,2.06,,,15.0,15.6,2018-08-09 17:56:00,13.29,10.0,13.3,,0.025,1.0,,310.0,KBOK,459,-124.29000,42.07444
2476,101591.61,W,,,,,101586.0,1.0,Clear,,,,99917.7,,METAR KBOK 091800Z AUTO 28003KT 10SM CLR 15/13 A3000,,87.85,1.54,,,15.0,,2018-08-09 18:00:00,12.98,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
2477,101591.61,W,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091805Z AUTO 26003KT 10SM CLR 16/13 A3000,,82.4,1.54,,,16.0,,2018-08-09 18:05:00,12.98,10.0,,,,,,260.0,KBOK,459,-124.29000,42.07444
2478,101591.61,SW,,,,,101580.19,1.0,Clear,,,,99917.7,,METAR KBOK 091810Z AUTO 23003KT 10SM CLR 16/14 A3000,,87.94,1.54,,,16.0,,2018-08-09 18:10:00,13.99,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
2479,101591.61,SW,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091815Z AUTO 23003KT 10SM CLR 16/13 A3000,,82.4,1.54,,,16.0,,2018-08-09 18:15:00,12.98,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
2480,101591.61,SW,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091820Z AUTO 22004KT 10SM CLR 16/13 A3000,,82.4,2.06,,,16.0,,2018-08-09 18:20:00,12.98,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
2481,101591.61,SW,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091825Z AUTO 22004KT 10SM CLR 16/13 A3000,,82.4,2.06,,,16.0,,2018-08-09 18:25:00,12.98,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
2482,101591.61,SSW,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091830Z AUTO 21003KT 10SM CLR 16/13 A3000,,82.4,1.54,,,16.0,,2018-08-09 18:30:00,12.98,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
2483,101591.61,W,,,,,101586.0,1.0,Clear,,,,99917.7,,METAR KBOK 091840Z AUTO 26004KT 10SM CLR 15/13 A3000,,87.85,2.06,,,15.0,,2018-08-09 18:40:00,12.98,10.0,,,,,,260.0,KBOK,459,-124.29000,42.07444
2484,101591.61,W,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091845Z AUTO 26004KT 10SM CLR 16/13 A3000,,82.4,2.06,,,16.0,,2018-08-09 18:45:00,12.98,10.0,,,,,,260.0,KBOK,459,-124.29000,42.07444
2485,101591.61,W,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091850Z AUTO 28005KT 10SM CLR 16/13 A3000,,82.4,2.57,,,16.0,,2018-08-09 18:50:00,12.98,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
2486,101591.61,W,,,,,101580.2,1.0,Clear,,,,99917.7,,METAR KBOK 091855Z AUTO 28004KT 10SM CLR 16/13 A3000,,82.4,2.06,,,16.0,,2018-08-09 18:55:00,12.98,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
2487,101591.61,WNW,,,101730.0,,101579.62,1.0,Clear,,,,99917.7,,KBOK 091856Z AUTO 29004KT 10SM CLR 16/13 A3000 RMK AO2 SLP173  T01610128,,80.81,2.06,,,16.1,,2018-08-09 18:56:00,12.78,10.0,12.8,,,1.0,,290.0,KBOK,459,-124.29000,42.07444
2488,101591.61,W,,,,,101574.43,1.0,Clear,,,,99917.7,,METAR KBOK 091900Z AUTO 26004KT 10SM CLR 17/13 A3000,,77.33,2.06,,,17.0,,2018-08-09 19:00:00,12.97,10.0,,,,,,260.0,KBOK,459,-124.29000,42.07444
2489,101625.47,WSW,,,,,101608.28,1.0,Clear,,,,99951.0,,METAR KBOK 091910Z AUTO 25004KT 10SM CLR 17/13 A3001,,77.33,2.06,,,17.0,,2018-08-09 19:10:00,12.97,10.0,,,,,,250.0,KBOK,459,-124.29000,42.07444
2490,101625.47,WSW,,,,,101608.28,1.0,Clear,,,,99951.0,,METAR KBOK 091915Z AUTO 24004KT 10SM CLR 17/13 A3001,,77.33,2.06,,,17.0,,2018-08-09 19:15:00,12.97,10.0,,,,,,240.0,KBOK,459,-124.29000,42.07444
2491,101625.47,SSW,,,,,101608.28,1.0,Clear,,,,99951.0,,METAR KBOK 091920Z AUTO 21004KT 10SM CLR 17/13 A3001,,77.33,2.06,,,17.0,,2018-08-09 19:20:00,12.97,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
2492,101625.47,SW,,,,,101608.28,1.0,Clear,,,,99951.0,,METAR KBOK 091925Z AUTO 22004KT 10SM CLR 17/13 A3001,,77.33,2.06,,,17.0,,2018-08-09 19:25:00,12.97,10.0,,,,,,220.0,KBOK,459,-124.29000,42.07444
2493,101625.47,WNW,,,,,101614.06,1.0,Clear,,,,99951.0,,METAR KBOK 091935Z AUTO 29004KT 10SM CLR 16/12 A3001,,77.17,2.06,,,16.0,,2018-08-09 19:35:00,11.97,10.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
2494,101625.47,W,,,,,101614.06,1.0,Clear,,,,99951.0,,METAR KBOK 091940Z AUTO 28004KT 10SM CLR 16/12 A3001,,77.17,2.06,,,16.0,,2018-08-09 19:40:00,11.97,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
2495,101625.47,WNW,,,,,101614.06,1.0,Clear,,,,99951.0,,METAR KBOK 091945Z AUTO 29004KT 10SM CLR 16/12 A3001,,77.17,2.06,,,16.0,,2018-08-09 19:45:00,11.97,10.0,,,,,,290.0,KBOK,459,-124.29000,42.07444
2496,101625.47,W,,,,,101614.06,1.0,Clear,,,,99951.0,,METAR KBOK 091950Z AUTO 28005KT 10SM CLR 16/12 A3001,,77.17,2.57,,,16.0,,2018-08-09 19:50:00,11.97,10.0,,,,,,280.0,KBOK,459,-124.29000,42.07444
2497,101625.47,W,,,,,101608.29,1.0,Clear,,,,99951.0,,METAR KBOK 091955Z AUTO 26003KT 10SM CLR 17/12 A3001,,72.42,1.54,,,17.0,,2018-08-09 19:55:00,11.97,10.0,,,,,,260.0,KBOK,459,-124.29000,42.07444
2498,101625.47,N,,,101750.0,,101610.01,1.0,Clear,,,,99951.0,,KBOK 091956Z AUTO 00000KT 10SM CLR 17/12 A3001 RMK AO2 SLP175  T01670122,,74.78,0.0,,,16.7,,2018-08-09 19:56:00,12.17,10.0,12.2,,,1.0,,0.0,KBOK,459,-124.29000,42.07444
2499,101625.47,SSW,,,,,101608.29,1.0,Clear,,,,99951.0,,METAR KBOK 092000Z AUTO 20004KT 10SM CLR 17/12 A3001,,72.42,2.06,,,17.0,,2018-08-09 20:00:00,11.97,10.0,,,,,,200.0,KBOK,459,-124.29000,42.07444
2500,101625.47,S,,,,,101608.29,1.0,Clear,,,,99951.0,,METAR KBOK 092005Z AUTO 18005KT 10SM CLR 17/12 A3001,,72.42,2.57,,,17.0,,2018-08-09 20:05:00,11.97,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
2501,101625.47,S,,,,,101614.06,1.0,Clear,,,,99951.0,,METAR KBOK 092010Z AUTO 18006KT 10SM CLR 16/12 A3001,,77.17,3.09,,,16.0,,2018-08-09 20:10:00,11.97,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
2502,101625.47,SSE,,,,,101614.06,1.0,Clear,,,,99951.0,,METAR KBOK 092015Z AUTO 16006KT 10SM CLR 16/12 A3001,,77.17,3.09,,,16.0,,2018-08-09 20:15:00,11.97,10.0,,,,,,160.0,KBOK,459,-124.29000,42.07444
2503,101659.34,S,,,,,101647.93,1.0,Clear,,,,99984.32,,METAR KBOK 092020Z AUTO 18006KT 10SM CLR 16/12 A3002,,77.17,3.09,,,16.0,,2018-08-09 20:20:00,11.97,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
2504,101659.34,SSW,,,,,101647.93,1.0,Clear,,,,99984.32,,METAR KBOK 092025Z AUTO 20006KT 10SM CLR 16/12 A3002,,77.17,3.09,,,16.0,,2018-08-09 20:25:00,11.97,10.0,,,,,,200.0,KBOK,459,-124.29000,42.07444
2505,101659.34,SSW,,,,,101647.93,1.0,Clear,,,,99984.32,,METAR KBOK 092035Z AUTO 21004KT 10SM CLR 16/12 A3002,,77.17,2.06,,,16.0,,2018-08-09 20:35:00,11.97,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
2506,101659.34,S,,,,,101647.93,1.0,Clear,,,,99984.32,,METAR KBOK 092040Z AUTO 18003KT 10SM CLR 16/12 A3002,,77.17,1.54,,,16.0,,2018-08-09 20:40:00,11.97,10.0,,,,,,180.0,KBOK,459,-124.29000,42.07444
2507,101659.34,N,,,,,101647.93,1.0,Clear,,,,99984.32,,METAR KBOK 092045Z AUTO 00000KT 10SM CLR 16/12 A3002,,77.17,0.0,,,16.0,,2018-08-09 20:45:00,11.97,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
2508,101659.34,S,,,,,101642.15,1.0,Clear,,,,99984.32,,METAR KBOK 092050Z AUTO 19003KT 10SM CLR 17/13 A3002,,77.33,1.54,,,17.0,,2018-08-09 20:50:00,12.97,10.0,,,,,,190.0,KBOK,459,-124.29000,42.07444
2509,101659.34,N,,,,,101642.15,1.0,Clear,,,,99984.32,,METAR KBOK 092055Z AUTO 00000KT 10SM CLR 17/13 A3002,,77.33,0.0,,,17.0,,2018-08-09 20:55:00,12.97,10.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
2510,101625.47,,,,101770.0,,101610.01,1.0,Clear,,,,99951.0,3003.0,KBOK 092056Z AUTO VRB04KT 10SM CLR 17/13 A3001 RMK AO2 SLP177  T01670128 53003,,77.79,2.06,,,16.7,,2018-08-09 20:56:00,12.77,10.0,12.8,,,1.0,,,KBOK,459,-124.29000,42.07444
2511,101625.47,SSW,,,,,101608.29,1.0,Clear,,,,99951.0,,METAR KBOK 092100Z AUTO 21003KT 10SM CLR 17/12 A3001,,72.42,1.54,,,17.0,,2018-08-09 21:00:00,11.97,10.0,,,,,,210.0,KBOK,459,-124.29000,42.07444
2512,101625.47,SW,,,,,101608.28,1.0,Clear,,,,99951.0,,METAR KBOK 092110Z AUTO 23003KT 10SM CLR 17/13 A3001,,77.33,1.54,,,17.0,,2018-08-09 21:10:00,12.97,10.0,,,,,,230.0,KBOK,459,-124.29000,42.07444
