,altimeter_set_1,wind_cardinal_direction_set_1d,cloud_layer_3_code_set_1,heat_index_set_1d,sea_level_pressure_set_1,sea_level_pressure_set_1d,cloud_layer_1_code_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,visibility_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,ceiling_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
382,101659.34,N,,27.5,101500.0,100754.17,204.0,Haze,,,,3.0,89304.89,,KMHS 120056Z AUTO 00000KT 3SM HZ OVC020 29/06 A3002 RMK AO2 SLP150  T02890061,,23.69,0.0,28.9,,2018-08-12 00:56:00,6.16,609.6,6.1,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
383,101659.34,ENE,,,101530.0,100866.5,254.0,Haze,,,,5.0,89304.89,,KMHS 120156Z AUTO 06003KT 5SM HZ OVC025 26/09 A3002 RMK AO2 SLP153  T02610089,,33.78,1.54,26.1,,2018-08-12 01:56:00,8.91,762.0,8.9,,,1.0,6.0,60.0,KMHS,3540,-122.31702,41.31494
384,101727.07,NNW,,,101630.0,101003.29,302.0,Haze,,,,5.0,89364.39,3007.0,KMHS 120256Z AUTO 34008KT 300V010 5SM HZ SCT030 24/05 A3004 RMK AO2 SLP163 T02440050 53007,,28.6,4.12,24.4,,2018-08-12 02:56:00,5.0,,5.0,,,1.0,6.0,340.0,KMHS,3540,-122.31702,41.31494
385,101794.79,NW,,,,101136.64,213.0,Haze,,,,6.0,89423.88,,SPECI KMHS 120329Z AUTO 32005KT 6SM HZ BKN021 23/06 A3006 RMK AO2 T02280056,,32.82,2.57,22.8,,2018-08-12 03:29:00,5.57,640.08,5.6,,,1.0,6.0,320.0,KMHS,3540,-122.31702,41.31494
386,101828.66,NNW,,,101700.0,101216.22,214.0,Haze,,,,4.0,89453.64,,KMHS 120356Z AUTO 33005KT 4SM HZ OVC021 22/06 A3007 RMK AO2 SLP170  T02170056,,35.09,2.57,21.7,,2018-08-12 03:56:00,5.56,640.08,5.6,,,1.0,6.0,330.0,KMHS,3540,-122.31702,41.31494
387,101930.25,,,,101780.0,101363.55,244.0,Haze,,,,2.5,89542.88,,KMHS 120456Z AUTO VRB04KT 2 1/2SM HZ OVC024 21/05 A3010 RMK AO2  SLP178 T02060050,,36.01,2.06,20.6,,2018-08-12 04:56:00,4.95,731.52,5.0,,,1.0,6.0,,KMHS,3540,-122.31702,41.31494
388,101930.25,N,,,101770.0,101414.5,344.0,Haze,19.4,,,2.5,89542.88,1018.0,KMHS 120556Z AUTO 35003KT 2 1/2SM HZ OVC034 19/05 A3010 RMK AO2  SLP177 T01940050 10294 20194 51018,,38.78,1.54,19.4,29.4,2018-08-12 05:56:00,4.94,1036.32,5.0,,,1.0,6.0,350.0,KMHS,3540,-122.31702,41.31494
389,101930.25,N,,,,101509.02,554.0,Haze,,,,3.0,89542.88,,SPECI KMHS 120648Z AUTO 00000KT 3SM HZ OVC055 17/06 A3010 RMK AO2 T01720061,,48.04,0.0,17.2,,2018-08-12 06:48:00,6.04,1676.4,6.1,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
390,101930.25,N,,,101780.0,101483.1,554.0,Haze,,,,3.0,89542.88,,KMHS 120656Z AUTO 00000KT 3SM HZ OVC055 18/06 A3010 RMK AO2 SLP178  T01780056,,44.68,0.0,17.8,,2018-08-12 06:56:00,5.54,1676.4,5.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
391,101964.11,N,,,101790.0,101564.41,444.0,Haze,,31.1,,5.0,89572.62,,KMHS 120756Z AUTO 00000KT 5SM HZ OVC044 17/07 A3011 RMK AO2 SLP179  T01670067 403110122,,51.67,0.0,16.7,,2018-08-12 07:56:00,6.64,1341.12,6.7,12.2,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
392,101964.11,N,,,101780.0,101564.41,464.0,Overcast,,,,8.0,89572.62,1.0,KMHS 120856Z AUTO 00000KT 8SM OVC046 17/07 A3011 RMK AO2 SLP178  T01670067 50001,,51.67,0.0,16.7,,2018-08-12 08:56:00,6.64,1402.08,6.7,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
393,101964.11,N,,,101790.0,101665.28,444.0,Overcast,,,,9.0,89572.62,,KMHS 120956Z AUTO 00000KT 9SM OVC044 14/07 A3011 RMK AO2 SLP179  T01440072,,61.96,0.0,14.4,,2018-08-12 09:56:00,7.14,1341.12,7.2,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
394,101930.25,N,,,101800.0,101702.69,334.0,Overcast,,,,9.0,89542.88,,KMHS 121056Z AUTO 00000KT 9SM OVC033 13/07 A3010 RMK AO2 SLP180  T01280072,,68.75,0.0,12.8,,2018-08-12 10:56:00,7.15,1005.84,7.2,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
395,101964.11,N,,,101810.0,101763.38,364.0,Overcast,11.7,,,9.0,89572.62,0.0,KMHS 121156Z AUTO 00000KT 9SM OVC036 12/07 A3011 RMK AO2 SLP181  T01220072 10194 20117 50000,,71.51,0.0,12.2,19.4,2018-08-12 11:56:00,7.15,1097.28,7.2,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
396,101964.11,N,,,,101785.89,294.0,Overcast,,,,8.0,89572.62,,SPECI KMHS 121249Z AUTO 00000KT 8SM OVC029 12/07 A3011 RMK AO2 T01170072,,73.9,0.0,11.7,,2018-08-12 12:49:00,7.15,883.92,7.2,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
397,101964.11,N,,,101830.0,101785.89,294.0,Overcast,,,,8.0,89572.62,,KMHS 121256Z AUTO 00000KT 8SM OVC029 12/07 A3011 RMK AO2 SLP183  T01170072,,73.9,0.0,11.7,,2018-08-12 12:56:00,7.15,883.92,7.2,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
398,101997.98,ENE,,,101910.0,101869.58,284.0,Haze,,,,4.0,89602.38,,KMHS 121356Z AUTO 07003KT 4SM HZ OVC028 11/07 A3012 RMK AO2 SLP191  T01060067,,76.81,1.54,10.6,,2018-08-12 13:56:00,6.66,853.44,6.7,,,1.0,6.0,70.0,KMHS,3540,-122.31702,41.31494
399,101997.98,N,,,101900.0,101699.02,264.0,Haze,,,,4.0,89602.38,3005.0,KMHS 121456Z AUTO 00000KT 4SM HZ OVC026 14/08 A3012 RMK AO2 SLP190  T01440078 53005,,64.55,0.0,14.4,,2018-08-12 14:56:00,7.75,792.48,7.8,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
400,101997.98,N,,,101860.0,101503.08,264.0,Haze,,,,6.0,89602.38,,KMHS 121556Z AUTO 00000KT 6SM HZ OVC026 19/09 A3012 RMK AO2 SLP186  T01890089,,52.27,0.0,18.9,,2018-08-12 15:56:00,8.85,792.48,8.9,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
401,101964.11,,,,101820.0,101350.68,244.0,Haze,,,,4.0,89572.62,,KMHS 121656Z AUTO VRB03KT 4SM HZ OVC024 22/09 A3011 RMK AO2 SLP182  T02170089,,43.98,1.54,21.7,,2018-08-12 16:56:00,8.86,731.52,8.9,,,1.0,6.0,,KMHS,3540,-122.31702,41.31494
402,101896.38,N,,,101740.0,101171.25,203.0,Haze,10.6,,,4.0,89513.13,8008.0,KMHS 121756Z AUTO 00000KT 4SM HZ BKN020 24/08 A3009 RMK AO2 SLP174  T02440083 10244 20106 58008,,35.88,0.0,24.4,24.4,2018-08-12 17:56:00,8.29,609.6,8.3,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
403,101896.38,N,,,,101122.09,192.0,Haze,,,,4.0,89513.13,,SPECI KMHS 121808Z AUTO 00000KT 4SM HZ SCT019 26/08 A3009 RMK AO2 T02560083,,33.41,0.0,25.6,,2018-08-12 18:08:00,8.31,,8.3,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
404,101862.52,N,,26.61,101670.0,101023.56,176.0,Haze,,,,4.0,89483.38,,KMHS 121856Z AUTO 00000KT 4SM HZ FEW017 27/09 A3008 RMK AO2 SLP167  T02720089,,31.66,0.0,27.2,,2018-08-12 18:56:00,8.92,,8.9,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
405,101760.93,N,,28.73,101570.0,100787.62,1.0,Clear,,,,8.0,89394.14,,KMHS 121956Z AUTO 00000KT 8SM CLR 31/05 A3005 RMK AO2 SLP157  T03060050,,19.91,0.0,30.6,,2018-08-12 19:56:00,5.11,,5.0,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
406,101693.2,N,,29.14,101490.0,100700.91,1.0,Haze,,,,5.0,89334.64,8020.0,KMHS 122056Z AUTO 00000KT 5SM HZ CLR 31/05 A3003 RMK AO2 SLP149  T03110050 58020,,19.35,0.0,31.1,,2018-08-12 20:56:00,5.12,,5.0,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
407,101625.47,N,,29.62,101430.0,100610.42,1.0,Haze,,,,6.0,89275.14,,KMHS 122156Z AUTO 00000KT 6SM HZ CLR 32/04 A3001 RMK AO2 SLP143  T03170044,,17.94,0.0,31.7,,2018-08-12 21:56:00,4.54,,4.4,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
408,101591.61,,,29.03,101400.0,100600.43,283.0,Haze,,,,3.0,89245.39,,KMHS 122256Z AUTO VRB03KT 3SM HZ BKN028 31/02 A3000 RMK AO2 SLP140  T03110017,,15.33,1.54,31.1,,2018-08-12 22:56:00,1.85,853.44,1.7,,,1.0,6.0,,KMHS,3540,-122.31702,41.31494
409,101557.75,N,,28.65,,100586.47,284.0,Haze,,,,2.5,89215.65,,SPECI KMHS 122328Z AUTO 00000KT 2 1/2SM HZ OVC028 31/03 A2999 RMK AO2 T03060028,,17.06,0.0,30.6,,2018-08-12 23:28:00,2.93,853.44,2.8,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
410,101557.75,N,,27.51,,100649.57,303.0,Haze,,,,2.5,89215.65,,KMHS 122354Z AUTO 00000KT 2 1/2SM HZ BKN030 OVC037 29/05 A2999 RMK AO2,374.0,21.83,0.0,29.0,,2018-08-12 23:54:00,5.08,914.4,5.0,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
411,101557.75,N,,27.44,101420.0,100653.54,303.0,Haze,24.4,,,2.5,89215.65,5005.0,KMHS 122356Z AUTO 00000KT 2 1/2SM HZ BKN030 OVC037 29/05 A2999 RMK AO2 SLP142 T02890050 10322 20244 55005,374.0,21.95,0.0,28.9,32.2,2018-08-12 23:56:00,5.07,914.4,5.0,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
412,101557.75,N,,26.88,,100689.37,404.0,Haze,,,,3.0,89215.65,,KMHS 130051Z AUTO 00000KT 3SM HZ OVC040 28/06 A2999 RMK AO2,,24.79,0.0,28.0,,2018-08-13 00:51:00,6.05,1219.2,6.0,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
413,101557.75,N,,26.73,101440.0,100697.39,404.0,Haze,,,,3.0,89215.65,,KMHS 130056Z AUTO 00000KT 3SM HZ OVC040 28/06 A2999 RMK AO2 SLP144  T02780056,,24.4,0.0,27.8,,2018-08-13 00:56:00,5.65,1219.2,5.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
414,101591.61,N,,,101490.0,100799.48,463.0,Haze,,,,4.0,89245.39,,KMHS 130156Z AUTO 00000KT 4SM HZ BKN046 OVC055 26/05 A3000 RMK AO2  SLP149 T02610050,554.0,25.85,0.0,26.1,,2018-08-13 01:56:00,5.02,1402.08,5.0,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
415,101625.47,E,,,101510.0,100947.68,494.0,Haze,,,,4.0,89275.14,3004.0,KMHS 130256Z AUTO 09003KT 4SM HZ OVC049 23/06 A3001 RMK AO2 SLP151  T02330061 53004,,32.97,1.54,23.3,,2018-08-13 02:56:00,6.08,1493.52,6.1,,,1.0,6.0,90.0,KMHS,3540,-122.31702,41.31494
416,101693.2,N,,,101580.0,101199.86,504.0,Haze,,,,5.0,89334.64,,KMHS 130356Z AUTO 00000KT 5SM HZ OVC050 19/07 A3003 RMK AO2 SLP158  T01890072,,46.57,0.0,18.9,,2018-08-13 03:56:00,7.15,1524.0,7.2,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
417,101727.07,N,,,101610.0,101280.76,554.0,Haze,,,,4.0,89364.39,,KMHS 130456Z AUTO 00000KT 4SM HZ OVC055 18/07 A3004 RMK AO2 SLP161  T01780067,,48.21,0.0,17.8,,2018-08-13 04:56:00,6.64,1676.4,6.7,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
418,101760.93,N,,,101660.0,101410.03,484.0,Haze,15.6,,,4.0,89394.14,1015.0,KMHS 130556Z AUTO 00000KT 4SM HZ OVC048 16/06 A3005 RMK AO2 SLP166  T01560056 10294 20156 51015,,51.37,0.0,15.6,29.4,2018-08-13 05:56:00,5.53,1463.04,5.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
419,101794.79,N,,,101660.0,101496.56,503.0,Haze,,,,5.0,89423.88,,KMHS 130656Z AUTO 00000KT 5SM HZ BKN050 14/05 A3006 RMK AO2 SLP166  T01440050,,53.22,0.0,14.4,,2018-08-13 06:56:00,4.93,1524.0,5.0,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
420,101828.66,N,,,101670.0,101601.46,503.0,Haze,,32.2,,5.0,89453.64,,KMHS 130756Z AUTO 00000KT 5SM HZ BKN050 13/04 A3007 RMK AO2 SLP167  T01280044 403220106,,56.63,0.0,12.8,,2018-08-13 07:56:00,4.33,1524.0,4.4,10.6,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
421,101828.66,N,,,101650.0,101601.48,1.0,Haze,,,,5.0,89453.64,1004.0,KMHS 130856Z AUTO 00000KT 5SM HZ CLR 13/04 A3007 RMK AO2 SLP165  T01280039 51004,,54.68,0.0,12.8,,2018-08-13 08:56:00,3.82,,3.9,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
422,101794.79,N,,,101640.0,101666.75,1.0,Haze,,,,5.0,89423.88,,KMHS 130956Z AUTO 00000KT 5SM HZ CLR 11/04 A3006 RMK AO2 SLP164  T01060044,,65.48,0.0,10.6,,2018-08-13 09:56:00,4.33,,4.4,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
423,101794.79,N,,,101660.0,101694.06,1.0,Haze,,,,5.0,89423.88,,KMHS 131056Z AUTO 00000KT 5SM HZ CLR 10/04 A3006 RMK AO2 SLP166  T01000044,,68.16,0.0,10.0,,2018-08-13 10:56:00,4.34,,4.4,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
424,101794.79,N,,,101690.0,101666.8,1.0,Clear,9.4,,,7.0,89423.88,5002.0,KMHS 131156Z AUTO 00000KT 7SM CLR 11/03 A3006 RMK AO2 SLP169  T01060033 10150 20094 55002,,60.61,0.0,10.6,15.0,2018-08-13 11:56:00,3.23,,3.3,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
425,101828.66,N,,,101710.0,101727.95,654.0,Overcast,,,,7.0,89453.64,,KMHS 131256Z AUTO 00000KT 7SM OVC065 10/03 A3007 RMK AO2 SLP171  T01000033,,63.08,0.0,10.0,,2018-08-13 12:56:00,3.23,1981.2,3.3,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
426,101828.66,N,,,101760.0,101755.36,656.0,Haze,,,,6.0,89453.64,,KMHS 131356Z AUTO 00000KT 6SM HZ FEW065 09/04 A3007 RMK AO2 SLP176  T00940039,,68.51,0.0,9.4,,2018-08-13 13:56:00,3.84,,3.9,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
427,101828.66,N,,,101740.0,101579.02,1.0,Haze,,,,4.0,89453.64,1.0,KMHS 131456Z AUTO 00000KT 4SM HZ CLR 13/07 A3007 RMK AO2 SLP174  T01330072 50001,,66.54,0.0,13.3,,2018-08-13 14:56:00,7.15,,7.2,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
428,101794.79,N,,,101700.0,101279.44,1.0,Haze,,,,4.0,89423.88,,KMHS 131556Z AUTO 00000KT 4SM HZ CLR 19/11 A3006 RMK AO2 SLP170  T01940106,,56.79,0.0,19.4,,2018-08-13 15:56:00,10.56,,10.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
429,101794.79,N,,,101650.0,101090.99,1.0,Haze,,,,4.0,89423.88,,KMHS 131656Z AUTO 00000KT 4SM HZ CLR 24/08 A3006 RMK AO2 SLP165  T02390078,,35.73,0.0,23.9,,2018-08-13 16:56:00,7.78,,7.8,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
430,101794.79,N,,26.67,101660.0,100932.47,1.0,Clear,8.9,,,7.0,89423.88,5001.0,KMHS 131756Z AUTO 00000KT 7SM CLR 28/04 A3006 RMK AO2 SLP166  T02780044 10278 20089 55001,,22.44,0.0,27.8,27.8,2018-08-13 17:56:00,4.45,,4.4,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
431,101794.79,N,,27.7,101610.0,100868.71,1.0,Clear,,,,9.0,89423.88,,KMHS 131856Z AUTO 00000KT 9SM CLR 29/02 A3006 RMK AO2 SLP161  T02940017,,16.89,0.0,29.4,,2018-08-13 18:56:00,1.8,,1.7,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
432,101727.07,,,28.65,101580.0,100754.17,1.0,Clear,,,,9.0,89364.39,,METAR KMHS 131956Z AUTO 9SM CLR 31/03 A3004 RMK AO2 SLP158 T03060028,,17.06,,30.6,,2018-08-13 19:56:00,2.93,,2.8,,,1.0,,,KMHS,3540,-122.31702,41.31494
433,101693.2,N,,29.52,101510.0,100677.61,1.0,Clear,,,,9.0,89334.64,8011.0,KMHS 132056Z AUTO 00000KT 9SM CLR 32/01 A3003 RMK AO2 SLP151  T03170006 58011,,13.69,0.0,31.7,,2018-08-13 20:56:00,0.77,,0.6,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
434,101625.47,,,29.41,101490.0,100610.6,1.0,Haze,,,,4.0,89275.14,,KMHS 132156Z AUTO VRB03KT 4SM HZ CLR 32/M01 A3001 RMK AO2 SLP149  T03171011,,12.1,1.54,31.7,,2018-08-13 21:56:00,-0.91,,-1.1,,,1.0,6.0,,KMHS,3540,-122.31702,41.31494
435,101625.47,N,,29.46,,100610.59,314.0,Haze,,,,2.5,89275.14,,SPECI KMHS 132236Z AUTO 00000KT 2 1/2SM HZ OVC031 32/M01 A3001 RMK AO2 T03171006,,12.55,0.0,31.7,,2018-08-13 22:36:00,-0.41,944.88,-0.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
436,101591.61,,,29.02,101450.0,100600.48,293.0,Haze,,,,2.0,89245.39,,KMHS 132256Z AUTO VRB03KT 2SM HZ BKN029 OVC038 31/00 A3000 RMK AO2  SLP145 T03110000,384.0,13.56,1.54,31.1,,2018-08-13 22:56:00,0.16,883.92,0.0,,,1.0,6.0,,KMHS,3540,-122.31702,41.31494
437,101557.75,N,,27.67,,100633.9,323.0,Haze,,,,3.0,89215.65,,KMHS 132338Z AUTO 00000KT 3SM HZ BKN032 OVC041 29/M01 A2999 RMK AO2 T02941006,414.0,14.22,0.0,29.4,,2018-08-13 23:38:00,-0.56,975.36,-0.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
438,101557.75,N,,27.67,,100633.9,323.0,Haze,,,,2.5,89215.65,,KMHS 132348Z AUTO 00000KT 2 1/2SM HZ BKN032 OVC039 29/M01 A2999 RMK AO2 T02941006,394.0,14.22,0.0,29.4,,2018-08-13 23:48:00,-0.56,975.36,-0.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
439,101557.75,N,,27.69,101430.0,100633.85,323.0,Haze,27.8,,,2.5,89215.65,6012.0,KMHS 132356Z AUTO 00000KT 2 1/2SM HZ BKN032 OVC044 29/01 A2999 RMK AO2 SLP143 T02940011 10322 20278 56012,444.0,16.18,0.0,29.4,32.2,2018-08-13 23:56:00,1.21,975.36,1.1,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
440,101557.75,N,,27.33,,100653.66,343.0,Haze,,,,3.0,89215.65,,SPECI KMHS 140020Z AUTO 00000KT 3SM HZ BKN034 OVC044 29/02 A2999 RMK AO2 T02890017,444.0,17.39,0.0,28.9,,2018-08-14 00:20:00,1.79,1036.32,1.7,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
441,101557.75,N,,26.63,101450.0,100697.48,383.0,Haze,,,,3.0,89215.65,,KMHS 140056Z AUTO 00000KT 3SM HZ BKN038 OVC049 28/03 A2999 RMK AO2  SLP145 T02780033,494.0,20.77,0.0,27.8,,2018-08-14 00:56:00,3.36,1158.24,3.3,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
442,101557.75,N,,26.0,101450.0,100741.69,494.0,Haze,,,,4.0,89215.65,,KMHS 140156Z AUTO 00000KT 4SM HZ OVC049 27/03 A2999 RMK AO2 SLP145  T02670033,,22.15,0.0,26.7,,2018-08-14 01:56:00,3.34,1493.52,3.3,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
443,101557.75,E,,,101460.0,100835.29,554.0,Haze,,,,6.0,89215.65,3001.0,KMHS 140256Z AUTO 09003KT 6SM HZ OVC055 24/02 A2999 RMK AO2 SLP146  T02440022 53001,,23.47,1.54,24.4,,2018-08-14 02:56:00,2.2,1676.4,2.2,,,1.0,6.0,90.0,KMHS,3540,-122.31702,41.31494
444,101591.61,N,,,101490.0,101077.57,554.0,Haze,,,,6.0,89245.39,,KMHS 140356Z AUTO 00000KT 6SM HZ OVC055 19/05 A3000 RMK AO2 SLP149  T01940050,,38.78,0.0,19.4,,2018-08-14 03:56:00,4.94,1676.4,5.0,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
445,101659.34,N,,,101510.0,101239.25,604.0,Haze,,,,5.0,89304.89,,KMHS 140456Z AUTO 00000KT 5SM HZ OVC060 17/06 A3002 RMK AO2 SLP151  T01720056,,46.4,0.0,17.2,,2018-08-14 04:56:00,5.53,1828.8,5.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
446,101693.2,ENE,,,101520.0,101368.95,654.0,Haze,15.0,,,4.0,89334.64,1010.0,KMHS 140556Z AUTO 06003KT 4SM HZ OVC065 15/03 A3003 RMK AO2 SLP152  T01500028 10294 20150 51010,,43.87,1.54,15.0,29.4,2018-08-14 05:56:00,2.72,1981.2,2.8,,,1.0,6.0,60.0,KMHS,3540,-122.31702,41.31494
447,101693.2,NE,,,101540.0,101417.59,604.0,Haze,,,,4.0,89334.64,,KMHS 140656Z AUTO 05003KT 4SM HZ OVC060 14/M01 A3003 RMK AO2  SLP154 T01391011,,35.55,1.54,13.9,,2018-08-14 06:56:00,-1.2,1828.8,-1.1,,,1.0,6.0,50.0,KMHS,3540,-122.31702,41.31494
448,101727.07,N,,,101550.0,101500.27,604.0,Haze,,32.2,,6.0,89364.39,,KMHS 140756Z AUTO 00000KT 6SM HZ OVC060 13/M01 A3004 RMK AO2  SLP155 T01281006 403220089,,39.61,0.0,12.8,,2018-08-14 07:56:00,-0.7,1828.8,-0.6,8.9,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
449,101693.2,ENE,,,101540.0,101542.83,504.0,Haze,,,,5.0,89334.64,2.0,KMHS 140856Z AUTO 06003KT 5SM HZ OVC050 11/M01 A3003 RMK AO2  SLP154 T01111006 50002,,44.3,1.54,11.1,,2018-08-14 08:56:00,-0.7,1524.0,-0.6,,,1.0,6.0,60.0,KMHS,3540,-122.31702,41.31494
450,101693.2,N,,,101540.0,101542.74,504.0,Haze,,,,5.0,89334.64,,KMHS 140956Z AUTO 00000KT 5SM HZ OVC050 11/02 A3003 RMK AO2 SLP154  T01110022,,54.22,0.0,11.1,,2018-08-14 09:56:00,2.11,1524.0,2.2,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
451,101659.34,N,,,101520.0,101508.92,504.0,Haze,,,,6.0,89304.89,,KMHS 141056Z AUTO 00000KT 6SM HZ OVC050 11/02 A3002 RMK AO2 SLP152  T01110022,,54.22,0.0,11.1,,2018-08-14 10:56:00,2.11,1524.0,2.2,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
452,101659.34,N,,,101530.0,101558.81,554.0,Overcast,10.0,,,7.0,89304.89,,KMHS 141156Z AUTO 00000KT 7SM OVC055 10/03 A3002 RMK AO2 SLP153  T01000028 10156 20100,,60.89,0.0,10.0,15.6,2018-08-14 11:56:00,2.72,1676.4,2.8,,,1.0,,0.0,KMHS,3540,-122.31702,41.31494
453,101659.34,N,,,101570.0,101609.1,656.0,Haze,,,,6.0,89304.89,,KMHS 141256Z AUTO 00000KT 6SM HZ FEW065 09/03 A3002 RMK AO2 SLP157  T00890033,,67.92,0.0,8.9,,2018-08-14 12:56:00,3.23,,3.3,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
454,101659.34,N,,,101590.0,101609.08,504.0,Haze,,,,3.0,89304.89,,KMHS 141356Z AUTO 00000KT 3SM HZ OVC050 09/04 A3002 RMK AO2 SLP159  T00890039,,70.86,0.0,8.9,,2018-08-14 13:56:00,3.84,1524.0,3.9,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
455,101693.2,N,,,101600.0,101515.49,484.0,Haze,,,,2.5,89334.64,3002.0,KMHS 141456Z AUTO 00000KT 2 1/2SM HZ OVC048 12/07 A3003 RMK AO2  SLP160 T01170067 53002,,71.41,0.0,11.7,,2018-08-14 14:56:00,6.65,1463.04,6.7,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
456,101693.2,N,,,,101466.18,484.0,Haze,,,,3.0,89334.64,,KMHS 141503Z AUTO 00000KT 3SM HZ OVC048 13/07 A3003 RMK AO2  T01280067,,66.93,0.0,12.8,,2018-08-14 15:03:00,6.75,1463.04,6.7,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
457,101693.2,N,,,101590.0,101246.83,432.0,Haze,,,,3.0,89334.64,,KMHS 141556Z AUTO 00000KT 3SM HZ SCT043 18/11 A3003 RMK AO2 SLP159  T01780106,,62.76,0.0,17.8,,2018-08-14 15:56:00,10.56,,10.6,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
458,101659.34,N,,,,101073.04,1.0,Haze,,,,2.5,89304.89,,SPECI KMHS 141626Z AUTO 00000KT 2 1/2SM HZ CLR 21/06 A3002 RMK AO2 T02110061,,37.69,0.0,21.1,,2018-08-14 16:26:00,6.06,,6.1,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
459,101659.34,N,,,101510.0,100956.55,1.0,Haze,,,,2.5,89304.89,,KMHS 141656Z AUTO 00000KT 2 1/2SM HZ CLR 24/06 A3002 RMK AO2  SLP151 T02390061,,31.8,0.0,23.9,,2018-08-14 16:56:00,6.09,,6.1,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
460,101659.34,N,,,,100911.42,1.0,Haze,,,,3.0,89304.89,,SPECI KMHS 141708Z AUTO 00000KT 3SM HZ CLR 25/06 A3002 RMK AO2 T02500061,,29.78,0.0,25.0,,2018-08-14 17:08:00,6.1,,6.1,,,1.0,6.0,0.0,KMHS,3540,-122.31702,41.31494
