,road_subsurface_tmp_set_1,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
180,28.67,2018-08-02 21:21:00,0.0,SSE,54.22,5.59,0.57,,168.0,19.0,3.4,25.94,CRLNV,6422,-120.00341,39.23022
181,29.06,2018-08-02 21:36:00,0.0,SSE,48.83,6.39,-0.67,,161.0,17.0,3.89,26.28,CRLNV,6422,-120.00341,39.23022
182,29.56,2018-08-02 21:51:00,0.0,SSE,41.83,7.02,-2.36,,165.0,15.0,3.8,26.28,CRLNV,6422,-120.00341,39.23022
183,29.94,2018-08-02 22:06:00,0.0,SSE,39.33,7.28,-1.77,,157.0,16.0,4.29,25.94,CRLNV,6422,-120.00341,39.23022
184,30.44,2018-08-02 22:21:00,0.0,SSE,41.17,5.81,1.18,,157.0,20.0,3.4,25.83,CRLNV,6422,-120.00341,39.23022
185,30.72,2018-08-02 22:36:00,0.0,S,37.67,6.7,-0.26,,169.0,18.0,4.11,25.83,CRLNV,6422,-120.00341,39.23022
186,31.06,2018-08-02 22:51:00,0.0,SSE,36.06,6.48,-0.35,,161.0,18.0,3.4,25.72,CRLNV,6422,-120.00341,39.23022
187,31.33,2018-08-02 23:06:00,0.0,SSE,34.56,7.2,1.44,,165.0,21.0,4.6,25.33,CRLNV,6422,-120.00341,39.23022
188,31.56,2018-08-02 23:21:00,0.0,SSE,34.06,7.6,-0.59,,161.0,18.0,3.71,25.44,CRLNV,6422,-120.00341,39.23022
189,31.67,2018-08-02 23:36:00,0.0,SSE,32.72,7.91,0.54,,160.0,20.0,4.38,25.06,CRLNV,6422,-120.00341,39.23022
190,31.78,2018-08-02 23:51:00,0.0,SSE,32.83,5.9,-0.03,,164.0,19.0,3.31,25.22,CRLNV,6422,-120.00341,39.23022
191,31.83,2018-08-03 00:06:00,0.0,SSE,35.67,6.21,,,152.0,,3.09,25.06,CRLNV,6422,-120.00341,39.23022
192,31.83,2018-08-03 00:22:00,0.0,SSE,37.56,6.08,1.62,,155.0,22.0,3.31,24.78,CRLNV,6422,-120.00341,39.23022
193,31.83,2018-08-03 00:38:00,0.0,SSE,38.22,5.72,2.65,,147.0,24.0,2.68,24.56,CRLNV,6422,-120.00341,39.23022
194,31.67,2018-08-03 00:53:00,0.0,SSE,33.44,6.8,1.63,,154.0,23.0,3.31,24.06,CRLNV,6422,-120.00341,39.23022
195,31.78,2018-08-03 01:09:00,0.0,SSE,31.17,5.72,2.12,,157.0,24.0,3.31,23.94,CRLNV,6422,-120.00341,39.23022
196,31.78,2018-08-03 01:24:00,0.0,SSE,30.06,5.59,1.39,,165.0,23.0,3.49,23.78,CRLNV,6422,-120.00341,39.23022
197,31.67,2018-08-03 01:40:00,0.0,SSE,29.17,4.92,-0.81,,160.0,20.0,2.59,23.44,CRLNV,6422,-120.00341,39.23022
198,31.67,2018-08-03 01:55:00,0.0,S,29.06,2.19,-1.51,,172.0,19.0,0.8,23.44,CRLNV,6422,-120.00341,39.23022
199,31.44,2018-08-03 02:10:00,0.0,SSE,27.83,4.6,2.59,,162.0,27.0,2.59,22.56,CRLNV,6422,-120.00341,39.23022
200,31.56,2018-08-03 02:26:00,0.0,SSE,26.83,5.41,3.05,,160.0,29.0,2.91,21.94,CRLNV,6422,-120.00341,39.23022
201,31.17,2018-08-03 02:41:00,0.0,SSE,26.44,2.91,2.46,,161.0,28.0,1.52,21.83,CRLNV,6422,-120.00341,39.23022
202,31.06,2018-08-03 02:57:00,0.0,WSW,25.94,1.12,1.16,,240.0,28.0,0.18,20.33,CRLNV,6422,-120.00341,39.23022
203,30.94,2018-08-03 03:12:00,0.0,SSE,25.33,1.52,1.0,,154.0,27.0,0.09,20.72,CRLNV,6422,-120.00341,39.23022
204,30.72,2018-08-03 03:28:00,0.0,SSW,24.83,1.3,-2.8,,205.0,20.0,0.4,21.06,CRLNV,6422,-120.00341,39.23022
205,30.72,2018-08-03 03:43:00,0.0,S,24.28,5.19,-2.25,,169.0,21.0,2.28,20.94,CRLNV,6422,-120.00341,39.23022
206,30.44,2018-08-03 03:58:00,0.0,SW,23.94,0.72,-2.56,,224.0,22.0,0.09,19.83,CRLNV,6422,-120.00341,39.23022
207,30.33,2018-08-03 04:14:00,0.0,,23.22,0.4,-3.04,,,23.0,0.0,18.56,CRLNV,6422,-120.00341,39.23022
208,30.17,2018-08-03 04:29:00,0.0,WNW,22.67,0.49,-3.0,,302.0,24.0,0.09,17.94,CRLNV,6422,-120.00341,39.23022
209,29.94,2018-08-03 04:44:00,0.0,NW,22.44,0.9,-3.73,,325.0,22.0,0.31,18.44,CRLNV,6422,-120.00341,39.23022
210,29.78,2018-08-03 04:59:00,0.0,WNW,22.17,0.49,-3.83,,282.0,22.0,0.09,18.33,CRLNV,6422,-120.00341,39.23022
211,29.56,2018-08-03 05:15:00,0.0,,21.78,0.0,-3.0,,,24.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
212,29.44,2018-08-03 05:30:00,0.0,NW,21.44,0.31,-2.59,,305.0,25.0,0.09,17.78,CRLNV,6422,-120.00341,39.23022
213,29.28,2018-08-03 05:45:00,0.0,WNW,21.17,0.49,-3.09,,296.0,24.0,0.09,17.83,CRLNV,6422,-120.00341,39.23022
214,29.06,2018-08-03 06:00:00,0.0,,20.83,0.31,-3.7,,,23.0,0.0,17.78,CRLNV,6422,-120.00341,39.23022
215,28.83,2018-08-03 06:16:00,0.0,NW,20.56,0.8,-4.48,,320.0,22.0,0.09,17.56,CRLNV,6422,-120.00341,39.23022
216,28.78,2018-08-03 06:31:00,0.0,,20.22,0.58,-5.0,,,21.0,0.0,17.67,CRLNV,6422,-120.00341,39.23022
217,28.56,2018-08-03 06:46:00,0.0,WNW,19.94,0.49,-6.15,,291.0,20.0,0.09,17.06,CRLNV,6422,-120.00341,39.23022
218,28.33,2018-08-03 07:01:00,0.0,,19.78,0.49,-6.25,,,20.0,0.0,16.94,CRLNV,6422,-120.00341,39.23022
219,28.17,2018-08-03 07:17:00,0.0,,19.44,0.0,-6.47,,,20.0,0.0,16.67,CRLNV,6422,-120.00341,39.23022
220,28.06,2018-08-03 07:30:00,0.0,NW,19.28,0.49,-6.38,,306.0,20.0,0.09,16.78,CRLNV,6422,-120.00341,39.23022
221,27.83,2018-08-03 07:45:00,0.0,,19.06,0.49,-6.38,,,20.0,0.0,16.78,CRLNV,6422,-120.00341,39.23022
222,27.72,2018-08-03 08:00:00,0.0,,18.83,0.31,-6.57,,,20.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
223,27.56,2018-08-03 08:16:00,0.0,,18.67,0.31,-7.23,,,19.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
224,27.33,2018-08-03 08:31:00,0.0,,18.44,0.49,-8.02,,,18.0,0.0,16.44,CRLNV,6422,-120.00341,39.23022
225,27.28,2018-08-03 08:46:00,0.0,,18.22,0.49,-7.74,,,18.0,0.0,16.78,CRLNV,6422,-120.00341,39.23022
226,27.06,2018-08-03 09:01:00,0.0,,18.06,0.0,-6.15,,,20.0,0.0,17.06,CRLNV,6422,-120.00341,39.23022
227,26.94,2018-08-03 09:16:00,0.0,WNW,17.94,0.72,-9.52,,292.0,15.0,0.31,17.44,CRLNV,6422,-120.00341,39.23022
228,26.78,2018-08-03 09:31:00,0.0,WNW,17.83,0.98,-9.52,,291.0,15.0,0.4,17.44,CRLNV,6422,-120.00341,39.23022
229,26.67,2018-08-03 09:46:00,0.0,NW,17.83,0.72,-9.52,,308.0,15.0,0.18,17.44,CRLNV,6422,-120.00341,39.23022
230,26.44,2018-08-03 10:01:00,0.0,WNW,17.67,0.72,-10.07,,291.0,14.0,0.18,17.83,CRLNV,6422,-120.00341,39.23022
231,26.33,2018-08-03 10:16:00,0.0,,17.44,0.18,-9.06,,,17.0,0.0,16.06,CRLNV,6422,-120.00341,39.23022
232,26.17,2018-08-03 10:31:00,0.0,,17.17,0.0,-8.85,,,18.0,0.0,15.44,CRLNV,6422,-120.00341,39.23022
233,26.06,2018-08-03 10:46:00,0.0,,16.94,0.0,-8.75,,,18.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
234,25.83,2018-08-03 11:01:00,0.0,,16.83,0.0,-7.31,,,20.0,0.0,15.67,CRLNV,6422,-120.00341,39.23022
235,25.72,2018-08-03 11:16:00,0.0,,16.67,0.0,-9.16,,,17.0,0.0,15.94,CRLNV,6422,-120.00341,39.23022
236,25.67,2018-08-03 11:31:00,0.0,,16.56,0.0,-9.16,,,17.0,0.0,15.94,CRLNV,6422,-120.00341,39.23022
237,25.44,2018-08-03 11:46:00,0.0,,16.56,0.49,-8.97,,,17.0,0.0,16.17,CRLNV,6422,-120.00341,39.23022
238,25.22,2018-08-03 12:01:00,0.0,,16.44,0.09,-9.06,,,17.0,0.0,16.06,CRLNV,6422,-120.00341,39.23022
239,25.17,2018-08-03 12:16:00,0.0,,16.33,0.49,-7.74,,,19.0,0.0,15.94,CRLNV,6422,-120.00341,39.23022
240,25.06,2018-08-03 12:31:00,0.0,,16.28,0.58,-7.97,,,19.0,0.0,15.67,CRLNV,6422,-120.00341,39.23022
241,24.94,2018-08-03 12:46:00,0.0,,16.17,0.49,-8.25,,,18.0,0.0,16.17,CRLNV,6422,-120.00341,39.23022
242,24.78,2018-08-03 13:01:00,0.0,,16.28,0.0,-8.06,,,19.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
243,24.67,2018-08-03 13:17:00,0.0,,16.17,0.0,-4.73,,,25.0,0.0,15.28,CRLNV,6422,-120.00341,39.23022
244,24.56,2018-08-03 13:32:00,0.0,,16.28,0.09,-6.97,,,21.0,0.0,15.33,CRLNV,6422,-120.00341,39.23022
245,24.44,2018-08-03 13:47:00,0.0,,16.78,0.09,-4.37,,,24.0,0.0,16.33,CRLNV,6422,-120.00341,39.23022
246,24.33,2018-08-03 14:02:00,0.0,,17.22,0.31,-5.0,,,22.0,0.0,16.94,CRLNV,6422,-120.00341,39.23022
247,24.17,2018-08-03 14:17:00,0.0,SSE,17.56,0.4,-2.97,,164.0,25.0,0.09,17.33,CRLNV,6422,-120.00341,39.23022
248,24.06,2018-08-03 14:32:00,0.0,,18.06,0.31,2.92,,,39.0,0.0,17.06,CRLNV,6422,-120.00341,39.23022
249,24.06,2018-08-03 14:47:00,0.0,,18.22,0.4,4.31,,,43.0,0.0,17.06,CRLNV,6422,-120.00341,39.23022
250,23.83,2018-08-03 15:02:00,0.0,ENE,18.83,0.9,2.29,,78.0,35.0,0.4,18.06,CRLNV,6422,-120.00341,39.23022
251,23.83,2018-08-03 15:17:00,0.0,E,19.44,0.72,-0.64,,95.0,27.0,0.4,18.83,CRLNV,6422,-120.00341,39.23022
252,23.78,2018-08-03 15:32:00,0.0,ESE,20.17,0.72,-0.54,,102.0,27.0,0.31,18.94,CRLNV,6422,-120.00341,39.23022
253,23.78,2018-08-03 15:47:00,0.0,ENE,20.22,1.12,1.66,,64.0,31.0,0.49,19.28,CRLNV,6422,-120.00341,39.23022
254,23.67,2018-08-03 16:02:00,0.0,SE,20.56,0.8,0.43,,131.0,27.0,0.18,20.06,CRLNV,6422,-120.00341,39.23022
255,23.67,2018-08-03 16:17:00,0.0,S,21.33,0.98,-5.56,,171.0,17.0,0.4,20.33,CRLNV,6422,-120.00341,39.23022
256,23.56,2018-08-03 16:32:00,0.0,S,21.83,1.92,-6.03,,171.0,16.0,0.72,20.72,CRLNV,6422,-120.00341,39.23022
257,23.44,2018-08-03 16:47:00,0.0,W,23.22,2.41,-5.85,,261.0,16.0,0.8,20.94,CRLNV,6422,-120.00341,39.23022
258,23.44,2018-08-03 17:02:00,0.0,S,31.06,3.22,-5.15,,172.0,17.0,2.19,20.83,CRLNV,6422,-120.00341,39.23022
259,23.44,2018-08-03 17:17:00,0.0,SSE,32.94,1.7,-3.89,,157.0,18.0,0.72,21.44,CRLNV,6422,-120.00341,39.23022
260,23.44,2018-08-03 17:32:00,0.0,S,35.56,1.7,-3.91,,179.0,17.0,0.49,22.33,CRLNV,6422,-120.00341,39.23022
261,23.17,2018-08-03 17:48:00,0.0,SSE,30.83,2.19,-1.46,,158.0,20.0,0.98,22.67,CRLNV,6422,-120.00341,39.23022
262,23.78,2018-08-03 18:03:00,0.0,SSE,28.17,2.51,-1.32,,167.0,20.0,1.61,22.83,CRLNV,6422,-120.00341,39.23022
263,23.78,2018-08-03 18:18:00,0.0,SSE,33.17,4.11,-6.74,,160.0,13.0,2.28,23.17,CRLNV,6422,-120.00341,39.23022
264,23.94,2018-08-03 18:33:00,0.0,SSE,39.78,5.32,-5.46,,158.0,14.0,2.99,23.56,CRLNV,6422,-120.00341,39.23022
265,24.06,2018-08-03 18:48:00,0.0,SSE,42.56,6.8,-5.87,,162.0,14.0,4.38,23.06,CRLNV,6422,-120.00341,39.23022
266,24.44,2018-08-03 19:04:00,0.0,SSE,44.28,7.02,-4.56,,161.0,15.0,4.29,23.56,CRLNV,6422,-120.00341,39.23022
267,24.78,2018-08-03 19:20:00,0.0,S,45.67,6.62,-3.81,,169.0,16.0,4.6,23.44,CRLNV,6422,-120.00341,39.23022
268,25.17,2018-08-03 19:35:00,0.0,S,46.78,6.21,-5.54,,171.0,13.0,3.98,24.67,CRLNV,6422,-120.00341,39.23022
269,24.78,2018-08-03 19:51:00,0.0,SSE,47.94,7.91,-3.98,,168.0,15.0,4.38,24.28,CRLNV,6422,-120.00341,39.23022
270,25.22,2018-08-03 20:07:00,0.0,SSE,48.94,7.2,-3.08,,167.0,16.0,4.52,24.33,CRLNV,6422,-120.00341,39.23022
271,25.67,2018-08-03 20:22:00,0.0,S,49.67,5.01,-3.77,,171.0,14.0,2.59,25.67,CRLNV,6422,-120.00341,39.23022
272,26.06,2018-08-03 20:38:00,0.0,S,50.44,5.99,-1.45,,178.0,17.0,3.8,25.33,CRLNV,6422,-120.00341,39.23022
273,26.56,2018-08-03 20:53:00,0.0,SSW,50.72,4.29,-0.07,,193.0,18.0,2.51,26.06,CRLNV,6422,-120.00341,39.23022
274,26.94,2018-08-03 21:09:00,0.0,SSE,50.67,7.6,-0.68,,168.0,18.0,4.11,25.33,CRLNV,6422,-120.00341,39.23022
275,27.33,2018-08-03 21:25:00,0.0,S,50.33,6.7,0.67,,169.0,20.0,3.8,25.22,CRLNV,6422,-120.00341,39.23022
276,27.83,2018-08-03 21:40:00,0.0,SSE,43.78,5.19,2.61,,168.0,23.0,2.81,25.22,CRLNV,6422,-120.00341,39.23022
277,28.22,2018-08-03 21:56:00,0.0,SSE,39.67,7.6,1.95,,162.0,23.0,4.11,24.44,CRLNV,6422,-120.00341,39.23022
278,28.67,2018-08-03 22:11:00,0.0,SSE,39.28,5.01,-2.85,,150.0,15.0,2.68,25.67,CRLNV,6422,-120.00341,39.23022
279,29.06,2018-08-03 22:26:00,0.0,SSE,39.83,6.21,0.67,,147.0,20.0,2.41,25.22,CRLNV,6422,-120.00341,39.23022
280,29.33,2018-08-03 22:41:00,0.0,S,37.33,5.99,-1.41,,169.0,18.0,3.4,24.44,CRLNV,6422,-120.00341,39.23022
281,29.67,2018-08-03 22:56:00,0.0,SSE,36.56,5.19,-1.9,,164.0,17.0,2.59,24.78,CRLNV,6422,-120.00341,39.23022
282,29.83,2018-08-03 23:11:00,0.0,SSE,35.67,6.8,0.37,,151.0,21.0,3.31,24.06,CRLNV,6422,-120.00341,39.23022
283,30.06,2018-08-03 23:26:00,0.0,SSE,35.17,7.42,0.18,,152.0,21.0,2.91,23.83,CRLNV,6422,-120.00341,39.23022
284,30.22,2018-08-03 23:41:00,0.0,SSE,34.06,5.5,2.62,,168.0,26.0,2.91,23.22,CRLNV,6422,-120.00341,39.23022
285,30.33,2018-08-03 23:56:00,0.0,SSE,33.78,5.59,1.46,,168.0,24.0,3.09,23.17,CRLNV,6422,-120.00341,39.23022
286,30.44,2018-08-04 00:12:00,0.0,SSE,34.94,3.4,0.87,,162.0,23.0,1.61,23.17,CRLNV,6422,-120.00341,39.23022
287,30.94,2018-08-04 00:27:00,0.0,SSE,33.67,5.99,2.03,,155.0,25.0,3.22,23.17,CRLNV,6422,-120.00341,39.23022
288,30.67,2018-08-04 00:42:00,0.0,SSE,32.72,4.69,1.51,,160.0,25.0,2.81,22.56,CRLNV,6422,-120.00341,39.23022
289,30.44,2018-08-04 00:57:00,0.0,S,31.78,3.8,-1.0,,174.0,20.0,2.01,23.22,CRLNV,6422,-120.00341,39.23022
290,30.17,2018-08-04 01:12:00,0.0,SSE,30.33,3.62,1.37,,150.0,24.0,1.7,23.06,CRLNV,6422,-120.00341,39.23022
291,30.33,2018-08-04 01:28:00,0.0,SSE,29.28,3.89,1.52,,167.0,26.0,1.92,21.94,CRLNV,6422,-120.00341,39.23022
292,30.44,2018-08-04 01:43:00,0.0,SE,28.78,2.99,1.91,,143.0,27.0,1.3,21.78,CRLNV,6422,-120.00341,39.23022
293,30.17,2018-08-04 01:59:00,0.0,SSE,27.72,3.31,0.18,,147.0,24.0,1.38,21.67,CRLNV,6422,-120.00341,39.23022
294,30.33,2018-08-04 02:15:00,0.0,SE,27.28,2.81,0.86,,133.0,26.0,0.98,21.17,CRLNV,6422,-120.00341,39.23022
295,30.22,2018-08-04 02:30:00,0.0,SE,26.56,1.52,0.32,,128.0,25.0,0.49,21.17,CRLNV,6422,-120.00341,39.23022
296,30.17,2018-08-04 02:46:00,0.0,S,25.72,3.98,-3.68,,169.0,19.0,2.19,20.83,CRLNV,6422,-120.00341,39.23022
297,30.06,2018-08-04 03:01:00,0.0,SSE,25.06,2.68,-2.99,,168.0,21.0,0.98,20.06,CRLNV,6422,-120.00341,39.23022
298,29.94,2018-08-04 03:17:00,0.0,S,24.33,2.1,-4.29,,169.0,20.0,0.8,19.28,CRLNV,6422,-120.00341,39.23022
299,29.78,2018-08-04 03:32:00,0.0,S,23.94,1.12,-3.83,,186.0,21.0,0.4,19.06,CRLNV,6422,-120.00341,39.23022
300,29.67,2018-08-04 03:48:00,0.0,W,23.22,1.38,-2.95,,278.0,23.0,0.18,18.67,CRLNV,6422,-120.00341,39.23022
301,29.44,2018-08-04 04:03:00,0.0,SSW,22.94,1.21,-3.83,,212.0,22.0,0.31,18.33,CRLNV,6422,-120.00341,39.23022
302,29.33,2018-08-04 04:18:00,0.0,NW,22.44,2.1,-4.25,,305.0,22.0,0.9,17.83,CRLNV,6422,-120.00341,39.23022
303,29.17,2018-08-04 04:34:00,0.0,NW,22.17,0.72,-6.22,,306.0,19.0,0.09,17.78,CRLNV,6422,-120.00341,39.23022
304,29.06,2018-08-04 04:49:00,0.0,W,21.78,1.3,-7.61,,267.0,17.0,0.18,17.83,CRLNV,6422,-120.00341,39.23022
305,28.83,2018-08-04 05:05:00,0.0,SW,21.44,1.79,-9.02,,233.0,15.0,0.31,18.06,CRLNV,6422,-120.00341,39.23022
306,28.67,2018-08-04 05:21:00,0.0,NW,21.28,0.9,-9.42,,308.0,15.0,0.09,17.56,CRLNV,6422,-120.00341,39.23022
307,28.56,2018-08-04 05:36:00,0.0,W,20.94,0.49,-9.24,,271.0,15.0,0.09,17.78,CRLNV,6422,-120.00341,39.23022
308,28.33,2018-08-04 05:51:00,0.0,W,20.72,0.58,-10.29,,281.0,14.0,0.09,17.56,CRLNV,6422,-120.00341,39.23022
309,28.17,2018-08-04 06:07:00,0.0,SW,20.44,0.72,-9.61,,224.0,15.0,0.09,17.33,CRLNV,6422,-120.00341,39.23022
310,27.94,2018-08-04 06:22:00,0.0,,20.17,0.09,-9.92,,,15.0,0.0,16.94,CRLNV,6422,-120.00341,39.23022
311,27.83,2018-08-04 06:37:00,0.0,WSW,19.94,1.3,-9.83,,248.0,15.0,0.31,17.06,CRLNV,6422,-120.00341,39.23022
312,27.67,2018-08-04 06:53:00,0.0,,19.78,0.49,-10.01,,,15.0,0.0,16.83,CRLNV,6422,-120.00341,39.23022
313,27.56,2018-08-04 07:08:00,0.0,WNW,19.44,0.58,-11.09,,291.0,14.0,0.09,16.56,CRLNV,6422,-120.00341,39.23022
314,27.33,2018-08-04 07:24:00,0.0,,19.33,0.4,-11.0,,,14.0,0.0,16.67,CRLNV,6422,-120.00341,39.23022
315,27.33,2018-08-04 07:30:00,0.0,,19.17,0.09,-11.09,,,14.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
316,27.06,2018-08-04 07:45:00,0.0,,19.06,0.72,-11.79,,,13.0,0.0,16.83,CRLNV,6422,-120.00341,39.23022
317,26.94,2018-08-04 08:00:00,0.0,,18.83,0.49,-11.7,,,13.0,0.0,16.94,CRLNV,6422,-120.00341,39.23022
318,26.83,2018-08-04 08:16:00,0.0,NW,18.83,0.9,-11.48,,318.0,13.0,0.09,17.22,CRLNV,6422,-120.00341,39.23022
319,26.67,2018-08-04 08:31:00,0.0,WNW,18.78,0.9,-10.99,,287.0,13.0,0.09,17.83,CRLNV,6422,-120.00341,39.23022
320,26.56,2018-08-04 08:46:00,0.0,,18.67,0.31,-11.03,,,13.0,0.0,17.78,CRLNV,6422,-120.00341,39.23022
321,26.33,2018-08-04 09:01:00,0.0,,18.44,0.18,-10.91,,,14.0,0.0,16.78,CRLNV,6422,-120.00341,39.23022
322,26.28,2018-08-04 09:16:00,0.0,,18.22,0.4,-5.84,,,21.0,0.0,16.67,CRLNV,6422,-120.00341,39.23022
323,26.06,2018-08-04 09:31:00,0.0,,17.94,0.0,-6.8,,,20.0,0.0,16.28,CRLNV,6422,-120.00341,39.23022
324,25.94,2018-08-04 09:46:00,0.0,,17.78,0.0,-9.38,,,17.0,0.0,15.67,CRLNV,6422,-120.00341,39.23022
325,25.83,2018-08-04 10:01:00,0.0,,17.56,0.0,-9.34,,,17.0,0.0,15.72,CRLNV,6422,-120.00341,39.23022
326,25.67,2018-08-04 10:16:00,0.0,,17.22,0.31,-9.34,,,17.0,0.0,15.72,CRLNV,6422,-120.00341,39.23022
327,25.56,2018-08-04 10:31:00,0.0,,17.06,0.31,-8.85,,,18.0,0.0,15.44,CRLNV,6422,-120.00341,39.23022
328,25.44,2018-08-04 10:46:00,0.0,,16.94,0.0,-8.66,,,18.0,0.0,15.67,CRLNV,6422,-120.00341,39.23022
329,25.22,2018-08-04 11:01:00,0.0,,16.83,0.0,-5.36,,,23.0,0.0,15.83,CRLNV,6422,-120.00341,39.23022
330,25.17,2018-08-04 11:16:00,0.0,W,16.78,0.31,-6.89,,280.0,20.0,0.09,16.17,CRLNV,6422,-120.00341,39.23022
331,25.06,2018-08-04 11:31:00,0.0,,16.67,0.4,-8.97,,,17.0,0.0,16.17,CRLNV,6422,-120.00341,39.23022
332,24.94,2018-08-04 11:46:00,0.0,,16.44,0.0,-5.59,,,23.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
333,24.83,2018-08-04 12:01:00,0.0,,16.28,0.0,-6.59,,,22.0,0.0,15.06,CRLNV,6422,-120.00341,39.23022
334,24.67,2018-08-04 12:16:00,0.0,,16.17,0.0,-5.27,,,24.0,0.0,15.28,CRLNV,6422,-120.00341,39.23022
335,24.56,2018-08-04 12:31:00,0.0,,16.17,0.0,-6.97,,,21.0,0.0,15.33,CRLNV,6422,-120.00341,39.23022
336,24.44,2018-08-04 12:46:00,0.0,,16.06,0.4,-6.5,,,22.0,0.0,15.17,CRLNV,6422,-120.00341,39.23022
337,24.33,2018-08-04 13:01:00,0.0,,15.94,0.0,-7.29,,,21.0,0.0,14.94,CRLNV,6422,-120.00341,39.23022
338,24.28,2018-08-04 13:16:00,0.0,,15.94,0.0,-4.21,,,26.0,0.0,15.28,CRLNV,6422,-120.00341,39.23022
339,24.17,2018-08-04 13:32:00,0.0,,16.06,0.09,-2.82,,,30.0,0.0,14.67,CRLNV,6422,-120.00341,39.23022
340,23.94,2018-08-04 13:47:00,0.0,,16.06,0.0,-2.15,,,32.0,0.0,14.44,CRLNV,6422,-120.00341,39.23022
341,23.83,2018-08-04 14:02:00,0.0,,16.28,0.4,-1.12,,,34.0,0.0,14.67,CRLNV,6422,-120.00341,39.23022
342,23.78,2018-08-04 14:17:00,0.0,,16.67,0.0,0.28,,,37.0,0.0,14.94,CRLNV,6422,-120.00341,39.23022
343,23.67,2018-08-04 14:32:00,0.0,,17.17,0.0,0.83,,,37.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
344,23.56,2018-08-04 14:47:00,0.0,,17.78,0.0,0.79,,,36.0,0.0,15.94,CRLNV,6422,-120.00341,39.23022
345,23.44,2018-08-04 15:02:00,0.0,,18.33,0.09,2.57,,,40.0,0.0,16.28,CRLNV,6422,-120.00341,39.23022
346,23.33,2018-08-04 15:17:00,0.0,,18.83,0.0,3.18,,,41.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
347,23.22,2018-08-04 15:32:00,0.0,ENE,19.56,0.58,3.86,,72.0,42.0,0.09,16.94,CRLNV,6422,-120.00341,39.23022
348,23.22,2018-08-04 15:47:00,0.0,,20.17,0.4,4.43,,,42.0,0.0,17.56,CRLNV,6422,-120.00341,39.23022
349,23.17,2018-08-04 16:02:00,0.0,,20.72,0.58,3.45,,,38.0,0.0,18.06,CRLNV,6422,-120.00341,39.23022
350,23.06,2018-08-04 16:17:00,0.0,ESE,21.78,0.72,4.52,,112.0,40.0,0.31,18.44,CRLNV,6422,-120.00341,39.23022
351,23.06,2018-08-04 16:32:00,0.0,SSE,22.33,1.7,1.57,,164.0,32.0,0.8,18.67,CRLNV,6422,-120.00341,39.23022
352,23.06,2018-08-04 16:47:00,0.0,SSE,23.17,2.59,1.11,,167.0,30.0,1.52,19.17,CRLNV,6422,-120.00341,39.23022
353,23.06,2018-08-04 17:02:00,0.0,SSE,28.22,2.68,0.88,,168.0,29.0,1.7,19.44,CRLNV,6422,-120.00341,39.23022
354,23.06,2018-08-04 17:17:00,0.0,S,29.28,3.89,-1.87,,169.0,23.0,2.28,19.94,CRLNV,6422,-120.00341,39.23022
355,23.06,2018-08-04 17:33:00,0.0,S,31.83,2.59,-2.15,,179.0,21.0,1.52,21.06,CRLNV,6422,-120.00341,39.23022
356,,2018-08-04 17:48:00,0.0,SSE,29.17,5.5,-6.37,,162.0,15.0,2.41,21.33,CRLNV,6422,-120.00341,39.23022
357,23.22,2018-08-04 18:04:00,0.0,SSE,27.94,5.41,-3.48,,161.0,18.0,3.22,21.94,CRLNV,6422,-120.00341,39.23022
358,23.78,2018-08-04 18:19:00,0.0,SSE,32.94,8.18,,,157.0,,3.89,21.94,CRLNV,6422,-120.00341,39.23022
359,23.56,2018-08-04 18:35:00,0.0,SSE,36.33,5.59,-4.24,,161.0,17.0,3.09,21.94,CRLNV,6422,-120.00341,39.23022
360,23.78,2018-08-04 18:51:00,0.0,SSE,37.94,7.42,-6.77,,165.0,14.0,3.89,21.94,CRLNV,6422,-120.00341,39.23022
361,23.17,2018-08-04 19:06:00,0.0,SSE,39.28,8.0,-4.37,,155.0,17.0,4.11,21.78,CRLNV,6422,-120.00341,39.23022
362,23.44,2018-08-04 19:22:00,0.0,SSE,40.33,9.12,-4.75,,160.0,16.0,4.11,22.28,CRLNV,6422,-120.00341,39.23022
363,24.33,2018-08-04 19:37:00,0.0,SSE,41.94,8.0,-6.45,,162.0,14.0,3.98,22.33,CRLNV,6422,-120.00341,39.23022
364,24.33,2018-08-04 19:53:00,0.0,SSE,42.67,9.79,-3.91,,151.0,17.0,4.2,22.33,CRLNV,6422,-120.00341,39.23022
365,24.83,2018-08-04 20:09:00,0.0,SSE,42.17,10.91,-3.48,,157.0,18.0,5.32,21.94,CRLNV,6422,-120.00341,39.23022
