,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,ceiling_set_1,sea_level_pressure_set_1d,peak_wind_speed_set_1,cloud_layer_1_code_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,peak_wind_direction_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
4276,101422.29,,,,101420.0,304.8,101422.9,,104.0,Overcast,,,,,101217.92,,KCEC 141956Z AUTO VRB04KT 10SM OVC010 15/12 A2995 RMK AO2 CIG  008V013 SLP142 T01500117,,80.66,2.06,,15.0,,2018-08-14 19:56:00,11.67,10.0,11.7,,,1.0,,,KCEC,56,-124.23667,41.78028
4277,101422.29,WNW,,,,304.8,101422.9,,104.0,Overcast,,,,,101217.92,,METAR KCEC 142000Z AUTO 30004KT 10SM OVC010 15/12 A2995,,82.27,2.06,,15.0,,2018-08-14 20:00:00,11.98,10.0,,,,,,300.0,KCEC,56,-124.23667,41.78028
4278,101422.29,WNW,,,,304.8,101422.9,,104.0,Overcast,,,,,101217.92,,METAR KCEC 142005Z AUTO 29004KT 10SM OVC010 15/12 A2995,,82.27,2.06,,15.0,,2018-08-14 20:05:00,11.98,10.0,,,,,,290.0,KCEC,56,-124.23667,41.78028
4279,101422.29,WNW,,,,365.76,101422.19,,124.0,Overcast,,,,,101217.92,,METAR KCEC 142010Z AUTO 30005KT 10SM OVC012 16/12 A2995,,77.17,2.57,,16.0,,2018-08-14 20:10:00,11.97,10.0,,,,,,300.0,KCEC,56,-124.23667,41.78028
4280,101422.29,WNW,,,,365.76,101422.19,,124.0,Overcast,,,,,101217.92,,METAR KCEC 142015Z AUTO 30005KT 10SM OVC012 16/12 A2995,,77.17,2.57,,16.0,,2018-08-14 20:15:00,11.97,10.0,,,,,,300.0,KCEC,56,-124.23667,41.78028
4281,101422.29,NW,,,,365.76,101422.19,,124.0,Overcast,,,,,101217.92,,METAR KCEC 142020Z AUTO 32006KT 10SM OVC012 16/12 A2995,,77.17,3.09,,16.0,,2018-08-14 20:20:00,11.97,10.0,,,,,,320.0,KCEC,56,-124.23667,41.78028
4282,101422.29,WNW,,,,365.76,101422.19,,124.0,Overcast,,,,,101217.92,,METAR KCEC 142025Z AUTO 29005KT 10SM OVC012 16/12 A2995,,77.17,2.57,,16.0,,2018-08-14 20:25:00,11.97,10.0,,,,,,290.0,KCEC,56,-124.23667,41.78028
4283,101422.29,W,,,,365.76,101422.19,,124.0,Overcast,,,,,101217.92,,METAR KCEC 142030Z AUTO 28006KT 10SM OVC012 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 20:30:00,12.98,10.0,,,,,,280.0,KCEC,56,-124.23667,41.78028
4284,101422.29,NW,,,,396.24,101422.19,,134.0,Overcast,,,,,101217.92,,METAR KCEC 142035Z AUTO 31005KT 10SM OVC013 16/12 A2995,,77.17,2.57,,16.0,,2018-08-14 20:35:00,11.97,10.0,,,,,,310.0,KCEC,56,-124.23667,41.78028
4285,101422.29,W,,,,396.24,101422.19,,134.0,Overcast,,,,,101217.92,,METAR KCEC 142040Z AUTO 28005KT 10SM OVC013 16/12 A2995,,77.17,2.57,,16.0,,2018-08-14 20:40:00,11.97,10.0,,,,,,280.0,KCEC,56,-124.23667,41.78028
4286,101422.29,WNW,,,,396.24,101422.19,,134.0,Overcast,,,,,101217.92,,METAR KCEC 142045Z AUTO 29006KT 10SM OVC013 16/12 A2995,,77.17,3.09,,16.0,,2018-08-14 20:45:00,11.97,10.0,,,,,,290.0,KCEC,56,-124.23667,41.78028
4287,101422.29,WSW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142050Z AUTO 25005KT 10SM OVC011 16/12 A2995,,77.17,2.57,,16.0,,2018-08-14 20:50:00,11.97,10.0,,,,,,250.0,KCEC,56,-124.23667,41.78028
4288,101422.29,WSW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142055Z AUTO 25005KT 10SM OVC011 16/12 A2995,,77.17,2.57,,16.0,,2018-08-14 20:55:00,11.97,10.0,,,,,,250.0,KCEC,56,-124.23667,41.78028
4289,101422.29,W,,,101440.0,335.28,101422.47,,114.0,Overcast,,,,,101217.92,5001.0,KCEC 142056Z AUTO 26006KT 10SM OVC011 16/12 A2995 RMK AO2 SLP144  T01560122 55001,,80.21,3.09,,15.6,,2018-08-14 20:56:00,12.17,10.0,12.2,,,1.0,,260.0,KCEC,56,-124.23667,41.78028
4290,101456.15,WSW,,,,335.28,101456.06,,114.0,Overcast,,,,,101251.72,,METAR KCEC 142100Z AUTO 24005KT 10SM OVC011 16/12 A2996,,77.17,2.57,,16.0,,2018-08-14 21:00:00,11.97,10.0,,,,,,240.0,KCEC,56,-124.23667,41.78028
4291,101456.15,SSW,,,,274.32,101456.06,,94.0,Overcast,,,,,101251.72,,METAR KCEC 142105Z AUTO 21008KT 10SM OVC009 16/12 A2996,,77.17,4.12,,16.0,,2018-08-14 21:05:00,11.97,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4292,101456.15,SW,,,,274.32,101456.06,,94.0,Overcast,,,,,101251.72,,METAR KCEC 142110Z AUTO 22004KT 10SM OVC009 16/12 A2996 RMK AO2 CIG  008V013 T01560122,,77.17,2.06,,16.0,,2018-08-14 21:10:00,11.97,10.0,12.2,,,1.0,,220.0,KCEC,56,-124.23667,41.78028
4293,101456.15,SW,,,,274.32,101456.06,,94.0,Overcast,,,,,101251.72,,METAR KCEC 142115Z AUTO 23007KT 10SM OVC009 16/12 A2996,,77.17,3.6,,16.0,,2018-08-14 21:15:00,11.97,10.0,,,,,,230.0,KCEC,56,-124.23667,41.78028
4294,101456.15,SW,,,,274.32,101456.06,,94.0,Overcast,,,,,101251.72,,METAR KCEC 142120Z AUTO 22006KT 10SM OVC009 16/12 A2996,,77.17,3.09,,16.0,,2018-08-14 21:20:00,11.97,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4295,101456.15,SW,,,,274.32,101456.06,,94.0,Overcast,,,,,101251.72,,METAR KCEC 142125Z AUTO 22005KT 10SM OVC009 16/13 A2996,,82.4,2.57,,16.0,,2018-08-14 21:25:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4296,101422.29,SW,,,,274.32,101422.19,,94.0,Overcast,,,,,101217.92,,METAR KCEC 142130Z AUTO 22007KT 10SM OVC009 16/13 A2995,,82.4,3.6,,16.0,,2018-08-14 21:30:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4297,101422.29,SW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142135Z AUTO 23006KT 10SM OVC011 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 21:35:00,12.98,10.0,,,,,,230.0,KCEC,56,-124.23667,41.78028
4298,101422.29,SW,,,,335.28,101422.12,,114.0,Overcast,,,,,101217.92,,KCEC 142138Z AUTO 22007KT 10SM OVC011 16/13 A2995 RMK AO2  T01610128,,80.81,3.6,,16.1,,2018-08-14 21:38:00,12.78,10.0,12.8,,,1.0,,220.0,KCEC,56,-124.23667,41.78028
4299,101422.29,SW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142140Z AUTO 23007KT 10SM OVC011 16/13 A2995,,82.4,3.6,,16.0,,2018-08-14 21:40:00,12.98,10.0,,,,,,230.0,KCEC,56,-124.23667,41.78028
4300,101422.29,SW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142145Z AUTO 22006KT 10SM OVC011 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 21:45:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4301,101422.29,SW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142150Z AUTO 22005KT 10SM OVC011 16/13 A2995,,82.4,2.57,,16.0,,2018-08-14 21:50:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4302,101422.29,SW,,,,365.76,101422.19,,124.0,Overcast,,,,,101217.92,,METAR KCEC 142155Z AUTO 22006KT 10SM OVC012 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 21:55:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4303,101422.29,SW,,,101440.0,365.76,101422.47,,124.0,Overcast,,,,,101217.92,,KCEC 142156Z AUTO 22006KT 10SM OVC012 16/13 A2995 RMK AO2 SLP144  T01560128,,83.43,3.09,,15.6,,2018-08-14 21:56:00,12.78,10.0,12.8,,,1.0,,220.0,KCEC,56,-124.23667,41.78028
4304,101422.29,SW,,,,365.76,101422.19,,86.0,Overcast,,,,,101217.92,,METAR KCEC 142200Z AUTO 23006KT 10SM FEW008 OVC012 16/13 A2995,124.0,82.4,3.09,,16.0,,2018-08-14 22:00:00,12.98,10.0,,,,,,230.0,KCEC,56,-124.23667,41.78028
4305,101422.29,SW,,,,396.24,101422.19,,86.0,Overcast,,,,,101217.92,,METAR KCEC 142205Z AUTO 22007KT 10SM FEW008 OVC013 16/13 A2995,134.0,82.4,3.6,,16.0,,2018-08-14 22:05:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4306,101422.29,SW,,,,396.24,101422.12,,82.0,Overcast,,,,,101217.92,,KCEC 142206Z AUTO 22006KT 10SM SCT008 OVC013 16/13 A2995 RMK AO2  T01610128,134.0,80.81,3.09,,16.1,,2018-08-14 22:06:00,12.78,10.0,12.8,,,1.0,,220.0,KCEC,56,-124.23667,41.78028
4307,101422.29,WSW,,,,396.24,101422.19,,92.0,Overcast,,,,,101217.92,,METAR KCEC 142210Z AUTO 25005KT 10SM SCT009 OVC013 16/13 A2995,134.0,82.4,2.57,,16.0,,2018-08-14 22:10:00,12.98,10.0,,,,,,250.0,KCEC,56,-124.23667,41.78028
4308,101422.29,SW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142215Z AUTO 22006KT 10SM OVC011 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 22:15:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4309,101422.29,WSW,,,,335.28,101422.9,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142220Z AUTO 25006KT 10SM OVC011 15/13 A2995,,87.85,3.09,,15.0,,2018-08-14 22:20:00,12.98,10.0,,,,,,250.0,KCEC,56,-124.23667,41.78028
4310,101422.29,SW,,,,335.28,101422.9,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142225Z AUTO 23005KT 10SM OVC011 15/13 A2995,,87.85,2.57,,15.0,,2018-08-14 22:25:00,12.98,10.0,,,,,,230.0,KCEC,56,-124.23667,41.78028
4311,101422.29,SW,,,,335.28,101422.19,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142230Z AUTO 22006KT 10SM OVC011 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 22:30:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4312,101422.29,SW,,,,335.28,101422.9,,114.0,Overcast,,,,,101217.92,,METAR KCEC 142235Z AUTO 23006KT 10SM OVC011 15/13 A2995,,87.85,3.09,,15.0,,2018-08-14 22:35:00,12.98,10.0,,,,,,230.0,KCEC,56,-124.23667,41.78028
4313,101422.29,WSW,,,,304.8,101422.19,,104.0,Overcast,,,,,101217.92,,METAR KCEC 142240Z AUTO 24006KT 10SM OVC010 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 22:40:00,12.98,10.0,,,,,,240.0,KCEC,56,-124.23667,41.78028
4314,101422.29,SSW,,,,304.8,101422.19,,104.0,Overcast,,,,,101217.92,,METAR KCEC 142245Z AUTO 21006KT 10SM OVC010 16/13 A2995,,82.4,3.09,,16.0,,2018-08-14 22:45:00,12.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4315,101422.29,SW,,,,304.8,101422.19,,104.0,Overcast,,,,,101217.92,,METAR KCEC 142250Z AUTO 22005KT 10SM OVC010 16/13 A2995,,82.4,2.57,,16.0,,2018-08-14 22:50:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4316,101422.29,SSW,,,,304.8,101422.9,,104.0,Overcast,,,,,101217.92,,METAR KCEC 142255Z AUTO 21006KT 10SM OVC010 15/12 A2995,,82.27,3.09,,15.0,,2018-08-14 22:55:00,11.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4317,101422.29,SW,,,101410.0,304.8,101422.9,,104.0,Overcast,,,,,101217.92,,KCEC 142256Z AUTO 22006KT 10SM OVC010 15/13 A2995 RMK AO2 CIG  006V012 SLP141 T01500128,,86.7,3.09,,15.0,,2018-08-14 22:56:00,12.78,10.0,12.8,,,1.0,,220.0,KCEC,56,-124.23667,41.78028
4318,101422.29,SSW,,,,304.8,101422.9,,104.0,Overcast,,,,,101217.92,,METAR KCEC 142300Z AUTO 21006KT 10SM OVC010 15/13 A2995,,87.85,3.09,,15.0,,2018-08-14 23:00:00,12.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4319,101388.43,SSW,,,,304.8,101388.33,,104.0,Overcast,,,,,101184.13,,METAR KCEC 142305Z AUTO 21005KT 10SM OVC010 16/13 A2994,,82.4,2.57,,16.0,,2018-08-14 23:05:00,12.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4320,101388.43,SSW,,,,274.32,101389.04,,94.0,Overcast,,,,,101184.13,,METAR KCEC 142310Z AUTO 21006KT 10SM OVC009 15/13 A2994,,87.85,3.09,,15.0,,2018-08-14 23:10:00,12.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4321,101388.43,SW,,,,274.32,101388.61,,94.0,Overcast,,,,,101184.13,,KCEC 142314Z AUTO 22006KT 10SM OVC009 16/12 A2994 RMK AO2 CIG  006V012 T01560122,,80.21,3.09,,15.6,,2018-08-14 23:14:00,12.17,10.0,12.2,,,1.0,,220.0,KCEC,56,-124.23667,41.78028
4322,101388.43,SW,,,,274.32,101389.04,,94.0,Overcast,,,,,101184.13,,METAR KCEC 142315Z AUTO 22006KT 10SM OVC009 15/12 A2994,,82.27,3.09,,15.0,,2018-08-14 23:15:00,11.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4323,101388.43,SW,,,,274.32,101389.04,,94.0,Overcast,,,,,101184.13,,METAR KCEC 142320Z AUTO 23006KT 10SM OVC009 15/12 A2994,,82.27,3.09,,15.0,,2018-08-14 23:20:00,11.98,10.0,,,,,,230.0,KCEC,56,-124.23667,41.78028
4324,101388.43,SSW,,,,274.32,101389.04,,94.0,Overcast,,,,,101184.13,,METAR KCEC 142325Z AUTO 21006KT 10SM OVC009 15/12 A2994,,82.27,3.09,,15.0,,2018-08-14 23:25:00,11.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4325,101388.43,SSW,,,,274.32,101389.04,,94.0,Overcast,,,,,101184.13,,METAR KCEC 142330Z AUTO 21005KT 10SM OVC009 15/12 A2994,,82.27,2.57,,15.0,,2018-08-14 23:30:00,11.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4326,101388.43,SSW,,,,274.32,101389.04,,94.0,Overcast,,,,,101184.13,,METAR KCEC 142335Z AUTO 21005KT 10SM OVC009 15/13 A2994,,87.85,2.57,,15.0,,2018-08-14 23:35:00,12.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4327,101388.43,SW,,,,274.32,101388.33,,94.0,Overcast,,,,,101184.13,,METAR KCEC 142340Z AUTO 22006KT 10SM OVC009 16/13 A2994,,82.4,3.09,,16.0,,2018-08-14 23:40:00,12.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4328,101388.43,SW,,,,304.8,101389.04,,104.0,Overcast,,,,,101184.13,,METAR KCEC 142345Z AUTO 22006KT 10SM OVC010 15/12 A2994,,82.27,3.09,,15.0,,2018-08-14 23:45:00,11.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4329,101388.43,SW,,,,304.8,101389.47,,104.0,Overcast,,,,,101184.13,,KCEC 142347Z AUTO 23006KT 10SM OVC010 14/12 A2994 RMK AO2 CIG  007V012 T01440122,,86.65,3.09,,14.4,,2018-08-14 23:47:00,12.18,10.0,12.2,,,1.0,,230.0,KCEC,56,-124.23667,41.78028
4330,101388.43,SSW,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 142350Z AUTO 21006KT 10SM OVC010 14/12 A2994,,87.75,3.09,,14.0,,2018-08-14 23:50:00,11.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4331,101388.43,SSW,,,,304.8,101389.04,,104.0,Overcast,,,,,101184.13,,METAR KCEC 142355Z AUTO 20006KT 10SM OVC010 15/12 A2994,,82.27,3.09,,15.0,,2018-08-14 23:55:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4332,101388.43,SSW,,,101390.0,304.8,101389.04,,104.0,Overcast,12.8,,,,101184.13,8005.0,KCEC 142356Z AUTO 20006KT 10SM OVC010 15/12 A2994 RMK AO2 SLP139  T01500122 10161 20128 58005,,83.36,3.09,,15.0,16.1,2018-08-14 23:56:00,12.18,10.0,12.2,,,1.0,,200.0,KCEC,56,-124.23667,41.78028
4333,101388.43,SSW,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150000Z AUTO 20007KT 10SM OVC010 14/12 A2994,,87.75,3.6,,14.0,,2018-08-15 00:00:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4334,101388.43,SSW,,,,304.8,101389.04,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150005Z AUTO 20005KT 10SM OVC010 15/12 A2994,,82.27,2.57,,15.0,,2018-08-15 00:05:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4335,101388.43,SSW,,,,304.8,101389.04,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150010Z AUTO 20006KT 10SM OVC010 15/12 A2994,,82.27,3.09,,15.0,,2018-08-15 00:10:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4336,101388.43,SSW,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150015Z AUTO 20006KT 10SM OVC010 14/12 A2994,,87.75,3.09,,14.0,,2018-08-15 00:15:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4337,101388.43,SW,,,,304.8,101389.04,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150020Z AUTO 22006KT 10SM OVC010 15/12 A2994,,82.27,3.09,,15.0,,2018-08-15 00:20:00,11.98,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4338,101388.43,SSW,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150025Z AUTO 20005KT 10SM OVC010 14/12 A2994,,87.75,2.57,,14.0,,2018-08-15 00:25:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4339,101388.43,SSW,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150030Z AUTO 21005KT 10SM OVC010 14/13 A2994,,93.7,2.57,,14.0,,2018-08-15 00:30:00,12.99,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4340,101388.43,SSW,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150035Z AUTO 20005KT 10SM OVC010 14/13 A2994,,93.7,2.57,,14.0,,2018-08-15 00:35:00,12.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4341,101388.43,SW,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150040Z AUTO 22006KT 10SM OVC010 14/13 A2994,,93.7,3.09,,14.0,,2018-08-15 00:40:00,12.99,10.0,,,,,,220.0,KCEC,56,-124.23667,41.78028
4342,101388.43,S,,,,304.8,101389.75,,104.0,Overcast,,,,,101184.13,,METAR KCEC 150045Z AUTO 19006KT 10SM OVC010 14/12 A2994,,87.75,3.09,,14.0,,2018-08-15 00:45:00,11.98,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4343,101388.43,SSW,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150050Z AUTO 20005KT 10SM OVC009 14/12 A2994,,87.75,2.57,,14.0,,2018-08-15 00:50:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4344,101388.43,SSW,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150055Z AUTO 21005KT 10SM OVC009 14/12 A2994,,87.75,2.57,,14.0,,2018-08-15 00:55:00,11.98,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4345,101388.43,SSW,,,101390.0,274.32,101389.83,,94.0,Overcast,,,,,101184.13,,KCEC 150056Z AUTO 20005KT 10SM OVC009 14/12 A2994 RMK AO2 SLP139  T01390122,,89.49,2.57,,13.9,,2018-08-15 00:56:00,12.18,10.0,12.2,,,1.0,,200.0,KCEC,56,-124.23667,41.78028
4346,101388.43,SSW,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150100Z AUTO 20006KT 10SM OVC009 14/12 A2994,,87.75,3.09,,14.0,,2018-08-15 01:00:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4347,101388.43,SSW,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150105Z AUTO 20006KT 10SM OVC009 14/12 A2994,,87.75,3.09,,14.0,,2018-08-15 01:05:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4348,101388.43,SSW,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150110Z AUTO 20006KT 10SM OVC009 14/12 A2994,,87.75,3.09,,14.0,,2018-08-15 01:10:00,11.98,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4349,101388.43,S,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150115Z AUTO 19007KT 10SM OVC009 14/12 A2994,,87.75,3.6,,14.0,,2018-08-15 01:15:00,11.98,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4350,101388.43,S,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150120Z AUTO 19007KT 10SM OVC009 14/12 A2994,,87.75,3.6,,14.0,,2018-08-15 01:20:00,11.98,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4351,101388.43,S,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150125Z AUTO 19007KT 10SM OVC009 14/12 A2994,,87.75,3.6,,14.0,,2018-08-15 01:25:00,11.98,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4352,101388.43,S,,,,274.32,101389.75,,94.0,Overcast,,,,,101184.13,,METAR KCEC 150130Z AUTO 19007KT 10SM OVC009 14/12 A2994,,87.75,3.6,,14.0,,2018-08-15 01:30:00,11.98,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4353,101354.56,S,,,,274.32,101355.88,,94.0,Overcast,,,,,101150.33,,METAR KCEC 150135Z AUTO 18007KT 9SM OVC009 14/13 A2993,,93.7,3.6,,14.0,,2018-08-15 01:35:00,12.99,9.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
4354,101354.56,S,,,,274.32,101355.88,,94.0,Overcast,,,,,101150.33,,METAR KCEC 150140Z AUTO 19007KT 9SM OVC009 14/13 A2993,,93.7,3.6,,14.0,,2018-08-15 01:40:00,12.99,9.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4355,101354.56,S,,,,274.32,101355.88,,94.0,Overcast,,,,,101150.33,,METAR KCEC 150145Z AUTO 18007KT 10SM OVC009 14/13 A2993,,93.7,3.6,,14.0,,2018-08-15 01:45:00,12.99,10.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
4356,101354.56,SSW,,,,274.32,101355.88,,94.0,Overcast,,,,,101150.33,,METAR KCEC 150150Z AUTO 20006KT 10SM OVC009 14/13 A2993,,93.7,3.09,,14.0,,2018-08-15 01:50:00,12.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4357,101354.56,SSW,,,,274.32,101355.88,,94.0,Overcast,,,,,101150.33,,METAR KCEC 150155Z AUTO 20006KT 10SM OVC009 14/13 A2993,,93.7,3.09,,14.0,,2018-08-15 01:55:00,12.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4358,101354.56,SSW,,,101370.0,274.32,101355.96,,94.0,Overcast,,,,,101150.33,,KCEC 150156Z AUTO 21005KT 10SM OVC009 14/13 A2993 RMK AO2 SLP137  T01390128,,93.09,2.57,,13.9,,2018-08-15 01:56:00,12.79,10.0,12.8,,,1.0,,210.0,KCEC,56,-124.23667,41.78028
4359,101354.56,SSW,,,,274.32,101355.88,,94.0,Overcast,,,,,101150.33,,METAR KCEC 150200Z AUTO 20006KT 10SM OVC009 14/13 A2993,,93.7,3.09,,14.0,,2018-08-15 02:00:00,12.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4360,101354.56,SSW,,,,274.32,101355.88,,94.0,Overcast,,,,,101150.33,,METAR KCEC 150205Z AUTO 21005KT 10SM OVC009 14/13 A2993,,93.7,2.57,,14.0,,2018-08-15 02:05:00,12.99,10.0,,,,,,210.0,KCEC,56,-124.23667,41.78028
4361,101354.56,SSW,,,,243.84,101355.88,,84.0,Overcast,,,,,101150.33,,METAR KCEC 150210Z AUTO 20006KT 10SM OVC008 14/13 A2993,,93.7,3.09,,14.0,,2018-08-15 02:10:00,12.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4362,101354.56,S,,,,182.88,101355.88,,64.0,Overcast,,,,,101150.33,,METAR KCEC 150215Z AUTO 19005KT 10SM OVC006 14/13 A2993,,93.7,2.57,,14.0,,2018-08-15 02:15:00,12.99,10.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4363,101354.56,SSW,,,,182.88,101355.88,,64.0,Overcast,,,,,101150.33,,METAR KCEC 150220Z AUTO 20005KT 10SM OVC006 14/13 A2993,,93.7,2.57,,14.0,,2018-08-15 02:20:00,12.99,10.0,,,,,,200.0,KCEC,56,-124.23667,41.78028
4364,101354.56,S,,,,182.88,101355.88,,64.0,Overcast,,,,,101150.33,,METAR KCEC 150225Z AUTO 19006KT 9SM OVC006 14/13 A2993,,93.7,3.09,,14.0,,2018-08-15 02:25:00,12.99,9.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4365,101354.56,S,,,,182.88,101355.88,,64.0,Overcast,,,,,101150.33,,METAR KCEC 150230Z AUTO 19005KT 9SM OVC006 14/13 A2993,,93.7,2.57,,14.0,,2018-08-15 02:30:00,12.99,9.0,,,,,,190.0,KCEC,56,-124.23667,41.78028
4366,101354.56,S,,,,182.88,101355.88,,64.0,Overcast,,,,,101150.33,,METAR KCEC 150235Z AUTO 18005KT 10SM OVC006 14/13 A2993,,93.7,2.57,,14.0,,2018-08-15 02:35:00,12.99,10.0,,,,,,180.0,KCEC,56,-124.23667,41.78028
