,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1061,2018-08-13 05:15:00,2.68,N,49.62,8.53,,7.0,34.0,0.0,25.56,TWSC1,139,-121.67111,39.45806
1062,2018-08-13 05:30:00,2.68,N,51.4,8.58,,7.0,33.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
1063,2018-08-13 05:45:00,4.02,N,49.62,8.62,26.23,9.0,32.0,1.0,26.67,TWSC1,139,-121.67111,39.45806
1064,2018-08-13 06:00:00,4.92,NNE,54.09,9.1,26.64,12.0,32.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
1065,2018-08-13 06:15:00,1.79,N,40.68,8.29,,6.0,37.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
1066,2018-08-13 06:30:00,2.23,N,50.51,8.29,,6.0,37.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
1067,2018-08-13 06:45:00,2.23,N,45.6,8.38,,6.0,36.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
1068,2018-08-13 07:00:00,2.68,N,44.7,8.46,,7.0,35.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
1069,2018-08-13 07:15:00,1.79,N,48.28,9.16,,7.0,42.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
1070,2018-08-13 07:30:00,1.79,N,45.15,8.56,,6.0,39.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
1071,2018-08-13 07:45:00,1.79,N,36.65,8.29,,6.0,37.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
1072,2018-08-13 08:00:00,3.13,N,42.91,7.96,,7.0,35.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
1073,2018-08-13 08:15:00,2.68,N,41.57,9.31,,8.0,47.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1074,2018-08-13 08:30:00,2.23,N,39.33,9.51,,9.0,46.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1075,2018-08-13 08:45:00,2.68,N,42.02,9.35,,7.0,44.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
1076,2018-08-13 09:00:00,2.68,N,45.6,9.0,,7.0,43.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
1077,2018-08-13 09:15:00,0.0,,46.49,10.64,,,55.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
1078,2018-08-13 09:30:00,0.0,,63.02,9.73,,,50.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1079,2018-08-13 09:45:00,0.0,,,10.89,,,54.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1080,2018-08-13 10:00:00,1.79,N,40.23,9.43,,6.0,49.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1081,2018-08-13 10:15:00,0.0,,48.72,10.36,,,54.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
1082,2018-08-13 10:30:00,0.0,,33.97,9.73,,,50.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1083,2018-08-13 10:45:00,0.0,,40.23,10.03,,,51.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1084,2018-08-13 11:00:00,0.45,N,36.65,9.73,,2.0,50.0,1.0,20.56,TWSC1,139,-121.67111,39.45806
1085,2018-08-13 11:15:00,0.9,N,64.81,11.65,,2.0,63.0,0.0,18.89,TWSC1,139,-121.67111,39.45806
1086,2018-08-13 11:30:00,0.0,,,12.46,,,62.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
1087,2018-08-13 11:45:00,0.45,N,,10.12,,1.0,55.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1088,2018-08-13 12:00:00,0.0,,,9.28,,,52.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1089,2018-08-13 12:15:00,0.0,,53.64,10.4,,,58.0,0.0,18.89,TWSC1,139,-121.67111,39.45806
1090,2018-08-13 12:30:00,0.45,N,17.88,10.38,,2.0,60.0,1.0,18.33,TWSC1,139,-121.67111,39.45806
1091,2018-08-13 12:45:00,0.0,,73.31,10.83,,,64.0,0.0,17.78,TWSC1,139,-121.67111,39.45806
1092,2018-08-13 13:00:00,0.45,N,71.08,11.41,,1.0,62.0,0.0,18.89,TWSC1,139,-121.67111,39.45806
1093,2018-08-13 13:15:00,0.9,N,49.17,10.11,,3.0,61.0,43.0,17.78,TWSC1,139,-121.67111,39.45806
1094,2018-08-13 13:30:00,0.9,N,52.75,10.3,,2.0,64.0,17.0,17.22,TWSC1,139,-121.67111,39.45806
1095,2018-08-13 13:45:00,0.0,,40.23,10.38,,,60.0,3.0,18.33,TWSC1,139,-121.67111,39.45806
1096,2018-08-13 14:00:00,0.45,N,14.3,9.87,,2.0,58.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
1097,2018-08-13 14:15:00,0.45,N,42.02,10.36,,3.0,54.0,198.0,20.0,TWSC1,139,-121.67111,39.45806
1098,2018-08-13 14:30:00,0.9,N,61.24,10.66,,2.0,59.0,154.0,18.89,TWSC1,139,-121.67111,39.45806
1099,2018-08-13 14:45:00,0.45,N,40.23,10.91,,2.0,60.0,112.0,18.89,TWSC1,139,-121.67111,39.45806
1100,2018-08-13 15:00:00,0.45,N,34.42,10.07,,2.0,63.0,73.0,17.22,TWSC1,139,-121.67111,39.45806
1101,2018-08-13 15:15:00,1.34,N,,12.22,,4.0,57.0,387.0,21.11,TWSC1,139,-121.67111,39.45806
1102,2018-08-13 15:30:00,1.34,N,,11.95,,3.0,56.0,341.0,21.11,TWSC1,139,-121.67111,39.45806
1103,2018-08-13 15:45:00,0.9,N,,11.68,,2.0,55.0,294.0,21.11,TWSC1,139,-121.67111,39.45806
1104,2018-08-13 16:00:00,0.0,,59.0,10.6,,,53.0,246.0,20.56,TWSC1,139,-121.67111,39.45806
1105,2018-08-13 16:15:00,1.34,N,,13.18,,3.0,53.0,557.0,23.33,TWSC1,139,-121.67111,39.45806
1106,2018-08-13 16:30:00,1.34,N,,12.38,,3.0,52.0,518.0,22.78,TWSC1,139,-121.67111,39.45806
1107,2018-08-13 16:45:00,1.34,N,,12.15,,4.0,53.0,478.0,22.22,TWSC1,139,-121.67111,39.45806
1108,2018-08-13 17:00:00,1.79,N,,11.4,,4.0,54.0,432.0,21.11,TWSC1,139,-121.67111,39.45806
1109,2018-08-13 17:15:00,1.79,N,78.23,9.45,,5.0,35.0,693.0,26.11,TWSC1,139,-121.67111,39.45806
1110,2018-08-13 17:30:00,1.34,N,60.79,10.57,,5.0,39.0,666.0,25.56,TWSC1,139,-121.67111,39.45806
1111,2018-08-13 17:45:00,2.23,N,54.09,10.67,,7.0,42.0,634.0,24.44,TWSC1,139,-121.67111,39.45806
1112,2018-08-13 18:00:00,1.79,N,49.17,10.67,,5.0,42.0,596.0,24.44,TWSC1,139,-121.67111,39.45806
1113,2018-08-14 02:15:00,1.79,N,43.8,12.84,28.69,6.0,36.0,8.0,29.44,TWSC1,139,-121.67111,39.45806
1114,2018-08-14 02:30:00,2.68,N,53.19,13.34,29.26,7.0,36.0,18.0,30.0,TWSC1,139,-121.67111,39.45806
1115,2018-08-14 02:45:00,2.68,N,58.56,14.26,29.99,8.0,37.0,30.0,30.56,TWSC1,139,-121.67111,39.45806
1116,2018-08-14 03:00:00,3.13,N,55.87,13.84,29.87,8.0,36.0,94.0,30.56,TWSC1,139,-121.67111,39.45806
1117,2018-08-14 03:15:00,2.23,N,40.23,12.06,26.97,7.0,39.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
1118,2018-08-14 03:30:00,2.23,N,46.49,11.77,27.29,6.0,37.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
1119,2018-08-14 03:45:00,2.23,N,46.93,11.85,27.68,7.0,36.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
1120,2018-08-14 04:00:00,1.79,N,46.93,12.35,28.17,6.0,36.0,2.0,28.89,TWSC1,139,-121.67111,39.45806
1121,2018-08-14 04:15:00,5.81,NNE,46.93,11.06,,13.0,39.0,1.0,26.11,TWSC1,139,-121.67111,39.45806
1122,2018-08-14 04:30:00,2.23,N,44.25,10.67,,9.0,38.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
1123,2018-08-14 04:45:00,2.68,N,40.23,11.18,26.38,10.0,38.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
1124,2018-08-14 05:00:00,2.68,N,39.78,11.57,26.41,7.0,39.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
1125,2018-08-14 05:15:00,2.68,N,55.87,12.19,,10.0,48.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
1126,2018-08-14 05:30:00,4.02,N,52.3,12.04,,10.0,46.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
1127,2018-08-14 05:45:00,3.58,NNE,54.09,11.88,,12.0,44.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
1128,2018-08-14 06:00:00,3.13,N,55.87,11.69,,11.0,42.0,0.0,25.56,TWSC1,139,-121.67111,39.45806
1129,2018-08-14 06:15:00,3.58,N,59.0,11.16,,10.0,48.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
1130,2018-08-14 06:30:00,2.68,N,59.0,12.08,,8.0,51.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
1131,2018-08-14 06:45:00,2.68,N,55.43,12.38,,7.0,52.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
1132,2018-08-14 07:00:00,3.58,N,62.13,12.29,,9.0,50.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
1133,2018-08-14 07:15:00,3.58,N,47.83,11.4,,10.0,54.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1134,2018-08-14 07:30:00,3.13,N,50.96,11.12,,9.0,53.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1135,2018-08-14 07:45:00,3.13,N,54.09,11.35,,8.0,52.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1136,2018-08-14 08:00:00,2.68,N,42.91,11.05,,9.0,51.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1137,2018-08-14 08:15:00,1.79,N,51.4,11.17,,7.0,59.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1138,2018-08-14 08:30:00,0.9,N,52.75,11.44,,5.0,58.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
1139,2018-08-14 08:45:00,2.68,N,45.6,10.91,,8.0,56.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
1140,2018-08-14 09:00:00,3.58,N,42.91,11.16,,10.0,55.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1141,2018-08-14 09:15:00,2.23,N,53.19,11.12,,6.0,63.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
1142,2018-08-14 09:30:00,2.23,N,46.04,10.88,,5.0,62.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
1143,2018-08-14 09:45:00,2.23,N,48.28,10.91,,5.0,60.0,0.0,18.89,TWSC1,139,-121.67111,39.45806
1144,2018-08-14 10:00:00,1.34,N,55.87,11.17,,5.0,59.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1145,2018-08-14 10:15:00,3.58,N,58.11,11.53,,8.0,67.0,0.0,17.78,TWSC1,139,-121.67111,39.45806
1146,2018-08-14 10:30:00,3.13,N,41.57,11.3,,7.0,66.0,0.0,17.78,TWSC1,139,-121.67111,39.45806
1147,2018-08-14 10:45:00,2.23,N,46.93,11.07,,7.0,65.0,0.0,17.78,TWSC1,139,-121.67111,39.45806
1148,2018-08-14 11:00:00,1.79,N,43.8,11.07,,6.0,65.0,0.0,17.78,TWSC1,139,-121.67111,39.45806
1149,2018-08-14 11:15:00,2.68,N,52.3,11.77,,6.0,73.0,0.0,16.67,TWSC1,139,-121.67111,39.45806
1150,2018-08-14 11:30:00,2.23,N,46.04,11.35,,6.0,71.0,0.0,16.67,TWSC1,139,-121.67111,39.45806
1151,2018-08-14 11:45:00,1.79,N,45.6,11.13,,5.0,70.0,0.0,16.67,TWSC1,139,-121.67111,39.45806
1152,2018-08-14 12:00:00,1.79,N,38.44,11.44,,9.0,69.0,0.0,17.22,TWSC1,139,-121.67111,39.45806
1153,2018-08-14 12:15:00,1.79,N,36.65,11.31,,4.0,76.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1154,2018-08-14 12:30:00,1.34,N,44.25,11.11,,4.0,75.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1155,2018-08-14 12:45:00,1.34,N,42.47,11.44,,4.0,74.0,0.0,16.11,TWSC1,139,-121.67111,39.45806
1156,2018-08-14 13:00:00,0.9,N,42.02,11.44,,5.0,74.0,0.0,16.11,TWSC1,139,-121.67111,39.45806
1157,2018-08-14 13:15:00,1.79,N,41.12,11.51,,4.0,77.0,26.0,15.56,TWSC1,139,-121.67111,39.45806
1158,2018-08-14 13:30:00,1.34,N,40.23,11.36,,3.0,79.0,12.0,15.0,TWSC1,139,-121.67111,39.45806
1159,2018-08-14 13:45:00,1.34,N,41.57,11.36,,4.0,79.0,2.0,15.0,TWSC1,139,-121.67111,39.45806
1160,2018-08-14 14:00:00,1.79,N,42.02,11.51,,4.0,77.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1161,2018-08-14 14:15:00,1.34,N,42.02,11.35,,4.0,71.0,183.0,16.67,TWSC1,139,-121.67111,39.45806
1162,2018-08-14 14:30:00,1.79,N,45.6,11.23,,5.0,73.0,144.0,16.11,TWSC1,139,-121.67111,39.45806
1163,2018-08-14 14:45:00,1.79,N,38.0,11.11,,5.0,75.0,101.0,15.56,TWSC1,139,-121.67111,39.45806
1164,2018-08-14 15:00:00,1.34,N,35.76,11.31,,5.0,76.0,66.0,15.56,TWSC1,139,-121.67111,39.45806
1165,2018-08-14 15:15:00,1.34,N,47.83,11.12,,6.0,63.0,381.0,18.33,TWSC1,139,-121.67111,39.45806
1166,2018-08-14 15:30:00,1.34,N,51.85,11.36,,6.0,64.0,207.0,18.33,TWSC1,139,-121.67111,39.45806
1167,2018-08-14 15:45:00,1.79,N,53.64,11.53,,6.0,67.0,289.0,17.78,TWSC1,139,-121.67111,39.45806
1168,2018-08-14 16:00:00,1.79,N,45.15,11.88,,5.0,71.0,124.0,17.22,TWSC1,139,-121.67111,39.45806
1169,2018-08-14 16:15:00,0.45,N,88.06,11.44,,4.0,58.0,188.0,20.0,TWSC1,139,-121.67111,39.45806
1170,2018-08-14 16:30:00,1.34,N,58.56,11.7,,4.0,59.0,223.0,20.0,TWSC1,139,-121.67111,39.45806
1171,2018-08-14 16:45:00,0.9,N,69.73,11.7,,5.0,59.0,340.0,20.0,TWSC1,139,-121.67111,39.45806
1172,2018-08-14 17:00:00,2.23,N,41.57,11.43,,7.0,60.0,254.0,19.44,TWSC1,139,-121.67111,39.45806
1173,2018-08-14 17:15:00,2.23,N,59.45,11.4,,7.0,54.0,250.0,21.11,TWSC1,139,-121.67111,39.45806
1174,2018-08-14 17:30:00,2.23,N,61.24,11.4,,7.0,54.0,168.0,21.11,TWSC1,139,-121.67111,39.45806
1175,2018-08-14 17:45:00,1.79,N,50.96,11.4,,6.0,54.0,215.0,21.11,TWSC1,139,-121.67111,39.45806
1176,2018-08-14 18:00:00,1.34,N,52.3,11.7,,4.0,57.0,185.0,20.56,TWSC1,139,-121.67111,39.45806
1177,2018-08-14 18:15:00,1.34,N,,9.68,,4.0,38.0,677.0,25.0,TWSC1,139,-121.67111,39.45806
1178,2018-08-14 18:30:00,1.34,N,73.76,9.81,,6.0,41.0,239.0,23.89,TWSC1,139,-121.67111,39.45806
1179,2018-08-14 18:45:00,2.23,N,61.24,11.16,,7.0,48.0,699.0,22.78,TWSC1,139,-121.67111,39.45806
1180,2018-08-14 19:00:00,1.34,N,61.24,10.96,,5.0,49.0,759.0,22.22,TWSC1,139,-121.67111,39.45806
1181,2018-08-14 19:15:00,3.13,N,,10.95,,7.0,40.0,779.0,25.56,TWSC1,139,-121.67111,39.45806
1182,2018-08-14 19:30:00,1.79,N,,8.53,,5.0,34.0,434.0,25.56,TWSC1,139,-121.67111,39.45806
1183,2018-08-14 19:45:00,1.79,N,,8.53,,5.0,34.0,861.0,25.56,TWSC1,139,-121.67111,39.45806
1184,2018-08-14 20:00:00,1.79,N,,8.96,,4.0,35.0,858.0,25.56,TWSC1,139,-121.67111,39.45806
1185,2018-08-14 20:15:00,3.13,N,59.45,9.6,27.39,7.0,31.0,822.0,28.33,TWSC1,139,-121.67111,39.45806
1186,2018-08-14 20:30:00,0.0,,,11.42,27.62,,35.0,469.0,28.33,TWSC1,139,-121.67111,39.45806
1187,2018-08-14 20:45:00,2.23,N,,11.27,26.87,6.0,37.0,790.0,27.22,TWSC1,139,-121.67111,39.45806
1188,2018-08-14 21:00:00,1.79,N,,11.95,26.44,7.0,40.0,373.0,26.67,TWSC1,139,-121.67111,39.45806
1189,2018-08-14 21:15:00,4.47,N,63.92,9.11,27.73,11.0,29.0,761.0,28.89,TWSC1,139,-121.67111,39.45806
1190,2018-08-14 21:30:00,3.13,N,61.24,10.57,27.9,11.0,32.0,783.0,28.89,TWSC1,139,-121.67111,39.45806
1191,2018-08-14 21:45:00,2.68,N,48.28,11.03,27.96,10.0,33.0,796.0,28.89,TWSC1,139,-121.67111,39.45806
1192,2018-08-14 22:00:00,3.58,N,62.58,8.62,27.29,8.0,29.0,811.0,28.33,TWSC1,139,-121.67111,39.45806
1193,2018-08-14 22:15:00,4.47,N,53.64,10.07,28.68,11.0,29.0,650.0,30.0,TWSC1,139,-121.67111,39.45806
1194,2018-08-14 22:30:00,5.37,NNE,58.11,7.98,28.02,12.0,26.0,687.0,29.44,TWSC1,139,-121.67111,39.45806
1195,2018-08-14 22:45:00,4.92,NNE,50.96,6.2,27.89,12.0,23.0,715.0,29.44,TWSC1,139,-121.67111,39.45806
1196,2018-08-14 23:00:00,4.02,N,70.18,7.98,28.02,10.0,26.0,739.0,29.44,TWSC1,139,-121.67111,39.45806
1197,2018-08-14 23:15:00,5.81,NNE,58.11,7.88,28.44,13.0,25.0,518.0,30.0,TWSC1,139,-121.67111,39.45806
1198,2018-08-14 23:30:00,5.37,NNE,50.51,10.58,28.75,13.0,30.0,547.0,30.0,TWSC1,139,-121.67111,39.45806
1199,2018-08-14 23:45:00,5.81,NNE,58.56,11.55,28.91,14.0,32.0,580.0,30.0,TWSC1,139,-121.67111,39.45806
1200,2018-08-15 00:00:00,5.37,NNE,51.4,11.07,28.83,12.0,31.0,614.0,30.0,TWSC1,139,-121.67111,39.45806
1201,2018-08-15 00:15:00,4.02,N,54.09,11.97,28.53,11.0,34.0,109.0,29.44,TWSC1,139,-121.67111,39.45806
1202,2018-08-15 00:30:00,3.58,NNE,58.56,11.05,28.38,16.0,32.0,143.0,29.44,TWSC1,139,-121.67111,39.45806
1203,2018-08-15 00:45:00,5.37,NNE,54.98,10.09,28.25,13.0,30.0,155.0,29.44,TWSC1,139,-121.67111,39.45806
1204,2018-08-15 01:00:00,5.37,NNE,53.19,9.01,28.55,15.0,27.0,188.0,30.0,TWSC1,139,-121.67111,39.45806
1205,2018-08-15 01:15:00,2.68,N,56.32,13.25,28.78,10.0,37.0,54.0,29.44,TWSC1,139,-121.67111,39.45806
1206,2018-08-15 01:30:00,4.02,N,52.75,12.41,28.61,10.0,35.0,57.0,29.44,TWSC1,139,-121.67111,39.45806
1207,2018-08-15 01:45:00,5.37,NNE,55.43,12.41,28.61,12.0,35.0,69.0,29.44,TWSC1,139,-121.67111,39.45806
1208,2018-08-15 02:00:00,2.68,N,56.77,12.41,28.61,11.0,35.0,275.0,29.44,TWSC1,139,-121.67111,39.45806
1209,2018-08-15 02:15:00,2.23,N,55.87,13.33,27.54,7.0,41.0,5.0,27.78,TWSC1,139,-121.67111,39.45806
1210,2018-08-15 02:30:00,3.58,N,55.87,13.06,27.89,8.0,39.0,19.0,28.33,TWSC1,139,-121.67111,39.45806
1211,2018-08-15 02:45:00,4.47,N,52.3,13.96,28.5,11.0,40.0,39.0,28.89,TWSC1,139,-121.67111,39.45806
1212,2018-08-15 03:00:00,2.68,N,55.43,13.57,28.41,8.0,39.0,99.0,28.89,TWSC1,139,-121.67111,39.45806
1213,2018-08-15 03:15:00,4.02,N,49.17,13.21,,9.0,48.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
1214,2018-08-15 03:30:00,2.68,N,53.64,13.91,,8.0,47.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
1215,2018-08-15 03:45:00,1.79,N,48.72,13.75,26.57,6.0,45.0,1.0,26.67,TWSC1,139,-121.67111,39.45806
1216,2018-08-15 04:00:00,1.79,N,52.75,13.91,27.25,6.0,44.0,1.0,27.22,TWSC1,139,-121.67111,39.45806
1217,2018-08-15 04:15:00,4.02,NNE,58.11,12.81,,14.0,50.0,1.0,23.89,TWSC1,139,-121.67111,39.45806
1218,2018-08-15 04:30:00,4.47,NNE,51.4,12.19,,14.0,48.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
1219,2018-08-15 04:45:00,4.02,N,46.04,12.04,,11.0,46.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
1220,2018-08-15 05:00:00,3.58,N,48.72,12.56,,9.0,46.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
1221,2018-08-15 05:15:00,5.37,NNE,54.09,13.54,,13.0,60.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1222,2018-08-15 05:30:00,3.58,NNE,54.54,13.01,,14.0,58.0,1.0,21.67,TWSC1,139,-121.67111,39.45806
1223,2018-08-15 05:45:00,5.37,NNE,52.75,12.99,,16.0,56.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
1224,2018-08-15 06:00:00,3.58,NNE,55.43,13.18,,12.0,53.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
1225,2018-08-15 06:15:00,3.13,N,46.93,13.18,,7.0,65.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
1226,2018-08-15 06:30:00,2.23,N,45.6,13.48,,8.0,64.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1227,2018-08-15 06:45:00,4.47,N,59.9,12.99,,11.0,62.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1228,2018-08-15 07:00:00,4.02,NNE,64.81,13.26,,13.0,61.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1229,2018-08-15 07:15:00,3.58,NNE,51.4,13.04,,12.0,69.0,0.0,18.89,TWSC1,139,-121.67111,39.45806
1230,2018-08-15 07:30:00,4.92,NNE,51.4,12.36,,18.0,66.0,0.0,18.89,TWSC1,139,-121.67111,39.45806
1231,2018-08-15 07:45:00,4.47,NNE,44.7,12.65,,12.0,65.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1232,2018-08-15 08:00:00,4.92,N,43.8,12.89,,11.0,66.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1233,2018-08-15 08:15:00,2.68,N,54.09,12.84,,11.0,73.0,0.0,17.78,TWSC1,139,-121.67111,39.45806
1234,2018-08-15 08:30:00,3.58,NNE,58.11,12.63,,12.0,72.0,0.0,17.78,TWSC1,139,-121.67111,39.45806
1235,2018-08-15 08:45:00,3.58,NNE,61.69,13.16,,12.0,72.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
1236,2018-08-15 09:00:00,5.37,NNE,53.19,12.73,,12.0,70.0,0.0,18.33,TWSC1,139,-121.67111,39.45806
1237,2018-08-15 09:15:00,2.68,N,45.6,12.39,,6.0,76.0,0.0,16.67,TWSC1,139,-121.67111,39.45806
1238,2018-08-15 09:30:00,1.79,N,50.51,12.51,,7.0,74.0,0.0,17.22,TWSC1,139,-121.67111,39.45806
1239,2018-08-15 09:45:00,2.23,N,50.96,12.51,,7.0,74.0,1.0,17.22,TWSC1,139,-121.67111,39.45806
1240,2018-08-15 10:00:00,2.68,N,42.02,12.3,,10.0,73.0,0.0,17.22,TWSC1,139,-121.67111,39.45806
1241,2018-08-15 10:15:00,1.79,N,55.43,12.44,,5.0,79.0,0.0,16.11,TWSC1,139,-121.67111,39.45806
1242,2018-08-15 10:30:00,2.23,N,44.25,12.79,,6.0,78.0,0.0,16.67,TWSC1,139,-121.67111,39.45806
1243,2018-08-15 10:45:00,1.79,N,47.83,12.79,,6.0,78.0,0.0,16.67,TWSC1,139,-121.67111,39.45806
1244,2018-08-15 11:00:00,2.23,N,36.65,12.59,,7.0,77.0,0.0,16.67,TWSC1,139,-121.67111,39.45806
1245,2018-08-15 11:15:00,1.34,N,48.72,12.66,,6.0,83.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1246,2018-08-15 11:30:00,1.79,N,49.62,12.28,,7.0,81.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1247,2018-08-15 11:45:00,2.23,N,44.25,12.63,,8.0,80.0,0.0,16.11,TWSC1,139,-121.67111,39.45806
1248,2018-08-15 12:00:00,2.68,N,45.6,12.44,,7.0,79.0,0.0,16.11,TWSC1,139,-121.67111,39.45806
1249,2018-08-15 12:15:00,1.34,N,42.02,12.84,,4.0,84.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1250,2018-08-15 12:30:00,1.34,N,63.02,12.84,,4.0,84.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1251,2018-08-15 12:45:00,1.34,N,57.22,12.84,,5.0,84.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1252,2018-08-15 13:00:00,2.23,N,51.4,12.66,,6.0,83.0,0.0,15.56,TWSC1,139,-121.67111,39.45806
1253,2018-08-15 13:15:00,0.45,N,34.42,12.66,,4.0,86.0,31.0,15.0,TWSC1,139,-121.67111,39.45806
1254,2018-08-15 13:30:00,1.79,N,26.82,12.66,,5.0,86.0,7.0,15.0,TWSC1,139,-121.67111,39.45806
1255,2018-08-15 13:45:00,1.34,N,27.27,12.66,,4.0,86.0,2.0,15.0,TWSC1,139,-121.67111,39.45806
1256,2018-08-15 14:00:00,1.79,N,41.57,12.48,,4.0,85.0,0.0,15.0,TWSC1,139,-121.67111,39.45806
1257,2018-08-15 14:15:00,2.23,N,45.15,12.98,,6.0,79.0,198.0,16.67,TWSC1,139,-121.67111,39.45806
1258,2018-08-15 14:30:00,1.79,N,51.4,12.82,,4.0,81.0,153.0,16.11,TWSC1,139,-121.67111,39.45806
1259,2018-08-15 14:45:00,1.34,N,54.09,12.66,,4.0,83.0,112.0,15.56,TWSC1,139,-121.67111,39.45806
1260,2018-08-15 15:00:00,0.45,N,31.74,12.84,,3.0,84.0,67.0,15.56,TWSC1,139,-121.67111,39.45806
1261,2018-08-15 15:15:00,3.13,N,67.05,12.42,,9.0,71.0,392.0,17.78,TWSC1,139,-121.67111,39.45806
1262,2018-08-15 15:30:00,4.02,N,46.93,13.05,,9.0,74.0,343.0,17.78,TWSC1,139,-121.67111,39.45806
1263,2018-08-15 15:45:00,3.58,N,45.6,12.84,,11.0,73.0,292.0,17.78,TWSC1,139,-121.67111,39.45806
1264,2018-08-15 16:00:00,1.79,N,52.3,13.12,,7.0,77.0,245.0,17.22,TWSC1,139,-121.67111,39.45806
1265,2018-08-15 16:15:00,0.9,N,74.65,12.95,,6.0,64.0,565.0,20.0,TWSC1,139,-121.67111,39.45806
1266,2018-08-15 16:30:00,2.23,N,63.02,12.65,,7.0,65.0,524.0,19.44,TWSC1,139,-121.67111,39.45806
1267,2018-08-15 16:45:00,2.23,N,58.56,12.82,,8.0,68.0,482.0,18.89,TWSC1,139,-121.67111,39.45806
1268,2018-08-15 17:00:00,2.68,N,63.02,12.51,,8.0,69.0,438.0,18.33,TWSC1,139,-121.67111,39.45806
